onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
43.20	0.72	51	1	4	86	mem	con	mod	mod	mod	tg	ms	wh/0841.bmp
43.92	0.72	52	2	2	12	mem	lib	mod	mod	mod	tg	ht	wh/0919.bmp
44.64	0.72	53	1	3	73	mem	con	mod	mod	low	tg	ms	wh/0163.bmp
45.36	0.72	54	1	4	37	mem	lib	low	low	mod	tg	ht	wh/0974.bmp
46.08	0.72	55	1	1	2	mem	lib	mod	mod	low	nt	ht	nh/0733_nh.bmp
46.80	0.72	56	1	1	59	mem	con	low	low	low	tg	ms	wh/0054.bmp
47.52	0.72	57	1	1	23	per	lib	mod	mod	mod	nt	cr	nh/0658_nh.bmp
48.24	0.72	58	1	4	83	mem	con	mod	mod	mod	tg	ht	wh/0204.bmp
48.96	0.72	59	1	4	69	mem	lib	mod	mod	mod	nt	ht	nh/0879_nh.bmp
49.68	0.72	60	1	1	78	mem	lib	low	low	low	nt	ht	nh/0862_nh.bmp
50.40	0.72	61	2	2	36	mem	con	mod	mod	mod	nt	ms	nh/0700_nh.bmp
51.12	0.72	62	1	1	31	per	lib	mod	mod	mod	nt	fa	nh/0621_nh.bmp
51.84	0.72	63	1	3	93	per	con	low	mod	low	nt	cr	nh/0727_nh.bmp
52.56	0.72	64	1	1	30	per	lib	mod	mod	mod	tg	ht	wh/0098.bmp
53.28	0.72	65	1	1	15	mem	lib	mod	mod	low	nt	ht	nh/0868_nh.bmp
54.00	0.72	66	1	4	72	mem	lib	mod	mod	mod	nt	ht	nh/0600_nh.bmp
54.72	0.72	67	2	3	92	per	con	low	mod	low	nt	cr	nh/0116_nh.bmp
55.44	0.72	68	1	4	62	per	lib	mod	low	mod	tg	ms	wh/0829.bmp
56.16	0.72	69	1	3	98	mem	lib	mod	mod	low	tg	ht	wh/0115.bmp
56.88	0.72	70	1	3	99	mem	lib	mod	mod	low	tg	ht	wh/0040.bmp
57.60	0.72	71	2	3	98	mem	lib	mod	mod	low	tg	ht	wh/0115.bmp
58.32	0.72	72	1	3	19	per	lib	mod	mod	mod	nt	cr	nh/0884_nh.bmp
59.04	0.72	73	1	4	91	mem	con	mod	mod	mod	nt	ms	nh/0698_nh.bmp
59.76	0.72	74	3	3	92	per	con	low	mod	low	nt	cr	nh/0116_nh.bmp
60.48	0.72	75	1	1	87	per	con	mod	mod	mod	nt	cr	nh/0801_nh.bmp
61.20	0.72	76	1	1	28	per	lib	mod	mod	mod	nt	cr	nh/0289_nh.bmp
61.92	0.72	77	1	1	22	per	lib	mod	mod	mod	tg	ht	wh/0627.bmp
62.64	0.72	78	1	1	118	mem	con	mod	mod	low	nt	ht	nh/0529_nh.bmp
63.36	0.72	79	2	2	88	per	con	low	mod	low	nt	cr	nh/0156_nh.bmp
64.08	0.72	80	1	3	57	per	con	mod	mod	mod	nt	cr	nh/0975_nh.bmp
64.80	0.72	81	1	3	37	per	lib	low	mod	low	tg	ms	wh/0105.bmp
65.52	0.72	82	2	3	93	per	con	low	mod	low	nt	cr	nh/0727_nh.bmp
66.24	0.72	83	1	3	22	per	lib	mod	mod	mod	tg	ht	wh/0183.bmp
66.96	0.72	84	1	3	122	mem	con	low	low	low	nt	ht	nh/0152_nh.bmp
67.68	0.72	85	1	2	34	mem	con	mod	mod	mod	tg	ms	wh/0642.bmp
68.40	0.72	86	1	1	26	per	lib	mod	mod	mod	tg	ht	wh/0692.bmp
69.12	0.72	87	2	3	67	mem	con	mod	mod	low	nt	ht	nh/0155_nh.bmp
69.84	0.72	88	1	2	40	mem	con	mod	mod	mod	tg	ms	wh/0984.bmp
70.56	0.72	89	2	4	86	mem	con	mod	mod	mod	tg	ms	wh/0841.bmp
71.28	0.72	90	1	4	99	per	con	low	low	low	tg	ms	wh/1022.bmp
72.00	0.72	91	1	1	117	mem	con	mod	mod	low	tg	ht	wh/0377.bmp
72.72	0.72	92	2	3	65	mem	con	mod	mod	low	nt	ht	nh/0515_nh.bmp
73.44	0.72	93	1	3	62	per	con	mod	mod	mod	tg	ht	wh/0274.bmp
74.16	0.72	94	1	3	43	per	lib	low	mod	low	nt	fa	nh/0704_nh.bmp
74.88	0.72	95	1	1	42	per	lib	low	low	low	tg	ht	wh/0788.bmp
75.60	0.72	96	1	2	83	per	con	low	mod	low	tg	ms	wh/0231.bmp
76.32	0.72	97	2	1	30	per	lib	mod	mod	mod	tg	ht	wh/0098.bmp
77.04	0.72	98	2	3	66	mem	con	mod	mod	low	tg	ht	wh/0392.bmp
77.76	0.72	99	2	1	22	per	lib	mod	mod	mod	tg	ht	wh/0627.bmp
78.48	0.72	100	1	2	60	per	lib	low	mod	low	tg	ms	wh/0624.bmp
79.20	0.72	101	2	3	22	per	lib	mod	mod	mod	tg	ht	wh/0183.bmp
79.92	0.72	102	1	1	113	mem	con	mod	mod	low	nt	ms	nh/0816_nh.bmp
80.64	0.72	103	1	3	63	per	con	mod	mod	mod	nt	cr	nh/0017_nh.bmp
81.36	0.72	104	2	3	103	mem	lib	mod	mod	low	tg	ht	wh/0741.bmp
82.08	0.72	105	1	3	18	per	lib	mod	mod	mod	nt	fa	nh/0679_nh.bmp
82.80	0.72	106	2	4	91	mem	con	mod	mod	mod	nt	ms	nh/0698_nh.bmp
83.52	0.72	107	2	3	19	per	lib	mod	mod	mod	nt	cr	nh/0884_nh.bmp
84.24	0.72	108	1	3	44	per	lib	low	mod	low	tg	ht	wh/0648.bmp
84.96	0.72	109	1	2	6	mem	lib	mod	mod	mod	tg	ht	wh/0857.bmp
85.68	0.72	110	1	1	13	mem	lib	mod	mod	low	tg	ht	wh/0739.bmp
86.40	0.72	111	1	4	67	mem	lib	mod	mod	mod	tg	ht	wh/0724.bmp
87.12	0.72	112	2	2	40	mem	con	mod	mod	mod	tg	ms	wh/0984.bmp
87.84	0.72	113	2	2	94	per	con	low	mod	low	nt	cr	nh/0387_nh.bmp
88.56	0.72	114	2	2	6	mem	lib	mod	mod	mod	tg	ht	wh/0857.bmp
89.28	0.72	115	1	4	5	per	con	mod	low	mod	tg	ht	wh/0589.bmp
90.00	0.72	116	2	1	117	mem	con	mod	mod	low	tg	ht	wh/0377.bmp
90.72	0.72	117	1	4	51	per	lib	mod	low	mod	nt	cr	nh/0910_nh.bmp
91.44	0.72	118	1	3	36	per	lib	low	mod	low	nt	fa	nh/0897_nh.bmp
92.16	0.72	119	1	4	14	per	con	mod	low	mod	tg	ht	wh/0149.bmp
92.88	0.72	120	3	2	36	mem	con	mod	mod	mod	nt	ms	nh/0700_nh.bmp
93.60	0.72	121	1	1	124	mem	con	mod	mod	low	nt	ms	nh/0128_nh.bmp
94.32	0.72	122	1	2	38	mem	con	mod	mod	mod	nt	ht	nh/0425_nh.bmp
95.04	0.72	123	1	3	28	per	lib	mod	mod	mod	tg	ht	wh/0473.bmp
95.76	0.72	124	1	4	42	mem	lib	low	low	mod	nt	ht	nh/0272_nh.bmp
96.48	0.72	125	1	3	106	mem	lib	mod	mod	low	nt	ht	nh/0014_nh.bmp
97.20	0.72	126	1	3	51	per	con	mod	mod	mod	tg	ht	wh/0405.bmp
97.92	0.72	127	3	3	66	mem	con	mod	mod	low	tg	ht	wh/0392.bmp
98.64	0.72	128	2	3	20	per	lib	mod	mod	mod	nt	cr	nh/0637_nh.bmp
99.36	0.72	129	1	2	62	per	lib	low	mod	low	tg	ms	wh/0233.bmp
100.08	0.72	130	1	3	75	mem	con	mod	mod	low	tg	ht	wh/0031.bmp
100.80	0.72	131	1	2	51	per	lib	low	mod	low	nt	cr	nh/0472_nh.bmp
101.52	0.72	132	1	1	73	mem	lib	low	low	low	tg	ms	wh/0709.bmp
102.24	0.72	133	1	3	89	per	con	low	mod	low	tg	ms	wh/0755.bmp
102.96	0.72	134	1	1	102	per	con	low	low	low	nt	fa	nh/0307_nh.bmp
103.68	0.72	135	1	2	112	per	lib	mod	low	mod	tg	ht	wh/0844.bmp
104.40	0.72	136	3	3	98	mem	lib	mod	mod	low	tg	ht	wh/0115.bmp
105.12	0.72	137	2	2	90	per	con	low	mod	low	tg	ms	wh/0145.bmp
105.84	0.72	138	1	1	19	per	lib	mod	mod	mod	tg	ht	wh/0429.bmp
106.56	0.72	139	2	3	88	per	con	low	mod	low	nt	fa	nh/1021_nh.bmp
107.28	0.72	140	3	2	6	mem	lib	mod	mod	mod	tg	ht	wh/0857.bmp
108.00	0.72	141	3	3	93	per	con	low	mod	low	nt	cr	nh/0727_nh.bmp
108.72	0.72	142	2	2	38	mem	con	mod	mod	mod	nt	ht	nh/0425_nh.bmp
109.44	0.72	143	1	1	114	mem	con	mod	mod	low	nt	ht	nh/0066_nh.bmp
110.16	0.72	144	3	4	86	mem	con	mod	mod	mod	tg	ms	wh/0841.bmp
110.88	0.72	145	2	2	59	per	lib	low	mod	low	nt	fa	nh/0769_nh.bmp
111.60	0.72	146	2	1	118	mem	con	mod	mod	low	nt	ht	nh/0529_nh.bmp
112.32	0.72	147	1	3	87	per	con	low	mod	low	tg	ms	wh/0205.bmp
113.04	0.72	148	1	3	95	per	con	low	mod	low	tg	ht	wh/0168.bmp
113.76	0.72	149	2	1	89	per	con	mod	mod	mod	nt	cr	nh/0391_nh.bmp
114.48	0.72	150	2	3	89	per	con	low	mod	low	tg	ms	wh/0755.bmp
115.20	0.72	151	3	2	94	per	con	low	mod	low	nt	cr	nh/0387_nh.bmp
115.92	0.72	152	3	1	16	mem	lib	mod	mod	low	tg	ht	wh/0177.bmp
116.64	0.72	153	3	1	22	per	lib	mod	mod	mod	tg	ht	wh/0627.bmp
117.36	0.72	154	2	3	61	per	con	mod	mod	mod	tg	ht	wh/0189.bmp
118.08	0.72	155	2	3	49	per	con	mod	mod	mod	nt	cr	nh/0959_nh.bmp
118.80	0.72	156	1	3	76	mem	con	mod	mod	low	nt	ht	nh/0133_nh.bmp
119.52	0.72	157	2	3	69	mem	con	mod	mod	low	nt	ht	nh/0435_nh.bmp
120.24	0.72	158	2	3	106	mem	lib	mod	mod	low	nt	ht	nh/0014_nh.bmp
120.96	0.72	159	2	3	57	per	con	mod	mod	mod	nt	cr	nh/0975_nh.bmp
121.68	0.72	160	1	2	23	per	con	mod	low	mod	nt	cr	nh/0103_nh.bmp
122.40	0.72	161	3	2	88	per	con	low	mod	low	nt	cr	nh/0156_nh.bmp
123.12	0.72	162	1	1	11	mem	lib	mod	mod	low	nt	ht	nh/0341_nh.bmp
123.84	0.72	163	1	2	61	per	lib	low	mod	low	nt	cr	nh/0853_nh.bmp
124.56	0.72	164	1	2	73	mem	con	low	low	mod	tg	ms	wh/0866.bmp
125.28	0.72	165	2	1	13	mem	lib	mod	mod	low	tg	ht	wh/0739.bmp
126.00	0.72	166	2	1	26	per	lib	mod	mod	mod	tg	ht	wh/0692.bmp
126.72	0.72	167	3	1	117	mem	con	mod	mod	low	tg	ht	wh/0377.bmp
127.44	0.72	168	2	1	90	per	con	mod	mod	mod	tg	ht	wh/0534.bmp
128.16	0.72	169	2	1	124	mem	con	mod	mod	low	nt	ms	nh/0128_nh.bmp
128.88	0.72	170	1	2	89	per	con	low	mod	low	tg	ms	wh/0325.bmp
129.60	0.72	171	2	4	69	mem	lib	mod	mod	mod	nt	ht	nh/0879_nh.bmp
130.32	0.72	172	2	2	44	mem	con	mod	mod	mod	nt	ht	nh/0001_nh.bmp
131.04	0.72	173	1	1	54	mem	con	low	low	low	nt	ms	nh/0354_nh.bmp
131.76	0.72	174	2	2	5	mem	lib	mod	mod	mod	nt	ht	nh/0580_nh.bmp
132.48	0.72	175	3	4	91	mem	con	mod	mod	mod	nt	ms	nh/0698_nh.bmp
133.20	0.72	176	2	1	120	mem	con	mod	mod	low	tg	ht	wh/0997.bmp
133.92	0.72	177	3	2	95	per	con	low	mod	low	nt	cr	nh/0766_nh.bmp
134.64	0.72	178	2	3	36	per	lib	low	mod	low	nt	fa	nh/0897_nh.bmp
135.36	0.72	179	2	3	63	per	con	mod	mod	mod	nt	cr	nh/0017_nh.bmp
136.08	0.72	180	2	3	38	per	lib	low	mod	low	nt	fa	nh/0379_nh.bmp
136.80	0.72	181	1	3	58	per	con	mod	mod	mod	tg	ht	wh/0775.bmp
137.52	0.72	182	3	3	67	mem	con	mod	mod	low	nt	ht	nh/0155_nh.bmp
138.24	0.72	183	3	3	38	per	lib	low	mod	low	nt	fa	nh/0379_nh.bmp
138.96	0.72	184	1	2	52	per	lib	low	mod	low	tg	ms	wh/0836.bmp
139.68	0.72	185	1	4	90	mem	con	mod	mod	mod	nt	ht	nh/0463_nh.bmp
140.40	0.72	186	1	1	119	mem	con	mod	mod	low	tg	ht	wh/0019.bmp
141.12	0.72	187	1	4	85	mem	con	mod	mod	mod	tg	ht	wh/0561.bmp
141.84	0.72	188	1	2	41	mem	con	mod	mod	mod	tg	ht	wh/0935.bmp
142.56	0.72	189	3	3	88	per	con	low	mod	low	nt	fa	nh/1021_nh.bmp
143.28	0.72	190	1	3	47	per	lib	low	mod	low	nt	fa	nh/0298_nh.bmp
144.00	0.72	191	1	1	84	per	con	mod	mod	mod	nt	cr	nh/0414_nh.bmp
144.72	0.72	192	2	1	3	mem	lib	mod	mod	low	tg	ms	wh/0675.bmp
145.44	0.72	193	3	2	12	mem	lib	mod	mod	mod	tg	ht	wh/0919.bmp
146.16	0.72	194	2	2	34	mem	con	mod	mod	mod	tg	ms	wh/0642.bmp
146.88	0.72	195	2	1	28	per	lib	mod	mod	mod	nt	cr	nh/0289_nh.bmp
147.60	0.72	196	1	2	35	mem	con	mod	mod	mod	tg	ht	wh/0896.bmp
148.32	0.72	197	1	2	69	mem	con	low	low	mod	tg	ms	wh/0740.bmp
149.04	0.72	198	3	2	38	mem	con	mod	mod	mod	nt	ht	nh/0425_nh.bmp
149.76	0.72	199	2	2	51	per	lib	low	mod	low	nt	cr	nh/0472_nh.bmp
150.48	0.72	200	2	1	114	mem	con	mod	mod	low	nt	ht	nh/0066_nh.bmp
151.20	0.72	201	3	1	89	per	con	mod	mod	mod	nt	cr	nh/0391_nh.bmp
151.92	0.72	202	3	3	57	per	con	mod	mod	mod	nt	cr	nh/0975_nh.bmp
152.64	0.72	203	3	4	68	mem	lib	mod	mod	mod	tg	ht	wh/0920.bmp
153.36	0.72	204	4	3	57	per	con	mod	mod	mod	nt	cr	nh/0975_nh.bmp
154.08	0.72	205	3	3	102	mem	lib	mod	mod	low	nt	ht	nh/0178_nh.bmp
154.80	0.72	206	1	4	10	per	con	mod	low	mod	tg	ht	wh/0776.bmp
155.52	0.72	207	1	1	34	per	lib	low	low	low	nt	fa	nh/0722_nh.bmp
156.24	0.72	208	3	1	26	per	lib	mod	mod	mod	tg	ht	wh/0692.bmp
156.96	0.72	209	1	3	85	per	con	low	mod	low	nt	cr	nh/0200_nh.bmp
157.68	0.72	210	1	2	109	per	lib	mod	low	mod	nt	cr	nh/0235_nh.bmp
158.40	0.72	211	2	3	75	mem	con	mod	mod	low	tg	ht	wh/0031.bmp
159.12	0.72	212	2	3	99	mem	lib	mod	mod	low	tg	ht	wh/0040.bmp
159.84	0.72	213	3	2	34	mem	con	mod	mod	mod	tg	ms	wh/0642.bmp
160.56	0.72	214	4	2	88	per	con	low	mod	low	nt	cr	nh/0156_nh.bmp
161.28	0.72	215	3	2	59	per	lib	low	mod	low	nt	fa	nh/0769_nh.bmp
162.00	0.72	216	1	3	48	per	lib	low	mod	low	tg	ht	wh/0932.bmp
162.72	0.72	217	4	2	95	per	con	low	mod	low	nt	cr	nh/0766_nh.bmp
163.44	0.72	218	3	3	65	mem	con	mod	mod	low	nt	ht	nh/0515_nh.bmp
164.16	0.72	219	2	4	72	mem	lib	mod	mod	mod	nt	ht	nh/0600_nh.bmp
164.88	0.72	220	1	4	115	per	lib	low	low	low	tg	ht	wh/0790.bmp
165.60	0.72	221	3	4	71	mem	lib	mod	mod	mod	tg	ht	wh/0526.bmp
166.32	0.72	222	1	3	55	per	con	mod	mod	mod	nt	cr	nh/0393_nh.bmp
167.04	0.72	223	2	1	84	per	con	mod	mod	mod	nt	cr	nh/0414_nh.bmp
167.76	0.72	224	1	1	5	mem	lib	mod	mod	low	nt	ht	nh/0421_nh.bmp
168.48	0.72	225	1	3	114	mem	con	low	low	low	nt	ht	nh/0499_nh.bmp
169.20	0.72	226	2	3	55	per	con	mod	mod	mod	nt	cr	nh/0393_nh.bmp
169.92	0.72	227	2	3	58	per	con	mod	mod	mod	tg	ht	wh/0775.bmp
170.64	0.72	228	2	1	92	per	con	mod	mod	mod	tg	ht	wh/0466.bmp
171.36	0.72	229	3	2	51	per	lib	low	mod	low	nt	cr	nh/0472_nh.bmp
172.08	0.72	230	2	3	18	per	lib	mod	mod	mod	nt	fa	nh/0679_nh.bmp
172.80	0.72	231	2	2	60	per	lib	low	mod	low	tg	ms	wh/0624.bmp
173.52	0.72	232	2	2	83	per	con	low	mod	low	tg	ms	wh/0231.bmp
174.24	0.72	233	3	3	103	mem	lib	mod	mod	low	tg	ht	wh/0741.bmp
174.96	0.72	234	2	3	87	per	con	low	mod	low	tg	ms	wh/0205.bmp
175.68	0.72	235	3	1	120	mem	con	mod	mod	low	tg	ht	wh/0997.bmp
176.40	0.72	236	1	3	13	mem	lib	low	low	low	tg	ht	wh/0159.bmp
177.12	0.72	237	3	1	3	mem	lib	mod	mod	low	tg	ms	wh/0675.bmp
177.84	0.72	238	1	3	68	mem	con	mod	mod	low	tg	ms	wh/0353.bmp
178.56	0.72	239	2	4	85	mem	con	mod	mod	mod	tg	ht	wh/0561.bmp
179.28	0.72	240	1	2	2	mem	lib	mod	mod	mod	nt	ht	nh/0847_nh.bmp
180.00	0.72	241	1	2	11	mem	lib	mod	mod	mod	nt	ht	nh/0287_nh.bmp
180.72	0.72	242	4	3	67	mem	con	mod	mod	low	nt	ht	nh/0155_nh.bmp
181.44	0.72	243	2	4	67	mem	lib	mod	mod	mod	tg	ht	wh/0724.bmp
182.16	0.72	244	1	1	8	mem	lib	mod	mod	low	tg	ht	wh/0217.bmp
182.88	0.72	245	2	1	19	per	lib	mod	mod	mod	tg	ht	wh/0429.bmp
183.60	0.72	246	4	1	16	mem	lib	mod	mod	low	tg	ht	wh/0177.bmp
184.32	0.72	247	1	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0002.bmp
185.04	0.72	248	2	3	37	per	lib	low	mod	low	tg	ms	wh/0105.bmp
185.76	0.72	249	1	2	54	per	lib	low	mod	low	nt	fa	nh/0573_nh.bmp
186.48	0.72	250	2	3	95	per	con	low	mod	low	tg	ht	wh/0168.bmp
187.20	0.72	251	3	2	5	mem	lib	mod	mod	mod	nt	ht	nh/0580_nh.bmp
187.92	0.72	252	3	3	89	per	con	low	mod	low	tg	ms	wh/0755.bmp
188.64	0.72	253	3	3	22	per	lib	mod	mod	mod	tg	ht	wh/0183.bmp
189.36	0.72	254	1	1	48	per	lib	low	low	low	nt	fa	nh/0257_nh.bmp
190.08	0.72	255	1	4	32	mem	con	low	low	mod	nt	ms	nh/0551_nh.bmp
190.80	0.72	256	1	2	43	mem	con	mod	mod	mod	nt	ht	nh/0955_nh.bmp
191.52	0.72	257	4	1	3	mem	lib	mod	mod	low	tg	ms	wh/0675.bmp
192.24	0.72	258	1	4	81	mem	con	mod	mod	mod	tg	ms	wh/0585.bmp
192.96	0.72	259	2	4	90	mem	con	mod	mod	mod	nt	ht	nh/0463_nh.bmp
193.68	0.72	260	2	3	68	mem	con	mod	mod	low	tg	ms	wh/0353.bmp
194.40	0.72	261	2	3	108	mem	lib	mod	mod	low	nt	ht	nh/0926_nh.bmp
195.12	0.72	262	3	3	69	mem	con	mod	mod	low	nt	ht	nh/0435_nh.bmp
195.84	0.72	263	2	2	35	mem	con	mod	mod	mod	tg	ht	wh/0896.bmp
196.56	0.72	264	1	3	1	mem	lib	low	low	low	nt	ht	nh/0747_nh.bmp
197.28	0.72	265	1	4	73	mem	lib	mod	mod	mod	nt	ms	nh/0596_nh.bmp
198.00	0.72	266	1	3	7	mem	lib	low	low	low	tg	ht	wh/0008.bmp
198.72	0.72	267	3	2	35	mem	con	mod	mod	mod	tg	ht	wh/0896.bmp
199.44	0.72	268	2	2	62	per	lib	low	mod	low	tg	ms	wh/0233.bmp
200.16	0.72	269	4	4	86	mem	con	mod	mod	mod	tg	ms	wh/0841.bmp
200.88	0.72	270	1	2	9	mem	lib	mod	mod	mod	tg	ht	wh/0070.bmp
201.60	0.72	271	2	1	31	per	lib	mod	mod	mod	nt	fa	nh/0621_nh.bmp
202.32	0.72	272	3	3	55	per	con	mod	mod	mod	nt	cr	nh/0393_nh.bmp
203.04	0.72	273	2	4	83	mem	con	mod	mod	mod	tg	ht	wh/0204.bmp
203.76	0.72	274	2	3	85	per	con	low	mod	low	nt	cr	nh/0200_nh.bmp
204.48	0.72	275	2	1	15	mem	lib	mod	mod	low	nt	ht	nh/0868_nh.bmp
205.20	0.72	276	1	4	44	mem	lib	low	low	mod	nt	ht	nh/0321_nh.bmp
205.92	0.72	277	2	3	43	per	lib	low	mod	low	nt	fa	nh/0704_nh.bmp
206.64	0.72	278	2	3	47	per	lib	low	mod	low	nt	fa	nh/0298_nh.bmp
207.36	0.72	279	2	3	28	per	lib	mod	mod	mod	tg	ht	wh/0473.bmp
208.08	0.72	280	1	3	113	mem	con	low	low	low	nt	ms	nh/0903_nh.bmp
208.80	0.72	281	1	2	122	mem	lib	low	low	mod	nt	ht	nh/0478_nh.bmp
209.52	0.72	282	3	4	85	mem	con	mod	mod	mod	tg	ht	wh/0561.bmp
210.24	0.72	283	1	4	108	per	con	low	low	low	tg	ht	wh/0817.bmp
210.96	0.72	284	3	1	13	mem	lib	mod	mod	low	tg	ht	wh/0739.bmp
211.68	0.72	285	4	3	92	per	con	low	mod	low	nt	cr	nh/0116_nh.bmp
212.40	0.72	286	4	3	24	per	lib	mod	mod	mod	tg	ht	wh/0100.bmp
213.12	0.72	287	4	2	94	per	con	low	mod	low	nt	cr	nh/0387_nh.bmp
213.84	0.72	288	2	1	11	mem	lib	mod	mod	low	nt	ht	nh/0341_nh.bmp
214.56	0.72	289	3	3	81	per	con	low	mod	low	tg	ms	wh/0455.bmp
215.28	0.72	290	2	3	73	mem	con	mod	mod	low	tg	ms	wh/0163.bmp
216.00	0.72	291	3	3	73	mem	con	mod	mod	low	tg	ms	wh/0163.bmp
216.72	0.72	292	2	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0002.bmp
217.44	0.72	293	4	3	102	mem	lib	mod	mod	low	nt	ht	nh/0178_nh.bmp
218.16	0.72	294	2	3	76	mem	con	mod	mod	low	nt	ht	nh/0133_nh.bmp
218.88	0.72	295	2	2	2	mem	lib	mod	mod	mod	nt	ht	nh/0847_nh.bmp
219.60	0.72	296	3	3	95	per	con	low	mod	low	tg	ht	wh/0168.bmp
220.32	0.72	297	1	4	48	mem	lib	low	low	mod	nt	ht	nh/0527_nh.bmp
221.04	0.72	298	1	3	35	per	lib	low	mod	low	tg	ms	wh/0265.bmp
