onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	8	7	per	lib	mod	mod	mod	tg	ht	wh/0590.bmp
7.92	0.72	2	1	5	50	per	con	mod	mod	mod	tg	ms	wh/0366.bmp
8.64	0.72	3	1	7	127	per	con	low	mod	low	nt	cr	nh/0388_nh.bmp
9.36	0.72	4	1	5	82	mem	lib	mod	mod	low	tg	ht	wh/0875.bmp
10.08	0.72	5	1	6	65	per	lib	mod	mod	mod	tg	ms	wh/0952.bmp
10.80	0.72	6	1	5	7	per	lib	low	mod	low	tg	ht	wh/0678.bmp
11.52	0.72	7	1	8	104	mem	lib	low	low	low	nt	ht	nh/1015_nh.bmp
12.24	0.72	8	1	6	81	mem	con	mod	mod	mod	tg	ht	wh/0495.bmp
12.96	0.72	9	1	8	16	per	lib	mod	mod	mod	nt	cr	nh/0638_nh.bmp
13.68	0.72	10	1	7	107	mem	con	mod	mod	mod	tg	ht	wh/0294.bmp
14.40	0.72	11	1	8	24	per	lib	low	mod	low	tg	ms	wh/0164.bmp
15.12	0.72	12	1	7	57	mem	lib	mod	mod	mod	tg	ms	wh/0835.bmp
15.84	0.72	13	2	8	16	per	lib	mod	mod	mod	nt	cr	nh/0638_nh.bmp
16.56	0.72	14	3	8	16	per	lib	mod	mod	mod	nt	cr	nh/0638_nh.bmp
17.28	0.72	15	1	5	25	mem	con	mod	mod	low	nt	ht	nh/0793_nh.bmp
18.00	0.72	16	1	6	12	mem	lib	mod	mod	mod	nt	ht	nh/0833_nh.bmp
18.72	0.72	17	1	8	42	per	con	mod	mod	mod	nt	cr	nh/0552_nh.bmp
19.44	0.72	18	1	5	27	mem	con	mod	mod	low	tg	ms	wh/0193.bmp
20.16	0.72	19	1	5	94	mem	lib	mod	mod	low	nt	ht	nh/0820_nh.bmp
20.88	0.72	20	2	8	7	per	lib	mod	mod	mod	tg	ht	wh/0590.bmp
21.60	0.72	21	1	8	13	per	lib	mod	mod	mod	nt	cr	nh/0821_nh.bmp
22.32	0.72	22	1	6	30	mem	con	low	low	low	nt	ms	nh/0045_nh.bmp
23.04	0.72	23	1	8	12	per	lib	mod	mod	mod	nt	cr	nh/0275_nh.bmp
23.76	0.72	24	1	5	85	mem	lib	mod	mod	low	nt	ht	nh/0582_nh.bmp
24.48	0.72	25	1	5	57	per	con	mod	mod	mod	nt	cr	nh/0822_nh.bmp
25.20	0.72	26	1	7	100	mem	con	mod	mod	mod	nt	ht	nh/0958_nh.bmp
25.92	0.72	27	1	7	99	mem	con	mod	mod	mod	nt	ms	nh/0420_nh.bmp
26.64	0.72	28	1	6	62	per	con	low	mod	low	nt	cr	nh/0139_nh.bmp
27.36	0.72	29	1	8	61	mem	con	mod	mod	low	tg	ms	wh/0024.bmp
28.08	0.72	30	1	8	88	mem	lib	mod	mod	low	nt	ht	nh/0401_nh.bmp
28.80	0.72	31	1	8	106	mem	lib	low	low	low	tg	ht	wh/0136.bmp
29.52	0.72	32	1	7	97	mem	con	mod	mod	mod	nt	ms	nh/0686_nh.bmp
30.24	0.72	33	2	5	85	mem	lib	mod	mod	low	nt	ht	nh/0582_nh.bmp
30.96	0.72	34	1	8	25	per	lib	low	mod	low	tg	ht	wh/0734.bmp
31.68	0.72	35	2	8	12	per	lib	mod	mod	mod	nt	cr	nh/0275_nh.bmp
32.40	0.72	36	2	8	88	mem	lib	mod	mod	low	nt	ht	nh/0401_nh.bmp
33.12	0.72	37	1	7	64	mem	lib	mod	mod	mod	nt	ht	nh/0778_nh.bmp
33.84	0.72	38	1	8	89	mem	lib	mod	mod	low	nt	ht	nh/0453_nh.bmp
34.56	0.72	39	1	5	107	per	con	low	low	low	nt	cr	nh/0360_nh.bmp
35.28	0.72	40	1	7	126	per	con	low	mod	low	tg	ms	wh/0848.bmp
36.00	0.72	41	1	5	10	per	lib	low	mod	low	nt	cr	nh/0892_nh.bmp
36.72	0.72	42	1	6	10	mem	lib	mod	mod	mod	nt	ht	nh/0797_nh.bmp
37.44	0.72	43	1	7	122	per	con	low	mod	low	tg	ht	wh/0042.bmp
38.16	0.72	44	1	6	84	mem	con	mod	mod	mod	nt	ht	nh/0871_nh.bmp
38.88	0.72	45	1	7	115	per	con	low	mod	low	nt	fa	nh/0172_nh.bmp
39.60	0.72	46	2	6	81	mem	con	mod	mod	mod	tg	ht	wh/0495.bmp
40.32	0.72	47	1	6	5	mem	lib	mod	mod	mod	tg	ht	wh/0995.bmp
41.04	0.72	48	1	6	1	mem	lib	mod	mod	mod	nt	ht	nh/0599_nh.bmp
41.76	0.72	49	1	6	92	mem	con	mod	mod	mod	nt	ht	nh/0602_nh.bmp
42.48	0.72	50	1	7	103	mem	con	mod	mod	mod	tg	ht	wh/0060.bmp
43.20	0.72	51	2	5	82	mem	lib	mod	mod	low	tg	ht	wh/0875.bmp
43.92	0.72	52	4	8	16	per	lib	mod	mod	mod	nt	cr	nh/0638_nh.bmp
44.64	0.72	53	1	8	22	per	lib	low	mod	low	tg	ht	wh/0247.bmp
45.36	0.72	54	2	7	57	mem	lib	mod	mod	mod	tg	ms	wh/0835.bmp
46.08	0.72	55	1	6	53	per	con	low	mod	low	tg	ms	wh/0064.bmp
46.80	0.72	56	1	5	106	per	con	low	low	low	nt	cr	nh/0676_nh.bmp
47.52	0.72	57	1	8	9	per	lib	mod	mod	mod	tg	ms	wh/0915.bmp
48.24	0.72	58	2	8	25	per	lib	low	mod	low	tg	ht	wh/0734.bmp
48.96	0.72	59	1	7	79	per	lib	mod	low	mod	nt	cr	nh/0402_nh.bmp
49.68	0.72	60	1	5	4	per	lib	low	mod	low	nt	fa	nh/1019_nh.bmp
50.40	0.72	61	1	8	53	mem	con	mod	mod	low	tg	ht	wh/0612.bmp
