onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
30.96	0.72	34	1	4	78	per	lib	mod	low	mod	nt	fa	nh/0707_nh.bmp
31.68	0.72	35	1	3	46	mem	lib	mod	mod	mod	tg	ht	wh/0943.bmp
32.40	0.72	36	1	4	62	per	con	mod	mod	mod	nt	cr	nh/0343_nh.bmp
33.12	0.72	37	1	2	118	mem	lib	mod	mod	mod	tg	ht	wh/0097.bmp
33.84	0.72	38	1	4	25	per	lib	low	mod	low	nt	fa	nh/0683_nh.bmp
34.56	0.72	39	1	1	44	per	lib	low	mod	low	nt	fa	nh/0511_nh.bmp
35.28	0.72	40	1	1	109	per	con	low	low	low	nt	cr	nh/0524_nh.bmp
36.00	0.72	41	1	4	9	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
36.72	0.72	42	1	2	87	per	con	low	mod	low	tg	ms	wh/1013.bmp
37.44	0.72	43	1	2	21	mem	lib	low	low	low	tg	ms	wh/0505.bmp
38.16	0.72	44	1	3	39	mem	lib	mod	mod	mod	tg	ht	wh/0427.bmp
38.88	0.72	45	2	3	39	mem	lib	mod	mod	mod	tg	ht	wh/0427.bmp
39.60	0.72	46	1	4	126	mem	lib	mod	mod	low	tg	ht	wh/0400.bmp
40.32	0.72	47	2	2	33	mem	con	mod	mod	low	tg	ms	wh/0554.bmp
41.04	0.72	48	2	4	114	mem	lib	mod	mod	low	nt	ht	nh/0454_nh.bmp
41.76	0.72	49	1	4	16	mem	con	mod	mod	low	nt	ht	nh/0410_nh.bmp
42.48	0.72	50	1	3	102	mem	con	mod	mod	mod	nt	ms	nh/0229_nh.bmp
43.20	0.72	51	1	3	67	per	con	low	mod	low	tg	ms	wh/0236.bmp
43.92	0.72	52	1	4	119	mem	lib	mod	mod	low	nt	ht	nh/0132_nh.bmp
44.64	0.72	53	1	2	126	mem	lib	mod	mod	mod	nt	ht	nh/0799_nh.bmp
45.36	0.72	54	2	2	47	mem	con	mod	mod	low	nt	ht	nh/0293_nh.bmp
46.08	0.72	55	2	2	81	per	con	low	mod	low	tg	ms	wh/0494.bmp
46.80	0.72	56	1	2	7	per	con	mod	mod	mod	tg	ht	wh/0487.bmp
47.52	0.72	57	1	1	91	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
48.24	0.72	58	1	1	25	mem	con	mod	mod	mod	tg	ht	wh/0665.bmp
48.96	0.72	59	1	3	36	mem	lib	mod	mod	mod	nt	ht	nh/0931_nh.bmp
49.68	0.72	60	1	3	89	per	lib	mod	mod	mod	nt	cr	nh/0861_nh.bmp
50.40	0.72	61	1	1	63	per	lib	mod	low	mod	tg	ht	wh/0555.bmp
51.12	0.72	62	1	4	51	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
51.84	0.72	63	1	2	2	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
52.56	0.72	64	1	1	83	mem	lib	mod	mod	low	tg	ht	wh/0671.bmp
53.28	0.72	65	1	3	18	mem	lib	low	low	low	nt	ht	nh/0492_nh.bmp
54.00	0.72	66	1	4	121	mem	lib	mod	mod	low	nt	ht	nh/0641_nh.bmp
54.72	0.72	67	2	1	25	mem	con	mod	mod	mod	tg	ht	wh/0665.bmp
55.44	0.72	68	1	4	8	mem	con	mod	mod	low	tg	ht	wh/0315.bmp
56.16	0.72	69	2	2	66	per	lib	mod	mod	mod	tg	ht	wh/0674.bmp
56.88	0.72	70	2	1	89	mem	lib	mod	mod	low	tg	ht	wh/0259.bmp
57.60	0.72	71	1	1	9	mem	con	low	low	mod	tg	ms	wh/0616.bmp
58.32	0.72	72	2	2	4	per	con	mod	mod	mod	nt	cr	nh/0742_nh.bmp
59.04	0.72	73	1	4	2	mem	con	mod	mod	low	nt	ms	nh/0246_nh.bmp
59.76	0.72	74	1	4	125	mem	lib	mod	mod	low	tg	ht	wh/0283.bmp
60.48	0.72	75	1	1	95	mem	lib	mod	mod	low	nt	ht	nh/0882_nh.bmp
61.20	0.72	76	1	1	36	per	lib	low	mod	low	tg	ht	wh/0386.bmp
61.92	0.72	77	2	4	16	mem	con	mod	mod	low	nt	ht	nh/0410_nh.bmp
62.64	0.72	78	2	4	25	per	lib	low	mod	low	nt	fa	nh/0683_nh.bmp
63.36	0.72	79	2	3	67	per	con	low	mod	low	tg	ms	wh/0236.bmp
64.08	0.72	80	1	2	91	per	con	low	mod	low	nt	cr	nh/0415_nh.bmp
64.80	0.72	81	2	2	7	per	con	mod	mod	mod	tg	ht	wh/0487.bmp
65.52	0.72	82	2	4	2	mem	con	mod	mod	low	nt	ms	nh/0246_nh.bmp
66.24	0.72	83	1	1	96	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
66.96	0.72	84	1	2	5	per	con	mod	mod	mod	tg	ht	wh/0576.bmp
67.68	0.72	85	1	4	35	mem	con	low	low	mod	tg	ms	wh/0498.bmp
68.40	0.72	86	1	2	65	per	lib	mod	mod	mod	nt	cr	nh/0761_nh.bmp
69.12	0.72	87	1	4	68	per	lib	mod	low	mod	nt	cr	nh/0230_nh.bmp
69.84	0.72	88	2	3	36	mem	lib	mod	mod	mod	nt	ht	nh/0931_nh.bmp
70.56	0.72	89	1	3	42	mem	lib	mod	mod	mod	nt	ht	nh/0365_nh.bmp
71.28	0.72	90	1	2	85	per	con	low	mod	low	nt	cr	nh/0295_nh.bmp
72.00	0.72	91	1	1	62	per	lib	mod	low	mod	nt	cr	nh/0467_nh.bmp
72.72	0.72	92	1	2	17	mem	lib	low	low	low	nt	ht	nh/0011_nh.bmp
73.44	0.72	93	1	3	74	per	con	low	mod	low	nt	cr	nh/0523_nh.bmp
74.16	0.72	94	1	1	119	per	con	mod	low	mod	tg	ms	wh/0440.bmp
74.88	0.72	95	1	2	77	per	lib	mod	mod	mod	nt	fa	nh/0104_nh.bmp
75.60	0.72	96	2	3	74	per	con	low	mod	low	nt	cr	nh/0523_nh.bmp
76.32	0.72	97	1	3	114	mem	con	low	low	low	tg	ms	wh/0743.bmp
77.04	0.72	98	2	1	91	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
77.76	0.72	99	3	3	39	mem	lib	mod	mod	mod	tg	ht	wh/0427.bmp
78.48	0.72	100	1	3	13	per	lib	low	low	low	tg	ht	wh/0021.bmp
79.20	0.72	101	1	2	49	mem	con	low	low	low	tg	ms	wh/0160.bmp
79.92	0.72	102	2	4	121	mem	lib	mod	mod	low	nt	ht	nh/0641_nh.bmp
80.64	0.72	103	2	2	46	mem	con	mod	mod	low	tg	ms	wh/0438.bmp
81.36	0.72	104	1	1	41	per	lib	low	mod	low	tg	ht	wh/0323.bmp
82.08	0.72	105	1	2	76	per	lib	mod	mod	mod	tg	ms	wh/0348.bmp
82.80	0.72	106	2	3	85	per	lib	mod	mod	mod	tg	ht	wh/0759.bmp
83.52	0.72	107	1	4	4	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
84.24	0.72	108	1	3	21	mem	lib	low	low	low	tg	ht	wh/0130.bmp
84.96	0.72	109	1	1	116	per	con	mod	low	mod	tg	ht	wh/0719.bmp
85.68	0.72	110	1	1	19	mem	con	mod	mod	mod	nt	ms	nh/0961_nh.bmp
86.40	0.72	111	2	1	36	per	lib	low	mod	low	tg	ht	wh/0386.bmp
87.12	0.72	112	1	3	76	per	con	low	mod	low	tg	ms	wh/0615.bmp
87.84	0.72	113	1	2	34	mem	con	mod	mod	low	nt	ms	nh/0412_nh.bmp
88.56	0.72	114	2	2	76	per	lib	mod	mod	mod	tg	ms	wh/0348.bmp
89.28	0.72	115	1	4	112	mem	lib	low	low	mod	nt	ht	nh/0606_nh.bmp
90.00	0.72	116	1	4	60	per	con	mod	mod	mod	tg	ms	wh/0490.bmp
90.72	0.72	117	1	2	54	mem	con	low	low	low	tg	ht	wh/0250.bmp
91.44	0.72	118	2	4	60	per	con	mod	mod	mod	tg	ms	wh/0490.bmp
92.16	0.72	119	1	4	23	per	lib	low	mod	low	nt	cr	nh/0976_nh.bmp
92.88	0.72	120	1	2	117	mem	lib	mod	mod	mod	nt	ht	nh/0628_nh.bmp
93.60	0.72	121	2	3	102	mem	con	mod	mod	mod	nt	ms	nh/0229_nh.bmp
94.32	0.72	122	3	1	24	mem	con	mod	mod	mod	nt	ht	nh/0796_nh.bmp
95.04	0.72	123	2	1	19	mem	con	mod	mod	mod	nt	ms	nh/0961_nh.bmp
95.76	0.72	124	3	1	89	mem	lib	mod	mod	low	tg	ht	wh/0259.bmp
96.48	0.72	125	1	2	56	mem	con	low	low	low	nt	ms	nh/0357_nh.bmp
97.20	0.72	126	1	2	82	per	con	low	mod	low	nt	cr	nh/0444_nh.bmp
97.92	0.72	127	1	2	80	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
98.64	0.72	128	1	4	11	mem	con	mod	mod	low	tg	ht	wh/0081.bmp
99.36	0.72	129	2	1	83	mem	lib	mod	mod	low	tg	ht	wh/0671.bmp
100.08	0.72	130	3	2	47	mem	con	mod	mod	low	nt	ht	nh/0293_nh.bmp
100.80	0.72	131	1	2	84	per	con	low	mod	low	tg	ms	wh/0791.bmp
101.52	0.72	132	1	2	36	mem	con	mod	mod	low	nt	ht	nh/0263_nh.bmp
102.24	0.72	133	2	4	11	mem	con	mod	mod	low	tg	ht	wh/0081.bmp
102.96	0.72	134	1	1	90	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
103.68	0.72	135	3	2	113	mem	lib	mod	mod	mod	nt	ht	nh/0562_nh.bmp
104.40	0.72	136	1	3	99	mem	con	mod	mod	mod	tg	ht	wh/0806.bmp
105.12	0.72	137	1	3	40	mem	lib	mod	mod	mod	nt	ht	nh/0049_nh.bmp
105.84	0.72	138	2	2	80	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
106.56	0.72	139	1	2	14	per	con	mod	mod	mod	nt	cr	nh/0320_nh.bmp
107.28	0.72	140	1	3	45	mem	lib	mod	mod	mod	tg	ht	wh/0061.bmp
108.00	0.72	141	2	2	65	per	lib	mod	mod	mod	nt	cr	nh/0761_nh.bmp
108.72	0.72	142	1	1	26	mem	con	mod	mod	mod	tg	ms	wh/0279.bmp
109.44	0.72	143	1	2	127	mem	lib	mod	mod	mod	tg	ht	wh/0359.bmp
110.16	0.72	144	1	4	10	mem	con	mod	mod	low	tg	ht	wh/0575.bmp
110.88	0.72	145	2	4	51	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
111.60	0.72	146	1	3	94	per	lib	mod	mod	mod	nt	cr	nh/0809_nh.bmp
112.32	0.72	147	2	1	90	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
113.04	0.72	148	1	1	42	per	lib	low	mod	low	nt	fa	nh/0661_nh.bmp
113.76	0.72	149	1	1	82	mem	lib	mod	mod	low	nt	ht	nh/0496_nh.bmp
114.48	0.72	150	1	1	93	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
115.20	0.72	151	1	2	18	mem	lib	low	low	low	nt	ht	nh/0471_nh.bmp
115.92	0.72	152	1	1	56	per	lib	mod	low	mod	nt	cr	nh/0208_nh.bmp
116.64	0.72	153	1	3	120	mem	con	low	low	low	nt	ht	nh/0824_nh.bmp
117.36	0.72	154	1	1	23	mem	con	mod	mod	mod	tg	ht	wh/0925.bmp
118.08	0.72	155	2	1	96	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
118.80	0.72	156	2	1	93	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
119.52	0.72	157	2	4	125	mem	lib	mod	mod	low	tg	ht	wh/0283.bmp
120.24	0.72	158	2	1	95	mem	lib	mod	mod	low	nt	ht	nh/0882_nh.bmp
120.96	0.72	159	3	4	60	per	con	mod	mod	mod	tg	ms	wh/0490.bmp
121.68	0.72	160	1	4	120	mem	lib	mod	mod	low	tg	ht	wh/1000.bmp
122.40	0.72	161	1	2	69	per	lib	mod	mod	mod	nt	cr	nh/0413_nh.bmp
123.12	0.72	162	2	3	99	mem	con	mod	mod	mod	tg	ht	wh/0806.bmp
123.84	0.72	163	1	3	93	per	lib	mod	mod	mod	nt	cr	nh/0477_nh.bmp
124.56	0.72	164	1	4	91	per	con	low	low	low	tg	ms	wh/0171.bmp
125.28	0.72	165	1	2	120	mem	lib	mod	mod	mod	tg	ht	wh/0313.bmp
126.00	0.72	166	1	1	15	mem	con	low	low	mod	nt	ms	nh/0033_nh.bmp
126.72	0.72	167	1	2	71	per	lib	mod	mod	mod	nt	cr	nh/0983_nh.bmp
127.44	0.72	168	2	4	120	mem	lib	mod	mod	low	tg	ht	wh/1000.bmp
128.16	0.72	169	2	2	71	per	lib	mod	mod	mod	nt	cr	nh/0983_nh.bmp
128.88	0.72	170	1	3	5	per	lib	low	low	low	nt	cr	nh/0264_nh.bmp
129.60	0.72	171	1	3	112	mem	con	mod	mod	mod	tg	ht	wh/0689.bmp
130.32	0.72	172	2	3	42	mem	lib	mod	mod	mod	nt	ht	nh/0365_nh.bmp
131.04	0.72	173	2	1	17	mem	con	mod	mod	mod	nt	ms	nh/0137_nh.bmp
131.76	0.72	174	3	1	90	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
132.48	0.72	175	3	2	76	per	lib	mod	mod	mod	tg	ms	wh/0348.bmp
133.20	0.72	176	2	3	93	per	lib	mod	mod	mod	nt	cr	nh/0477_nh.bmp
133.92	0.72	177	1	4	24	per	lib	low	mod	low	nt	cr	nh/0792_nh.bmp
134.64	0.72	178	3	2	80	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
135.36	0.72	179	1	1	113	per	con	mod	low	mod	nt	fa	nh/0547_nh.bmp
136.08	0.72	180	1	1	123	per	con	mod	low	mod	nt	cr	nh/0944_nh.bmp
136.80	0.72	181	4	2	113	mem	lib	mod	mod	mod	nt	ht	nh/0562_nh.bmp
137.52	0.72	182	2	2	42	mem	con	mod	mod	low	tg	ht	wh/0765.bmp
138.24	0.72	183	1	3	107	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
138.96	0.72	184	2	2	85	per	con	low	mod	low	nt	cr	nh/0295_nh.bmp
139.68	0.72	185	1	3	108	mem	con	mod	mod	mod	tg	ms	wh/0592.bmp
140.40	0.72	186	1	3	92	per	lib	mod	mod	mod	tg	ms	wh/0834.bmp
141.12	0.72	187	3	2	65	per	lib	mod	mod	mod	nt	cr	nh/0761_nh.bmp
141.84	0.72	188	1	3	72	per	con	low	mod	low	tg	ms	wh/0424.bmp
142.56	0.72	189	1	4	18	per	lib	low	mod	low	nt	cr	nh/0512_nh.bmp
143.28	0.72	190	2	4	62	per	con	mod	mod	mod	nt	cr	nh/0343_nh.bmp
144.00	0.72	191	2	4	4	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
144.72	0.72	192	1	4	102	mem	lib	low	low	mod	nt	ht	nh/0557_nh.bmp
145.44	0.72	193	2	1	44	per	lib	low	mod	low	nt	fa	nh/0511_nh.bmp
146.16	0.72	194	1	1	38	per	lib	low	mod	low	nt	fa	nh/0124_nh.bmp
146.88	0.72	195	1	3	73	per	con	low	mod	low	nt	cr	nh/0291_nh.bmp
147.60	0.72	196	1	2	35	mem	con	mod	mod	low	nt	ht	nh/0459_nh.bmp
148.32	0.72	197	2	2	35	mem	con	mod	mod	low	nt	ht	nh/0459_nh.bmp
149.04	0.72	198	1	1	127	per	con	mod	low	mod	nt	cr	nh/0991_nh.bmp
149.76	0.72	199	2	2	2	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
150.48	0.72	200	2	2	118	mem	lib	mod	mod	mod	tg	ht	wh/0097.bmp
151.20	0.72	201	1	2	96	per	con	low	mod	low	tg	ms	wh/0007.bmp
151.92	0.72	202	3	4	4	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
152.64	0.72	203	2	1	26	mem	con	mod	mod	mod	tg	ms	wh/0279.bmp
153.36	0.72	204	3	3	42	mem	lib	mod	mod	mod	nt	ht	nh/0365_nh.bmp
154.08	0.72	205	1	3	78	per	con	low	mod	low	nt	cr	nh/0131_nh.bmp
154.80	0.72	206	1	3	109	mem	con	mod	mod	mod	nt	ms	nh/0895_nh.bmp
155.52	0.72	207	4	4	4	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
156.24	0.72	208	3	4	63	per	con	mod	mod	mod	nt	cr	nh/0538_nh.bmp
156.96	0.72	209	2	3	109	mem	con	mod	mod	mod	nt	ms	nh/0895_nh.bmp
157.68	0.72	210	1	3	65	per	con	low	mod	low	nt	cr	nh/0390_nh.bmp
158.40	0.72	211	1	4	108	mem	lib	low	low	mod	tg	ht	wh/0539.bmp
159.12	0.72	212	1	3	12	per	lib	low	low	low	tg	ms	wh/0271.bmp
159.84	0.72	213	3	4	51	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
160.56	0.72	214	1	3	8	per	lib	low	low	low	nt	fa	nh/0565_nh.bmp
161.28	0.72	215	2	4	9	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
162.00	0.72	216	2	3	46	mem	lib	mod	mod	mod	tg	ht	wh/0943.bmp
162.72	0.72	217	2	2	9	per	con	mod	mod	mod	nt	cr	nh/0071_nh.bmp
163.44	0.72	218	4	2	80	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
164.16	0.72	219	2	2	36	mem	con	mod	mod	low	nt	ht	nh/0263_nh.bmp
164.88	0.72	220	1	3	49	per	con	mod	low	mod	tg	ms	wh/0409.bmp
165.60	0.72	221	3	2	42	mem	con	mod	mod	low	tg	ht	wh/0765.bmp
166.32	0.72	222	2	3	40	mem	lib	mod	mod	mod	nt	ht	nh/0049_nh.bmp
167.04	0.72	223	1	4	43	mem	con	low	low	mod	tg	ms	wh/0644.bmp
167.76	0.72	224	3	2	9	per	con	mod	mod	mod	nt	cr	nh/0071_nh.bmp
168.48	0.72	225	2	3	108	mem	con	mod	mod	mod	tg	ms	wh/0592.bmp
169.20	0.72	226	3	3	109	mem	con	mod	mod	mod	nt	ms	nh/0895_nh.bmp
169.92	0.72	227	3	3	46	mem	lib	mod	mod	mod	tg	ht	wh/0943.bmp
170.64	0.72	228	3	3	85	per	lib	mod	mod	mod	tg	ht	wh/0759.bmp
171.36	0.72	229	2	3	107	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
172.08	0.72	230	2	3	104	mem	con	mod	mod	mod	nt	ms	nh/0448_nh.bmp
172.80	0.72	231	2	4	27	per	lib	low	mod	low	tg	ht	wh/0757.bmp
173.52	0.72	232	2	3	76	per	con	low	mod	low	tg	ms	wh/0615.bmp
174.24	0.72	233	1	4	88	per	con	low	low	low	tg	ms	wh/0653.bmp
174.96	0.72	234	3	3	107	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
175.68	0.72	235	1	4	32	per	lib	low	mod	low	tg	ht	wh/0067.bmp
176.40	0.72	236	1	1	105	per	con	low	low	low	nt	cr	nh/0245_nh.bmp
177.12	0.72	237	3	3	76	per	con	low	mod	low	tg	ms	wh/0615.bmp
177.84	0.72	238	1	1	39	per	lib	low	mod	low	nt	fa	nh/0988_nh.bmp
178.56	0.72	239	1	1	35	per	lib	low	mod	low	tg	ht	wh/0203.bmp
179.28	0.72	240	2	1	39	per	lib	low	mod	low	nt	fa	nh/0988_nh.bmp
180.00	0.72	241	4	3	76	per	con	low	mod	low	tg	ms	wh/0615.bmp
180.72	0.72	242	2	3	73	per	con	low	mod	low	nt	cr	nh/0291_nh.bmp
181.44	0.72	243	1	3	95	per	lib	mod	mod	mod	nt	fa	nh/0039_nh.bmp
182.16	0.72	244	1	2	22	mem	lib	low	low	low	tg	ht	wh/0375.bmp
182.88	0.72	245	1	4	83	per	con	low	low	low	nt	cr	nh/0877_nh.bmp
183.60	0.72	246	1	1	49	per	lib	mod	low	mod	nt	fa	nh/0913_nh.bmp
184.32	0.72	247	3	2	85	per	con	low	mod	low	nt	cr	nh/0295_nh.bmp
185.04	0.72	248	4	4	51	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
185.76	0.72	249	1	2	104	per	lib	low	low	low	tg	ht	wh/0167.bmp
186.48	0.72	250	2	3	94	per	lib	mod	mod	mod	nt	cr	nh/0809_nh.bmp
187.20	0.72	251	2	4	8	mem	con	mod	mod	low	tg	ht	wh/0315.bmp
187.92	0.72	252	4	3	107	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
188.64	0.72	253	4	1	89	mem	lib	mod	mod	low	tg	ht	wh/0259.bmp
189.36	0.72	254	4	3	46	mem	lib	mod	mod	mod	tg	ht	wh/0943.bmp
190.08	0.72	255	1	4	56	per	con	mod	mod	mod	nt	cr	nh/0151_nh.bmp
190.80	0.72	256	3	4	27	per	lib	low	mod	low	tg	ht	wh/0757.bmp
191.52	0.72	257	1	4	6	mem	con	mod	mod	low	nt	ht	nh/0030_nh.bmp
192.24	0.72	258	1	1	68	mem	lib	low	low	mod	nt	ht	nh/0854_nh.bmp
192.96	0.72	259	3	3	74	per	con	low	mod	low	nt	cr	nh/0523_nh.bmp
193.68	0.72	260	3	4	9	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
194.40	0.72	261	3	2	35	mem	con	mod	mod	low	nt	ht	nh/0459_nh.bmp
195.12	0.72	262	2	2	127	mem	lib	mod	mod	mod	tg	ht	wh/0359.bmp
195.84	0.72	263	1	3	25	mem	lib	low	low	low	nt	ht	nh/0607_nh.bmp
196.56	0.72	264	2	2	34	mem	con	mod	mod	low	nt	ms	nh/0412_nh.bmp
197.28	0.72	265	1	3	59	per	con	mod	low	mod	tg	ms	wh/0474.bmp
198.00	0.72	266	2	2	96	per	con	low	mod	low	tg	ms	wh/0007.bmp
198.72	0.72	267	1	2	124	mem	lib	mod	mod	mod	tg	ht	wh/0331.bmp
199.44	0.72	268	2	1	23	mem	con	mod	mod	mod	tg	ht	wh/0925.bmp
200.16	0.72	269	5	2	80	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
200.88	0.72	270	4	4	63	per	con	mod	mod	mod	nt	cr	nh/0538_nh.bmp
201.60	0.72	271	1	4	57	per	con	mod	mod	mod	tg	ms	wh/0445.bmp
202.32	0.72	272	2	2	91	per	con	low	mod	low	nt	cr	nh/0415_nh.bmp
203.04	0.72	273	3	1	19	mem	con	mod	mod	mod	nt	ms	nh/0961_nh.bmp
203.76	0.72	274	2	2	120	mem	lib	mod	mod	mod	tg	ht	wh/0313.bmp
204.48	0.72	275	3	3	102	mem	con	mod	mod	mod	nt	ms	nh/0229_nh.bmp
205.20	0.72	276	2	3	78	per	con	low	mod	low	nt	cr	nh/0131_nh.bmp
205.92	0.72	277	2	3	45	mem	lib	mod	mod	mod	tg	ht	wh/0061.bmp
206.64	0.72	278	3	3	108	mem	con	mod	mod	mod	tg	ms	wh/0592.bmp
207.36	0.72	279	1	2	111	per	lib	low	low	low	nt	fa	nh/0327_nh.bmp
208.08	0.72	280	1	3	9	per	lib	low	low	low	nt	cr	nh/0632_nh.bmp
208.80	0.72	281	2	2	77	per	lib	mod	mod	mod	nt	fa	nh/0104_nh.bmp
209.52	0.72	282	1	3	24	mem	lib	low	low	low	tg	ht	wh/0720.bmp
210.24	0.72	283	2	2	125	mem	lib	mod	mod	mod	nt	ht	nh/0333_nh.bmp
210.96	0.72	284	3	1	83	mem	lib	mod	mod	low	tg	ht	wh/0671.bmp
211.68	0.72	285	1	2	110	per	lib	low	low	low	tg	ht	wh/0161.bmp
212.40	0.72	286	4	2	47	mem	con	mod	mod	low	nt	ht	nh/0293_nh.bmp
213.12	0.72	287	3	1	96	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
213.84	0.72	288	2	4	126	mem	lib	mod	mod	low	tg	ht	wh/0400.bmp
214.56	0.72	289	3	2	91	per	con	low	mod	low	nt	cr	nh/0415_nh.bmp
215.28	0.72	290	4	2	65	per	lib	mod	mod	mod	nt	cr	nh/0761_nh.bmp
216.00	0.72	291	2	4	23	per	lib	low	mod	low	nt	cr	nh/0976_nh.bmp
216.72	0.72	292	1	4	44	mem	con	low	low	mod	nt	ms	nh/0937_nh.bmp
217.44	0.72	293	3	3	94	per	lib	mod	mod	mod	nt	cr	nh/0809_nh.bmp
218.16	0.72	294	4	2	9	per	con	mod	mod	mod	nt	cr	nh/0071_nh.bmp
218.88	0.72	295	2	3	101	mem	con	mod	mod	mod	tg	ms	wh/0479.bmp
219.60	0.72	296	2	4	57	per	con	mod	mod	mod	tg	ms	wh/0445.bmp
220.32	0.72	297	2	1	42	per	lib	low	mod	low	nt	fa	nh/0661_nh.bmp
