onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	6	35	per	lib	low	mod	low	tg	ms	wh/0157.bmp
7.92	0.72	2	1	8	74	per	lib	low	mod	low	tg	ht	wh/0403.bmp
8.64	0.72	3	1	6	75	mem	con	mod	mod	mod	tg	ht	wh/0275.bmp
9.36	0.72	4	1	7	122	mem	lib	low	low	mod	nt	ht	nh/0051_nh.bmp
10.08	0.72	5	1	5	73	mem	con	mod	mod	low	tg	ht	wh/0108.bmp
10.80	0.72	6	1	7	27	per	lib	mod	mod	mod	nt	cr	nh/0715_nh.bmp
11.52	0.72	7	1	8	122	mem	lib	low	low	low	nt	ht	nh/0138_nh.bmp
12.24	0.72	8	1	6	47	per	lib	low	mod	low	nt	fa	nh/0024_nh.bmp
12.96	0.72	9	1	6	107	per	con	mod	mod	mod	tg	ms	wh/0399.bmp
13.68	0.72	10	1	7	86	per	con	low	mod	low	nt	fa	nh/0875_nh.bmp
14.40	0.72	11	1	7	112	mem	lib	mod	mod	low	nt	ht	nh/0111_nh.bmp
15.12	0.72	12	1	6	120	mem	lib	mod	mod	low	nt	ht	nh/0939_nh.bmp
15.84	0.72	13	1	5	102	per	lib	mod	mod	mod	tg	ht	wh/0546.bmp
16.56	0.72	14	1	7	92	per	con	low	mod	low	nt	cr	nh/0574_nh.bmp
17.28	0.72	15	1	7	43	per	lib	low	low	low	tg	ms	wh/0617.bmp
18.00	0.72	16	2	5	102	per	lib	mod	mod	mod	tg	ht	wh/0546.bmp
18.72	0.72	17	1	5	30	mem	lib	mod	mod	mod	nt	ms	nh/0586_nh.bmp
19.44	0.72	18	1	6	74	mem	con	mod	mod	mod	nt	ht	nh/0915_nh.bmp
20.16	0.72	19	2	6	75	mem	con	mod	mod	mod	tg	ht	wh/0275.bmp
20.88	0.72	20	1	7	64	per	con	mod	mod	mod	nt	cr	nh/0995_nh.bmp
21.60	0.72	21	2	8	74	per	lib	low	mod	low	tg	ht	wh/0403.bmp
22.32	0.72	22	1	7	125	mem	lib	low	low	mod	nt	ht	nh/0537_nh.bmp
23.04	0.72	23	1	6	70	mem	con	mod	mod	mod	nt	ms	nh/0590_nh.bmp
23.76	0.72	24	1	7	55	per	con	mod	mod	mod	nt	cr	nh/0623_nh.bmp
24.48	0.72	25	1	6	42	per	lib	low	mod	low	tg	ht	wh/0253.bmp
25.20	0.72	26	2	5	30	mem	lib	mod	mod	mod	nt	ms	nh/0586_nh.bmp
25.92	0.72	27	1	6	48	per	lib	low	mod	low	tg	ht	wh/0883.bmp
26.64	0.72	28	1	5	38	per	con	mod	low	mod	tg	ht	wh/0867.bmp
27.36	0.72	29	1	7	107	mem	lib	mod	mod	low	tg	ms	wh/0780.bmp
28.08	0.72	30	2	6	35	per	lib	low	mod	low	tg	ms	wh/0157.bmp
28.80	0.72	31	1	7	97	mem	lib	mod	mod	low	nt	ht	nh/0064_nh.bmp
29.52	0.72	32	1	7	91	per	con	low	mod	low	tg	ms	wh/0820.bmp
30.24	0.72	33	1	6	110	per	con	mod	mod	mod	nt	cr	nh/0086_nh.bmp
30.96	0.72	34	1	7	88	per	con	low	mod	low	tg	ms	wh/0073.bmp
31.68	0.72	35	1	8	106	mem	lib	mod	mod	mod	nt	ht	nh/0056_nh.bmp
32.40	0.72	36	1	5	66	mem	con	mod	mod	low	tg	ms	wh/0143.bmp
33.12	0.72	37	1	8	91	mem	con	mod	mod	mod	nt	ms	nh/0378_nh.bmp
33.84	0.72	38	1	7	52	per	con	mod	mod	mod	tg	ht	wh/0599.bmp
34.56	0.72	39	1	5	46	per	con	mod	low	mod	tg	ms	wh/0305.bmp
35.28	0.72	40	3	8	74	per	lib	low	mod	low	tg	ht	wh/0403.bmp
36.00	0.72	41	1	6	127	mem	lib	mod	mod	low	nt	ht	nh/0848_nh.bmp
36.72	0.72	42	1	6	125	mem	lib	mod	mod	low	tg	ht	wh/0172.bmp
37.44	0.72	43	1	7	62	per	con	mod	mod	mod	nt	cr	nh/0337_nh.bmp
38.16	0.72	44	1	5	75	mem	con	mod	mod	low	nt	ms	nh/0647_nh.bmp
38.88	0.72	45	1	6	77	mem	con	mod	mod	mod	nt	ht	nh/0827_nh.bmp
39.60	0.72	46	1	7	67	mem	con	mod	mod	low	nt	ms	nh/0618_nh.bmp
40.32	0.72	47	1	7	104	mem	lib	mod	mod	low	nt	ht	nh/1014_nh.bmp
41.04	0.72	48	1	7	93	per	con	low	mod	low	nt	cr	nh/1004_nh.bmp
41.76	0.72	49	1	6	128	mem	lib	mod	mod	low	nt	ht	nh/0042_nh.bmp
42.48	0.72	50	1	6	117	mem	lib	mod	mod	low	nt	ht	nh/0255_nh.bmp
43.20	0.72	51	1	6	7	per	con	low	mod	low	tg	ms	wh/0394.bmp
43.92	0.72	52	1	7	63	per	con	mod	mod	mod	tg	ms	wh/0408.bmp
44.64	0.72	53	1	7	31	per	lib	mod	mod	mod	tg	ht	wh/0602.bmp
45.36	0.72	54	1	7	17	per	lib	mod	mod	mod	tg	ht	wh/0609.bmp
46.08	0.72	55	1	6	101	per	con	mod	mod	mod	tg	ht	wh/0735.bmp
46.80	0.72	56	1	5	87	per	lib	low	low	low	nt	fa	nh/0043_nh.bmp
47.52	0.72	57	1	6	124	mem	lib	mod	mod	low	tg	ht	wh/0521.bmp
48.24	0.72	58	1	5	22	mem	lib	mod	mod	mod	tg	ht	wh/0763.bmp
48.96	0.72	59	2	5	75	mem	con	mod	mod	low	nt	ms	nh/0647_nh.bmp
49.68	0.72	60	1	6	33	per	lib	low	mod	low	nt	cr	nh/0863_nh.bmp
50.40	0.72	61	1	7	20	per	lib	mod	mod	mod	nt	cr	nh/0851_nh.bmp
51.12	0.72	62	1	6	12	per	con	low	mod	low	nt	cr	nh/0814_nh.bmp
51.84	0.72	63	1	7	71	mem	con	mod	mod	low	tg	ms	wh/0986.bmp
52.56	0.72	64	2	7	63	per	con	mod	mod	mod	tg	ms	wh/0408.bmp
53.28	0.72	65	2	7	104	mem	lib	mod	mod	low	nt	ht	nh/1014_nh.bmp
54.00	0.72	66	1	7	35	per	lib	low	low	low	nt	cr	nh/0570_nh.bmp
54.72	0.72	67	2	6	124	mem	lib	mod	mod	low	tg	ht	wh/0521.bmp
55.44	0.72	68	1	6	111	per	con	mod	mod	mod	nt	cr	nh/0564_nh.bmp
56.16	0.72	69	3	7	104	mem	lib	mod	mod	low	nt	ht	nh/1014_nh.bmp
56.88	0.72	70	1	5	68	mem	con	mod	mod	low	nt	ms	nh/0734_nh.bmp
57.60	0.72	71	1	7	127	mem	lib	low	low	mod	nt	ht	nh/0234_nh.bmp
58.32	0.72	72	2	7	88	per	con	low	mod	low	tg	ms	wh/0073.bmp
59.04	0.72	73	2	5	68	mem	con	mod	mod	low	nt	ms	nh/0734_nh.bmp
59.76	0.72	74	1	5	95	per	lib	low	low	low	nt	cr	nh/0994_nh.bmp
60.48	0.72	75	1	6	51	per	lib	mod	low	mod	nt	cr	nh/0924_nh.bmp
61.20	0.72	76	1	8	120	mem	lib	low	low	low	tg	ht	wh/0859.bmp
61.92	0.72	77	1	5	101	per	lib	mod	mod	mod	tg	ht	wh/0686.bmp
62.64	0.72	78	3	6	75	mem	con	mod	mod	mod	tg	ht	wh/0275.bmp
63.36	0.72	79	1	8	86	mem	con	mod	mod	mod	tg	ht	wh/0239.bmp
64.08	0.72	80	2	6	117	mem	lib	mod	mod	low	nt	ht	nh/0255_nh.bmp
64.80	0.72	81	1	6	71	mem	con	mod	mod	mod	tg	ms	wh/0666.bmp
65.52	0.72	82	1	6	9	per	con	low	mod	low	tg	ms	wh/0756.bmp
66.24	0.72	83	1	7	74	mem	con	mod	mod	low	nt	n/a	nh/0018_nh.bmp
66.96	0.72	84	1	7	95	per	con	low	mod	low	nt	cr	nh/0241_nh.bmp
67.68	0.72	85	1	7	105	mem	lib	mod	mod	low	tg	ht	wh/0254.bmp
68.40	0.72	86	1	7	6	mem	con	low	low	low	tg	ms	wh/0240.bmp
69.12	0.72	87	1	5	8	per	con	low	low	low	tg	ms	wh/0154.bmp
69.84	0.72	88	1	8	17	mem	con	low	low	mod	nt	ms	nh/0869_nh.bmp
70.56	0.72	89	1	6	10	per	con	low	mod	low	nt	cr	nh/0176_nh.bmp
71.28	0.72	90	1	8	81	mem	con	mod	mod	mod	nt	n/a	nh/0952_nh.bmp
72.00	0.72	91	1	6	41	per	lib	low	mod	low	nt	cr	nh/0519_nh.bmp
72.72	0.72	92	1	5	112	per	lib	mod	mod	mod	tg	ht	wh/0420.bmp
73.44	0.72	93	1	6	38	per	lib	low	mod	low	nt	fa	nh/0612_nh.bmp
74.16	0.72	94	2	6	125	mem	lib	mod	mod	low	tg	ht	wh/0172.bmp
74.88	0.72	95	2	8	106	mem	lib	mod	mod	mod	nt	ht	nh/0056_nh.bmp
75.60	0.72	96	2	8	91	mem	con	mod	mod	mod	nt	ms	nh/0378_nh.bmp
76.32	0.72	97	1	8	92	mem	con	mod	mod	mod	tg	ms	wh/0556.bmp
77.04	0.72	98	2	6	33	per	lib	low	mod	low	nt	cr	nh/0863_nh.bmp
77.76	0.72	99	2	5	66	mem	con	mod	mod	low	tg	ms	wh/0143.bmp
78.48	0.72	100	2	7	55	per	con	mod	mod	mod	nt	cr	nh/0623_nh.bmp
79.20	0.72	101	2	8	92	mem	con	mod	mod	mod	tg	ms	wh/0556.bmp
79.92	0.72	102	2	7	107	mem	lib	mod	mod	low	tg	ms	wh/0780.bmp
80.64	0.72	103	1	8	35	per	con	mod	low	mod	tg	ms	wh/0207.bmp
81.36	0.72	104	1	7	78	mem	con	mod	mod	low	tg	ms	wh/0892.bmp
82.08	0.72	105	2	7	105	mem	lib	mod	mod	low	tg	ht	wh/0254.bmp
82.80	0.72	106	2	7	62	per	con	mod	mod	mod	nt	cr	nh/0337_nh.bmp
83.52	0.72	107	2	6	48	per	lib	low	mod	low	tg	ht	wh/0883.bmp
84.24	0.72	108	3	7	107	mem	lib	mod	mod	low	tg	ms	wh/0780.bmp
84.96	0.72	109	1	5	72	mem	con	mod	mod	low	nt	ms	nh/0247_nh.bmp
85.68	0.72	110	2	7	86	per	con	low	mod	low	nt	fa	nh/0875_nh.bmp
86.40	0.72	111	1	6	72	mem	con	mod	mod	mod	tg	ht	wh/0638.bmp
87.12	0.72	112	3	5	30	mem	lib	mod	mod	mod	nt	ms	nh/0586_nh.bmp
87.84	0.72	113	1	6	73	mem	con	mod	mod	mod	tg	ht	wh/0821.bmp
88.56	0.72	114	1	8	4	per	con	low	low	low	tg	ms	wh/0352.bmp
89.28	0.72	115	1	8	47	per	con	mod	low	mod	tg	ht	wh/0948.bmp
90.00	0.72	116	1	5	105	per	lib	mod	mod	mod	nt	cr	nh/0060_nh.bmp
90.72	0.72	117	3	6	117	mem	lib	mod	mod	low	nt	ht	nh/0255_nh.bmp
91.44	0.72	118	3	5	66	mem	con	mod	mod	low	tg	ms	wh/0143.bmp
92.16	0.72	119	1	7	121	mem	lib	low	low	mod	nt	ht	nh/0625_nh.bmp
92.88	0.72	120	1	5	76	mem	con	mod	mod	low	nt	ms	nh/0164_nh.bmp
93.60	0.72	121	1	7	103	mem	lib	mod	mod	low	nt	ht	nh/0640_nh.bmp
94.32	0.72	122	1	8	70	per	lib	low	mod	low	tg	ms	wh/0746.bmp
95.04	0.72	123	2	6	7	per	con	low	mod	low	tg	ms	wh/0394.bmp
95.76	0.72	124	1	5	123	mem	con	low	low	mod	tg	ms	wh/0751.bmp
96.48	0.72	125	2	6	38	per	lib	low	mod	low	nt	fa	nh/0612_nh.bmp
97.20	0.72	126	3	8	106	mem	lib	mod	mod	mod	nt	ht	nh/0056_nh.bmp
97.92	0.72	127	1	7	22	per	lib	mod	mod	mod	tg	ms	wh/0269.bmp
98.64	0.72	128	1	8	68	per	lib	low	mod	low	tg	ms	wh/0118.bmp
99.36	0.72	129	1	8	107	mem	lib	mod	mod	mod	nt	ht	nh/0179_nh.bmp
100.08	0.72	130	1	5	115	mem	con	low	low	mod	tg	ms	wh/1016.bmp
100.80	0.72	131	1	6	106	per	con	mod	mod	mod	nt	cr	nh/0835_nh.bmp
101.52	0.72	132	1	5	20	mem	lib	mod	mod	mod	tg	ht	wh/0978.bmp
102.24	0.72	133	3	7	62	per	con	mod	mod	mod	nt	cr	nh/0337_nh.bmp
102.96	0.72	134	2	7	20	per	lib	mod	mod	mod	nt	cr	nh/0851_nh.bmp
103.68	0.72	135	2	6	74	mem	con	mod	mod	mod	nt	ht	nh/0915_nh.bmp
104.40	0.72	136	1	5	104	per	lib	mod	mod	mod	nt	cr	nh/0888_nh.bmp
105.12	0.72	137	1	7	10	mem	con	low	low	low	nt	ms	nh/0144_nh.bmp
105.84	0.72	138	2	7	103	mem	lib	mod	mod	low	nt	ht	nh/0640_nh.bmp
106.56	0.72	139	2	7	27	per	lib	mod	mod	mod	nt	cr	nh/0715_nh.bmp
107.28	0.72	140	1	6	118	mem	lib	mod	mod	low	tg	ht	wh/0450.bmp
108.00	0.72	141	2	7	22	per	lib	mod	mod	mod	tg	ms	wh/0269.bmp
108.72	0.72	142	3	7	103	mem	lib	mod	mod	low	nt	ht	nh/0640_nh.bmp
109.44	0.72	143	2	8	86	mem	con	mod	mod	mod	tg	ht	wh/0239.bmp
110.16	0.72	144	1	5	45	per	con	mod	low	mod	nt	cr	nh/1002_nh.bmp
110.88	0.72	145	2	6	10	per	con	low	mod	low	nt	cr	nh/0176_nh.bmp
111.60	0.72	146	1	6	80	mem	con	mod	mod	mod	nt	ms	nh/0968_nh.bmp
112.32	0.72	147	1	8	79	per	lib	low	mod	low	tg	ht	wh/0793.bmp
113.04	0.72	148	2	8	79	per	lib	low	mod	low	tg	ht	wh/0793.bmp
113.76	0.72	149	1	7	51	per	con	mod	mod	mod	tg	ms	wh/0833.bmp
114.48	0.72	150	3	7	86	per	con	low	mod	low	nt	fa	nh/0875_nh.bmp
115.20	0.72	151	1	6	115	mem	lib	mod	mod	low	tg	ht	wh/0388.bmp
115.92	0.72	152	1	6	108	per	con	mod	mod	mod	tg	ht	wh/0778.bmp
116.64	0.72	153	3	7	55	per	con	mod	mod	mod	nt	cr	nh/0623_nh.bmp
117.36	0.72	154	1	7	80	mem	con	mod	mod	low	tg	ms	wh/1019.bmp
118.08	0.72	155	2	7	17	per	lib	mod	mod	mod	tg	ht	wh/0609.bmp
118.80	0.72	156	1	8	100	mem	lib	mod	mod	mod	nt	ht	nh/0629_nh.bmp
119.52	0.72	157	1	7	37	per	lib	low	low	low	tg	ms	wh/0045.bmp
120.24	0.72	158	1	6	54	per	lib	mod	low	mod	tg	ht	wh/0084.bmp
120.96	0.72	159	1	5	31	mem	lib	mod	mod	mod	nt	ht	nh/0300_nh.bmp
121.68	0.72	160	4	8	106	mem	lib	mod	mod	mod	nt	ht	nh/0056_nh.bmp
122.40	0.72	161	1	5	70	mem	con	mod	mod	low	tg	ms	wh/0262.bmp
123.12	0.72	162	3	5	75	mem	con	mod	mod	low	nt	ms	nh/0647_nh.bmp
123.84	0.72	163	1	5	108	per	lib	mod	mod	mod	nt	fa	nh/0441_nh.bmp
124.56	0.72	164	2	5	108	per	lib	mod	mod	mod	nt	fa	nh/0441_nh.bmp
