onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	7	44	mem	lib	mod	mod	low	nt	ht	nh/0939_nh.bmp
7.92	0.72	2	1	7	28	per	con	mod	mod	mod	nt	cr	nh/0318_nh.bmp
8.64	0.72	3	1	8	41	per	con	low	mod	low	nt	cr	nh/0248_nh.bmp
9.36	0.72	4	1	7	124	per	lib	mod	low	mod	tg	ht	wh/0091.bmp
10.08	0.72	5	1	8	50	per	lib	low	mod	low	tg	ht	wh/0253.bmp
10.80	0.72	6	1	8	82	mem	con	mod	mod	low	tg	ht	wh/0143.bmp
11.52	0.72	7	1	6	27	per	con	mod	mod	mod	nt	cr	nh/0995_nh.bmp
12.24	0.72	8	1	5	82	mem	con	mod	mod	low	tg	ms	wh/0892.bmp
12.96	0.72	9	1	7	19	per	con	mod	mod	mod	tg	ht	wh/0778.bmp
13.68	0.72	10	1	5	71	per	con	low	low	low	nt	fa	nh/0135_nh.bmp
14.40	0.72	11	1	7	33	mem	lib	mod	mod	low	tg	ht	wh/0521.bmp
15.12	0.72	12	1	5	90	mem	con	mod	mod	low	nt	ms	nh/0678_nh.bmp
15.84	0.72	13	1	7	67	per	lib	low	low	low	tg	ht	wh/0636.bmp
16.56	0.72	14	1	6	36	mem	lib	mod	mod	low	nt	ht	nh/0064_nh.bmp
17.28	0.72	15	1	8	87	mem	con	mod	mod	low	nt	ms	nh/0647_nh.bmp
18.00	0.72	16	1	5	44	mem	lib	mod	mod	mod	nt	ht	nh/0366_nh.bmp
18.72	0.72	17	1	7	86	mem	con	mod	mod	mod	tg	ht	wh/0821.bmp
19.44	0.72	18	2	8	41	per	con	low	mod	low	nt	cr	nh/0248_nh.bmp
20.16	0.72	19	1	5	11	per	lib	low	mod	low	nt	fa	nh/0374_nh.bmp
20.88	0.72	20	1	6	38	mem	lib	mod	mod	low	nt	ht	nh/1014_nh.bmp
21.60	0.72	21	1	5	98	per	con	mod	low	mod	tg	ht	wh/0837.bmp
22.32	0.72	22	1	5	24	per	lib	mod	mod	mod	nt	cr	nh/0715_nh.bmp
23.04	0.72	23	1	7	73	per	lib	low	low	low	nt	fa	nh/0043_nh.bmp
23.76	0.72	24	1	6	101	per	lib	mod	low	mod	tg	ht	wh/0559.bmp
24.48	0.72	25	1	7	25	per	con	mod	mod	mod	nt	cr	nh/0564_nh.bmp
25.20	0.72	26	1	7	4	mem	lib	low	low	low	tg	ht	wh/1011.bmp
25.92	0.72	27	1	6	103	per	lib	mod	low	mod	nt	cr	nh/0389_nh.bmp
26.64	0.72	28	1	8	52	per	lib	low	mod	low	nt	fa	nh/0612_nh.bmp
27.36	0.72	29	2	7	33	mem	lib	mod	mod	low	tg	ht	wh/0521.bmp
28.08	0.72	30	1	8	40	per	con	low	mod	low	nt	cr	nh/0176_nh.bmp
28.80	0.72	31	1	6	122	per	lib	low	low	low	tg	ms	wh/0617.bmp
29.52	0.72	32	1	6	58	mem	con	mod	mod	mod	nt	ht	nh/0020_nh.bmp
30.24	0.72	33	1	7	31	per	con	mod	mod	mod	tg	ht	wh/0385.bmp
30.96	0.72	34	1	5	6	per	lib	low	mod	low	nt	fa	nh/0165_nh.bmp
31.68	0.72	35	1	5	45	mem	lib	mod	mod	mod	nt	ht	nh/0179_nh.bmp
32.40	0.72	36	1	6	25	per	con	mod	mod	mod	tg	ht	wh/0599.bmp
33.12	0.72	37	1	7	32	per	con	mod	mod	mod	nt	cr	nh/0835_nh.bmp
33.84	0.72	38	1	5	27	per	lib	mod	mod	mod	tg	ht	wh/0609.bmp
34.56	0.72	39	1	8	46	per	con	low	mod	low	tg	ht	wh/0394.bmp
35.28	0.72	40	1	6	23	per	con	mod	mod	mod	tg	ht	wh/0408.bmp
36.00	0.72	41	1	5	43	mem	lib	mod	mod	mod	nt	ht	nh/0629_nh.bmp
36.72	0.72	42	1	8	93	mem	con	mod	mod	low	tg	ms	wh/0262.bmp
37.44	0.72	43	1	8	126	per	con	mod	low	mod	tg	ht	wh/0867.bmp
38.16	0.72	44	1	6	81	per	con	low	mod	low	tg	ms	wh/0820.bmp
38.88	0.72	45	1	7	34	mem	lib	mod	mod	low	tg	ht	wh/0450.bmp
39.60	0.72	46	1	6	26	per	con	mod	mod	mod	nt	cr	nh/0560_nh.bmp
40.32	0.72	47	2	7	44	mem	lib	mod	mod	low	nt	ht	nh/0939_nh.bmp
41.04	0.72	48	1	6	33	mem	lib	mod	mod	low	nt	ht	nh/0640_nh.bmp
41.76	0.72	49	1	8	31	mem	lib	mod	mod	mod	nt	ht	nh/0586_nh.bmp
42.48	0.72	50	1	6	94	per	con	low	mod	low	nt	cr	nh/0241_nh.bmp
43.20	0.72	51	1	8	22	mem	lib	mod	mod	mod	nt	ht	nh/0852_nh.bmp
