onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
30.24	0.72	33	1	3	58	mem	lib	mod	mod	low	tg	n/a	wh/0259.bmp
30.96	0.72	34	1	1	98	mem	lib	mod	mod	low	nt	ht	nh/0703_nh.bmp
31.68	0.72	35	1	1	17	mem	con	mod	mod	mod	tg	ms	wh/0479.bmp
32.40	0.72	36	1	3	59	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
33.12	0.72	37	1	1	43	per	lib	mod	mod	mod	nt	fa	nh/0477_nh.bmp
33.84	0.72	38	2	3	58	mem	lib	mod	mod	low	tg	n/a	wh/0259.bmp
34.56	0.72	39	2	2	2	per	con	low	mod	low	tg	ms	wh/0236.bmp
35.28	0.72	40	1	1	109	mem	lib	mod	mod	low	tg	ht	wh/0400.bmp
36.00	0.72	41	2	1	17	mem	con	mod	mod	mod	tg	ms	wh/0479.bmp
36.72	0.72	42	1	2	101	mem	lib	mod	mod	mod	tg	ht	wh/0943.bmp
37.44	0.72	43	1	4	5	per	lib	low	mod	low	nt	fa	nh/0124_nh.bmp
38.16	0.72	44	2	4	5	per	lib	low	mod	low	nt	fa	nh/0124_nh.bmp
38.88	0.72	45	1	4	27	per	con	low	mod	low	nt	cr	nh/0444_nh.bmp
39.60	0.72	46	3	4	20	per	con	low	mod	low	tg	ms	wh/0007.bmp
40.32	0.72	47	1	1	26	mem	con	mod	mod	mod	nt	ht	nh/0448_nh.bmp
41.04	0.72	48	1	1	101	mem	lib	mod	mod	low	tg	ht	wh/0195.bmp
41.76	0.72	49	1	4	81	mem	con	mod	mod	low	tg	ms	wh/0438.bmp
42.48	0.72	50	1	4	15	per	lib	low	mod	low	tg	ms	wh/0323.bmp
43.20	0.72	51	1	3	2	per	lib	mod	mod	mod	tg	ht	wh/0348.bmp
43.92	0.72	52	1	4	66	mem	con	low	low	low	nt	ms	nh/0989_nh.bmp
44.64	0.72	53	1	3	123	mem	con	mod	mod	mod	nt	ms	nh/0137_nh.bmp
45.36	0.72	54	1	4	31	per	con	low	mod	low	tg	ht	wh/1013.bmp
46.08	0.72	55	2	4	125	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
46.80	0.72	56	1	1	19	mem	con	mod	mod	mod	tg	ht	wh/0592.bmp
47.52	0.72	57	1	3	61	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
48.24	0.72	58	1	3	56	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
48.96	0.72	59	1	2	72	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
49.68	0.72	60	1	2	41	per	con	mod	mod	mod	nt	cr	nh/0538_nh.bmp
50.40	0.72	61	2	2	82	per	lib	low	mod	low	tg	ht	wh/0757.bmp
51.12	0.72	62	1	4	87	mem	con	mod	mod	low	tg	ht	wh/0554.bmp
51.84	0.72	63	3	3	58	mem	lib	mod	mod	low	tg	n/a	wh/0259.bmp
52.56	0.72	64	1	2	50	mem	lib	low	low	low	nt	ht	nh/0127_nh.bmp
53.28	0.72	65	1	1	100	mem	lib	mod	mod	low	nt	ht	nh/0454_nh.bmp
54.00	0.72	66	1	1	96	mem	con	low	low	low	tg	ms	wh/0243.bmp
54.72	0.72	67	1	4	16	per	lib	low	mod	low	tg	ht	wh/0203.bmp
55.44	0.72	68	1	2	102	mem	lib	mod	mod	mod	tg	ms	wh/0072.bmp
56.16	0.72	69	1	4	126	per	con	mod	mod	mod	tg	ms	wh/0576.bmp
56.88	0.72	70	2	2	1	per	con	low	mod	low	tg	ms	wh/0615.bmp
57.60	0.72	71	2	1	26	mem	con	mod	mod	mod	nt	ht	nh/0448_nh.bmp
58.32	0.72	72	1	2	16	per	con	low	mod	low	nt	fa	nh/0131_nh.bmp
59.04	0.72	73	2	3	56	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
59.76	0.72	74	2	2	39	per	con	mod	mod	mod	tg	ht	wh/0490.bmp
60.48	0.72	75	1	4	10	per	lib	low	mod	low	tg	ht	wh/0368.bmp
61.20	0.72	76	1	3	37	mem	con	low	low	mod	tg	ms	wh/0567.bmp
61.92	0.72	77	1	2	122	mem	con	low	low	mod	tg	ms	wh/0498.bmp
62.64	0.72	78	2	4	11	per	lib	low	mod	low	tg	ht	wh/0386.bmp
63.36	0.72	79	1	4	99	per	lib	mod	low	mod	tg	ht	wh/0050.bmp
64.08	0.72	80	2	4	10	per	lib	low	mod	low	tg	ht	wh/0368.bmp
64.80	0.72	81	1	4	2	per	lib	low	mod	low	nt	fa	nh/0661_nh.bmp
65.52	0.72	82	1	2	9	per	con	low	mod	low	nt	cr	nh/0390_nh.bmp
66.24	0.72	83	1	1	29	mem	con	mod	mod	mod	tg	ht	wh/0689.bmp
66.96	0.72	84	1	3	35	mem	con	low	low	mod	tg	ht	wh/0754.bmp
67.68	0.72	85	1	4	64	mem	lib	mod	mod	mod	tg	ht	wh/0313.bmp
68.40	0.72	86	1	3	114	mem	con	mod	mod	mod	tg	ht	wh/0665.bmp
69.12	0.72	87	1	4	22	per	con	low	mod	low	tg	ms	wh/0494.bmp
69.84	0.72	88	3	4	5	per	lib	low	mod	low	nt	fa	nh/0124_nh.bmp
70.56	0.72	89	2	3	59	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
71.28	0.72	90	1	1	13	mem	lib	low	low	mod	nt	ms	nh/0993_nh.bmp
72.00	0.72	91	1	3	118	mem	con	mod	mod	mod	nt	n/a	nh/0738_nh.bmp
72.72	0.72	92	1	2	100	mem	lib	mod	mod	mod	nt	ms	nh/0931_nh.bmp
73.44	0.72	93	1	1	42	per	lib	mod	mod	mod	nt	cr	nh/0861_nh.bmp
74.16	0.72	94	1	1	38	per	lib	mod	mod	mod	tg	ht	wh/0759.bmp
74.88	0.72	95	1	2	69	mem	con	mod	mod	low	nt	ht	nh/0030_nh.bmp
75.60	0.72	96	2	2	5	per	con	low	mod	low	tg	ms	wh/0424.bmp
76.32	0.72	97	2	4	2	per	lib	low	mod	low	nt	fa	nh/0661_nh.bmp
77.04	0.72	98	4	3	5	per	lib	mod	mod	mod	nt	cr	nh/0104_nh.bmp
77.76	0.72	99	1	2	64	mem	lib	low	low	low	nt	ht	nh/0492_nh.bmp
78.48	0.72	100	2	1	98	mem	lib	mod	mod	low	nt	ht	nh/0703_nh.bmp
79.20	0.72	101	1	3	7	per	lib	mod	mod	mod	tg	ht	wh/0674.bmp
79.92	0.72	102	2	2	72	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
80.64	0.72	103	1	4	100	per	lib	mod	low	mod	tg	ht	wh/0502.bmp
81.36	0.72	104	2	1	48	per	lib	mod	mod	mod	tg	ht	wh/0834.bmp
82.08	0.72	105	1	4	83	mem	con	mod	mod	low	nt	ht	nh/0459_nh.bmp
82.80	0.72	106	2	4	15	per	lib	low	mod	low	tg	ms	wh/0323.bmp
83.52	0.72	107	1	4	98	per	lib	mod	low	mod	nt	cr	nh/0208_nh.bmp
84.24	0.72	108	1	4	119	per	con	mod	mod	mod	nt	cr	nh/0901_nh.bmp
84.96	0.72	109	3	2	1	per	con	low	mod	low	tg	ms	wh/0615.bmp
85.68	0.72	110	1	1	18	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
86.40	0.72	111	3	2	82	per	lib	low	mod	low	tg	ht	wh/0757.bmp
87.12	0.72	112	1	2	92	per	lib	low	mod	low	nt	cr	nh/0683_nh.bmp
87.84	0.72	113	1	2	14	per	con	low	mod	low	nt	cr	nh/0291_nh.bmp
88.56	0.72	114	1	2	80	mem	con	mod	mod	low	nt	ht	nh/0410_nh.bmp
89.28	0.72	115	2	4	87	mem	con	mod	mod	low	tg	ht	wh/0554.bmp
90.00	0.72	116	1	3	52	mem	lib	mod	mod	low	nt	ms	nh/0882_nh.bmp
90.72	0.72	117	2	4	22	per	con	low	mod	low	tg	ms	wh/0494.bmp
91.44	0.72	118	2	2	80	mem	con	mod	mod	low	nt	ht	nh/0410_nh.bmp
92.16	0.72	119	2	1	42	per	lib	mod	mod	mod	nt	cr	nh/0861_nh.bmp
92.88	0.72	120	1	2	78	mem	con	mod	mod	low	tg	ms	wh/0315.bmp
93.60	0.72	121	1	2	105	mem	lib	mod	mod	mod	nt	ht	nh/0604_nh.bmp
94.32	0.72	122	1	2	96	per	lib	low	mod	low	tg	ht	wh/0643.bmp
95.04	0.72	123	1	4	57	mem	lib	mod	mod	mod	tg	ht	wh/0359.bmp
95.76	0.72	124	1	2	74	mem	con	mod	mod	low	tg	ms	wh/0575.bmp
96.48	0.72	125	2	2	92	per	lib	low	mod	low	nt	cr	nh/0683_nh.bmp
97.20	0.72	126	2	3	61	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
97.92	0.72	127	3	2	72	mem	con	mod	mod	low	tg	ms	wh/0509.bmp
98.64	0.72	128	1	3	53	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
99.36	0.72	129	1	4	58	mem	lib	mod	mod	mod	nt	ht	nh/0562_nh.bmp
100.08	0.72	130	3	4	125	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
100.80	0.72	131	2	4	127	per	con	mod	mod	mod	nt	cr	nh/0742_nh.bmp
101.52	0.72	132	1	2	93	per	lib	low	mod	low	tg	ms	wh/0067.bmp
102.24	0.72	133	2	1	29	mem	con	mod	mod	mod	tg	ht	wh/0689.bmp
102.96	0.72	134	1	3	62	mem	lib	mod	mod	low	tg	ht	wh/0671.bmp
103.68	0.72	135	1	4	85	mem	con	mod	mod	low	nt	ms	nh/0412_nh.bmp
104.40	0.72	136	4	3	58	mem	lib	mod	mod	low	tg	n/a	wh/0259.bmp
105.12	0.72	137	1	4	90	mem	con	mod	mod	low	nt	ms	nh/0293_nh.bmp
105.84	0.72	138	2	3	123	mem	con	mod	mod	mod	nt	ms	nh/0137_nh.bmp
106.56	0.72	139	2	2	102	mem	lib	mod	mod	mod	tg	ms	wh/0072.bmp
107.28	0.72	140	2	3	53	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
108.00	0.72	141	3	3	59	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
108.72	0.72	142	1	1	99	mem	lib	mod	mod	low	tg	ht	wh/1000.bmp
109.44	0.72	143	1	3	125	mem	con	mod	mod	mod	tg	ht	wh/0645.bmp
110.16	0.72	144	1	4	63	mem	lib	mod	mod	mod	nt	ht	nh/0628_nh.bmp
110.88	0.72	145	1	4	123	per	con	mod	mod	mod	tg	ht	wh/0487.bmp
111.60	0.72	146	2	4	58	mem	lib	mod	mod	mod	nt	ht	nh/0562_nh.bmp
112.32	0.72	147	1	4	53	mem	lib	mod	mod	mod	tg	ht	wh/0097.bmp
113.04	0.72	148	2	2	78	mem	con	mod	mod	low	tg	ms	wh/0315.bmp
113.76	0.72	149	1	2	36	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
114.48	0.72	150	1	3	95	mem	lib	low	low	low	nt	ht	nh/0184_nh.bmp
115.20	0.72	151	4	2	1	per	con	low	mod	low	tg	ms	wh/0615.bmp
115.92	0.72	152	1	3	101	per	con	mod	low	mod	nt	cr	nh/0944_nh.bmp
116.64	0.72	153	1	4	17	per	con	low	mod	low	nt	cr	nh/0415_nh.bmp
117.36	0.72	154	1	1	30	mem	con	mod	mod	mod	nt	ht	nh/0895_nh.bmp
118.08	0.72	155	4	2	82	per	lib	low	mod	low	tg	ht	wh/0757.bmp
118.80	0.72	156	3	4	11	per	lib	low	mod	low	tg	ht	wh/0386.bmp
119.52	0.72	157	2	4	83	mem	con	mod	mod	low	nt	ht	nh/0459_nh.bmp
120.24	0.72	158	1	1	64	per	con	mod	low	mod	nt	fa	nh/0620_nh.bmp
120.96	0.72	159	1	2	83	per	lib	low	mod	low	nt	fa	nh/0512_nh.bmp
121.68	0.72	160	1	4	32	per	con	low	mod	low	tg	ms	wh/0791.bmp
122.40	0.72	161	2	4	119	per	con	mod	mod	mod	nt	cr	nh/0901_nh.bmp
123.12	0.72	162	1	4	111	per	lib	mod	low	mod	nt	cr	nh/0470_nh.bmp
123.84	0.72	163	2	2	67	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
124.56	0.72	164	2	2	100	mem	lib	mod	mod	mod	nt	ms	nh/0931_nh.bmp
125.28	0.72	165	3	2	2	per	con	low	mod	low	tg	ms	wh/0236.bmp
126.00	0.72	166	4	4	125	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
126.72	0.72	167	1	2	84	per	lib	low	mod	low	nt	cr	nh/0792_nh.bmp
127.44	0.72	168	1	2	30	per	lib	mod	low	mod	tg	ht	wh/0872.bmp
128.16	0.72	169	2	1	30	mem	con	mod	mod	mod	nt	ht	nh/0895_nh.bmp
128.88	0.72	170	1	3	121	mem	con	mod	mod	mod	nt	ms	nh/0961_nh.bmp
129.60	0.72	171	3	1	42	per	lib	mod	mod	mod	nt	cr	nh/0861_nh.bmp
130.32	0.72	172	2	4	89	mem	con	mod	mod	low	tg	ms	wh/0914.bmp
131.04	0.72	173	2	4	16	per	lib	low	mod	low	tg	ht	wh/0203.bmp
131.76	0.72	174	1	3	112	per	con	mod	low	mod	tg	ms	wh/0440.bmp
132.48	0.72	175	2	4	81	mem	con	mod	mod	low	tg	ms	wh/0438.bmp
133.20	0.72	176	1	3	51	mem	lib	mod	mod	low	nt	ht	nh/0496_nh.bmp
133.92	0.72	177	1	1	39	per	lib	mod	mod	mod	nt	cr	nh/0039_nh.bmp
134.64	0.72	178	1	1	3	mem	lib	low	low	mod	tg	ms	wh/1020.bmp
135.36	0.72	179	2	2	84	per	lib	low	mod	low	nt	cr	nh/0792_nh.bmp
136.08	0.72	180	1	2	97	mem	lib	mod	mod	mod	nt	ht	nh/0049_nh.bmp
136.80	0.72	181	1	2	45	per	con	mod	mod	mod	tg	ms	wh/0753.bmp
137.52	0.72	182	1	2	34	per	con	mod	mod	mod	tg	ht	wh/0445.bmp
138.24	0.72	183	2	1	38	per	lib	mod	mod	mod	tg	ht	wh/0759.bmp
138.96	0.72	184	2	4	64	mem	lib	mod	mod	mod	tg	ht	wh/0313.bmp
139.68	0.72	185	1	2	104	mem	lib	mod	mod	mod	nt	ht	nh/0365_nh.bmp
140.40	0.72	186	1	2	116	mem	con	low	low	mod	nt	ht	nh/0985_nh.bmp
141.12	0.72	187	2	4	90	mem	con	mod	mod	low	nt	ms	nh/0293_nh.bmp
141.84	0.72	188	4	1	42	per	lib	mod	mod	mod	nt	cr	nh/0861_nh.bmp
142.56	0.72	189	2	4	26	per	con	low	mod	low	nt	cr	nh/0312_nh.bmp
143.28	0.72	190	2	4	31	per	con	low	mod	low	tg	ht	wh/1013.bmp
144.00	0.72	191	3	1	29	mem	con	mod	mod	mod	tg	ht	wh/0689.bmp
144.72	0.72	192	3	4	90	mem	con	mod	mod	low	nt	ms	nh/0293_nh.bmp
145.44	0.72	193	2	4	126	per	con	mod	mod	mod	tg	ms	wh/0576.bmp
146.16	0.72	194	1	4	42	mem	lib	low	low	mod	nt	ms	nh/0723_nh.bmp
146.88	0.72	195	3	3	56	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
147.60	0.72	196	2	4	123	per	con	mod	mod	mod	tg	ht	wh/0487.bmp
148.32	0.72	197	2	1	19	mem	con	mod	mod	mod	tg	ht	wh/0592.bmp
149.04	0.72	198	1	4	38	mem	lib	low	low	mod	tg	ht	wh/0917.bmp
149.76	0.72	199	2	1	18	mem	con	mod	mod	mod	nt	ht	nh/0664_nh.bmp
150.48	0.72	200	3	3	61	mem	lib	mod	mod	low	nt	ht	nh/0302_nh.bmp
151.20	0.72	201	3	4	58	mem	lib	mod	mod	mod	nt	ht	nh/0562_nh.bmp
151.92	0.72	202	4	4	90	mem	con	mod	mod	low	nt	ms	nh/0293_nh.bmp
152.64	0.72	203	1	1	33	per	lib	mod	mod	mod	tg	ht	wh/0358.bmp
153.36	0.72	204	2	2	36	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
154.08	0.72	205	3	1	98	mem	lib	mod	mod	low	nt	ht	nh/0703_nh.bmp
154.80	0.72	206	3	4	127	per	con	mod	mod	mod	nt	cr	nh/0742_nh.bmp
155.52	0.72	207	2	2	104	mem	lib	mod	mod	mod	nt	ht	nh/0365_nh.bmp
156.24	0.72	208	2	4	85	mem	con	mod	mod	low	nt	ms	nh/0412_nh.bmp
156.96	0.72	209	3	2	5	per	con	low	mod	low	tg	ms	wh/0424.bmp
157.68	0.72	210	2	2	97	mem	lib	mod	mod	mod	nt	ht	nh/0049_nh.bmp
158.40	0.72	211	1	2	126	mem	con	low	low	mod	tg	ms	wh/0826.bmp
159.12	0.72	212	4	3	56	mem	lib	mod	mod	low	nt	ht	nh/0212_nh.bmp
159.84	0.72	213	1	3	30	per	lib	low	low	low	tg	ht	wh/0010.bmp
160.56	0.72	214	3	2	39	per	con	mod	mod	mod	tg	ht	wh/0490.bmp
161.28	0.72	215	1	4	121	per	con	mod	mod	mod	tg	ms	wh/1006.bmp
162.00	0.72	216	3	4	15	per	lib	low	mod	low	tg	ms	wh/0323.bmp
162.72	0.72	217	1	2	119	mem	con	low	low	mod	nt	ht	nh/0052_nh.bmp
163.44	0.72	218	2	2	7	per	con	low	mod	low	nt	cr	nh/0523_nh.bmp
164.16	0.72	219	1	3	98	per	con	mod	low	mod	tg	ht	wh/0858.bmp
164.88	0.72	220	3	2	36	per	con	mod	mod	mod	nt	cr	nh/0705_nh.bmp
165.60	0.72	221	1	2	56	mem	lib	low	low	low	tg	ht	wh/0430.bmp
166.32	0.72	222	1	4	79	mem	con	low	low	low	nt	ht	nh/0916_nh.bmp
167.04	0.72	223	4	4	11	per	lib	low	mod	low	tg	ht	wh/0386.bmp
167.76	0.72	224	1	3	67	per	con	low	low	low	nt	cr	nh/0363_nh.bmp
168.48	0.72	225	3	4	16	per	lib	low	mod	low	tg	ht	wh/0203.bmp
169.20	0.72	226	3	4	10	per	lib	low	mod	low	tg	ht	wh/0368.bmp
169.92	0.72	227	1	3	12	per	lib	mod	mod	mod	nt	fa	nh/0983_nh.bmp
170.64	0.72	228	2	1	43	per	lib	mod	mod	mod	nt	fa	nh/0477_nh.bmp
171.36	0.72	229	1	4	1	per	lib	low	mod	low	nt	cr	nh/0988_nh.bmp
172.08	0.72	230	1	3	8	per	lib	mod	mod	mod	nt	cr	nh/0761_nh.bmp
172.80	0.72	231	1	3	128	mem	con	mod	mod	mod	nt	ms	nh/0796_nh.bmp
173.52	0.72	232	2	1	109	mem	lib	mod	mod	low	tg	ht	wh/0400.bmp
174.24	0.72	233	1	3	24	per	lib	low	low	low	tg	ms	wh/0167.bmp
174.96	0.72	234	3	3	123	mem	con	mod	mod	mod	nt	ms	nh/0137_nh.bmp
175.68	0.72	235	1	1	36	per	lib	mod	mod	mod	nt	cr	nh/0809_nh.bmp
176.40	0.72	236	4	3	59	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
177.12	0.72	237	5	3	58	mem	lib	mod	mod	low	tg	n/a	wh/0259.bmp
177.84	0.72	238	5	3	59	mem	lib	mod	mod	low	tg	ht	wh/0422.bmp
178.56	0.72	239	2	1	99	mem	lib	mod	mod	low	tg	ht	wh/1000.bmp
179.28	0.72	240	2	2	69	mem	con	mod	mod	low	nt	ht	nh/0030_nh.bmp
180.00	0.72	241	1	3	80	per	con	low	low	low	tg	ht	wh/0107.bmp
180.72	0.72	242	2	4	32	per	con	low	mod	low	tg	ms	wh/0791.bmp
181.44	0.72	243	1	3	116	mem	con	mod	mod	mod	tg	ms	wh/0279.bmp
182.16	0.72	244	1	2	68	mem	con	mod	mod	low	nt	ht	nh/0246_nh.bmp
182.88	0.72	245	2	3	118	mem	con	mod	mod	mod	nt	n/a	nh/0738_nh.bmp
183.60	0.72	246	1	1	110	mem	lib	mod	mod	low	nt	ht	nh/0132_nh.bmp
184.32	0.72	247	2	2	45	per	con	mod	mod	mod	tg	ms	wh/0753.bmp
185.04	0.72	248	1	4	37	mem	lib	low	low	mod	tg	ht	wh/0517.bmp
185.76	0.72	249	2	4	27	per	con	low	mod	low	nt	cr	nh/0444_nh.bmp
186.48	0.72	250	4	4	10	per	lib	low	mod	low	tg	ht	wh/0368.bmp
187.20	0.72	251	3	2	102	mem	lib	mod	mod	mod	tg	ms	wh/0072.bmp
187.92	0.72	252	3	4	2	per	lib	low	mod	low	nt	fa	nh/0661_nh.bmp
188.64	0.72	253	1	2	37	per	con	mod	mod	mod	nt	cr	nh/0343_nh.bmp
189.36	0.72	254	3	2	100	mem	lib	mod	mod	mod	nt	ms	nh/0931_nh.bmp
190.08	0.72	255	1	2	98	mem	lib	mod	mod	mod	tg	ht	wh/0427.bmp
190.80	0.72	256	3	4	89	mem	con	mod	mod	low	tg	ms	wh/0914.bmp
191.52	0.72	257	2	4	121	per	con	mod	mod	mod	tg	ms	wh/1006.bmp
192.24	0.72	258	5	4	125	per	con	mod	mod	mod	tg	ht	wh/1010.bmp
192.96	0.72	259	3	2	7	per	con	low	mod	low	nt	cr	nh/0523_nh.bmp
193.68	0.72	260	1	2	35	per	con	mod	mod	mod	nt	fa	nh/0151_nh.bmp
194.40	0.72	261	3	4	85	mem	con	mod	mod	low	nt	ms	nh/0412_nh.bmp
195.12	0.72	262	3	2	84	per	lib	low	mod	low	nt	cr	nh/0792_nh.bmp
195.84	0.72	263	1	1	116	per	lib	low	low	low	nt	fa	nh/0632_nh.bmp
196.56	0.72	264	1	3	14	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
197.28	0.72	265	2	3	121	mem	con	mod	mod	mod	nt	ms	nh/0961_nh.bmp
198.00	0.72	266	4	4	5	per	lib	low	mod	low	nt	fa	nh/0124_nh.bmp
198.72	0.72	267	2	3	116	mem	con	mod	mod	mod	tg	ms	wh/0279.bmp
199.44	0.72	268	2	4	57	mem	lib	mod	mod	mod	tg	ht	wh/0359.bmp
200.16	0.72	269	1	3	75	per	con	low	low	low	nt	cr	nh/0524_nh.bmp
200.88	0.72	270	1	3	68	per	con	low	low	low	nt	cr	nh/0245_nh.bmp
201.60	0.72	271	2	3	12	per	lib	mod	mod	mod	nt	fa	nh/0983_nh.bmp
202.32	0.72	272	1	1	57	per	con	mod	low	mod	tg	ht	wh/0474.bmp
203.04	0.72	273	3	3	53	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
203.76	0.72	274	3	4	27	per	con	low	mod	low	nt	cr	nh/0444_nh.bmp
204.48	0.72	275	2	4	60	mem	lib	mod	mod	mod	nt	ht	nh/0799_nh.bmp
205.20	0.72	276	2	2	105	mem	lib	mod	mod	mod	nt	ht	nh/0604_nh.bmp
205.92	0.72	277	4	1	29	mem	con	mod	mod	mod	tg	ht	wh/0689.bmp
206.64	0.72	278	2	2	98	mem	lib	mod	mod	mod	tg	ht	wh/0427.bmp
207.36	0.72	279	3	2	92	per	lib	low	mod	low	nt	cr	nh/0683_nh.bmp
208.08	0.72	280	4	2	5	per	con	low	mod	low	tg	ms	wh/0424.bmp
208.80	0.72	281	1	1	55	per	con	mod	low	mod	nt	cr	nh/0726_nh.bmp
209.52	0.72	282	1	2	91	per	lib	low	mod	low	tg	ht	wh/0174.bmp
210.24	0.72	283	2	2	93	per	lib	low	mod	low	tg	ms	wh/0067.bmp
210.96	0.72	284	4	3	53	mem	lib	mod	mod	low	tg	ht	wh/0672.bmp
211.68	0.72	285	2	3	14	per	lib	mod	mod	mod	tg	ht	wh/0970.bmp
212.40	0.72	286	3	1	17	mem	con	mod	mod	mod	tg	ms	wh/0479.bmp
213.12	0.72	287	2	2	74	mem	con	mod	mod	low	tg	ms	wh/0575.bmp
213.84	0.72	288	3	4	126	per	con	mod	mod	mod	tg	ms	wh/0576.bmp
214.56	0.72	289	1	1	80	per	con	low	low	low	nt	cr	nh/0117_nh.bmp
215.28	0.72	290	2	2	68	mem	con	mod	mod	low	nt	ht	nh/0246_nh.bmp
216.00	0.72	291	1	2	112	mem	lib	mod	mod	mod	tg	ht	wh/0061.bmp
216.72	0.72	292	2	2	83	per	lib	low	mod	low	nt	fa	nh/0512_nh.bmp
217.44	0.72	293	2	4	17	per	con	low	mod	low	nt	cr	nh/0415_nh.bmp
218.16	0.72	294	3	2	67	mem	con	mod	mod	low	nt	ms	nh/0166_nh.bmp
218.88	0.72	295	2	2	16	per	con	low	mod	low	nt	fa	nh/0131_nh.bmp
219.60	0.72	296	1	1	31	mem	con	mod	mod	mod	tg	ht	wh/0806.bmp
220.32	0.72	297	3	4	31	per	con	low	mod	low	tg	ht	wh/1013.bmp
221.04	0.72	298	3	1	26	mem	con	mod	mod	mod	nt	ht	nh/0448_nh.bmp
221.76	0.72	299	1	1	4	mem	lib	low	low	mod	tg	ms	wh/0670.bmp
