onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	7	101	mem	lib	low	low	mod	nt	ht	nh/0581_nh.bmp
7.92	0.72	2	1	6	68	per	con	mod	mod	mod	nt	cr	nh/0398_nh.bmp
8.64	0.72	3	1	6	126	per	con	low	mod	low	nt	cr	nh/0082_nh.bmp
9.36	0.72	4	1	6	125	per	con	low	mod	low	tg	ht	wh/0123.bmp
10.08	0.72	5	1	6	122	per	con	low	mod	low	nt	cr	nh/0964_nh.bmp
10.80	0.72	6	1	8	8	per	con	low	mod	low	tg	ms	wh/0802.bmp
11.52	0.72	7	1	6	13	mem	lib	mod	mod	mod	nt	ht	nh/0855_nh.bmp
12.24	0.72	8	1	6	95	per	lib	mod	mod	mod	tg	ht	wh/0497.bmp
12.96	0.72	9	1	7	26	mem	con	mod	mod	mod	nt	ht	nh/0716_nh.bmp
13.68	0.72	10	1	6	26	per	lib	low	low	low	tg	ht	wh/0483.bmp
14.40	0.72	11	1	8	108	mem	con	mod	mod	low	nt	ms	nh/0036_nh.bmp
15.12	0.72	12	1	7	89	mem	lib	mod	mod	low	tg	ht	wh/0345.bmp
15.84	0.72	13	1	5	44	mem	con	mod	mod	low	tg	ht	wh/0194.bmp
16.56	0.72	14	1	7	40	per	con	mod	mod	mod	nt	cr	nh/0593_nh.bmp
17.28	0.72	15	1	7	32	mem	con	mod	mod	mod	tg	ht	wh/0928.bmp
18.00	0.72	16	1	8	43	mem	lib	mod	mod	mod	tg	ht	wh/0805.bmp
18.72	0.72	17	1	7	19	mem	con	mod	mod	mod	tg	ht	wh/0803.bmp
19.44	0.72	18	1	8	78	mem	con	low	low	low	tg	ht	wh/0292.bmp
20.16	0.72	19	1	8	113	per	lib	low	low	low	tg	ms	wh/0701.bmp
20.88	0.72	20	1	5	103	mem	lib	mod	mod	low	nt	ht	nh/0364_nh.bmp
21.60	0.72	21	1	5	41	mem	con	mod	mod	low	nt	ht	nh/0032_nh.bmp
22.32	0.72	22	1	8	86	per	lib	mod	mod	mod	nt	cr	nh/0947_nh.bmp
23.04	0.72	23	1	5	32	per	lib	mod	low	mod	nt	fa	nh/0774_nh.bmp
23.76	0.72	24	1	5	65	mem	con	low	low	low	nt	ms	nh/0434_nh.bmp
24.48	0.72	25	1	5	97	mem	lib	mod	mod	low	tg	ht	wh/0404.bmp
25.20	0.72	26	1	6	35	mem	con	mod	mod	mod	nt	ms	nh/0543_nh.bmp
25.92	0.72	27	1	8	10	per	con	low	mod	low	nt	cr	nh/0336_nh.bmp
26.64	0.72	28	1	7	4	per	lib	low	mod	low	nt	cr	nh/0029_nh.bmp
