onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	8	27	per	lib	mod	mod	mod	nt	cr	nh/0805_nh.bmp
7.92	0.72	2	1	5	28	mem	lib	mod	mod	mod	nt	ht	nh/0396_nh.bmp
8.64	0.72	3	1	6	33	per	lib	mod	low	mod	tg	ht	wh/0129.bmp
9.36	0.72	4	1	5	40	per	con	low	mod	low	tg	ms	wh/0646.bmp
10.08	0.72	5	1	5	52	mem	con	mod	mod	low	nt	ht	nh/0123_nh.bmp
10.80	0.72	6	1	7	25	per	lib	low	mod	low	nt	cr	nh/0510_nh.bmp
11.52	0.72	7	2	5	40	per	con	low	mod	low	tg	ms	wh/0646.bmp
12.24	0.72	8	1	8	105	mem	lib	mod	mod	low	nt	ht	nh/0568_nh.bmp
12.96	0.72	9	1	5	47	per	con	low	mod	low	tg	ms	wh/0032.bmp
13.68	0.72	10	1	8	90	mem	lib	low	low	mod	tg	ht	wh/0059.bmp
14.40	0.72	11	1	6	105	mem	lib	mod	mod	low	tg	ht	wh/0074.bmp
15.12	0.72	12	1	6	108	mem	lib	mod	mod	low	nt	ht	nh/0238_nh.bmp
15.84	0.72	13	2	8	27	per	lib	mod	mod	mod	nt	cr	nh/0805_nh.bmp
16.56	0.72	14	1	7	114	per	con	low	low	low	nt	cr	nh/0088_nh.bmp
17.28	0.72	15	2	8	105	mem	lib	mod	mod	low	nt	ht	nh/0568_nh.bmp
18.00	0.72	16	1	5	21	mem	lib	mod	mod	mod	tg	ht	wh/0954.bmp
18.72	0.72	17	1	5	27	mem	lib	mod	mod	mod	nt	ms	nh/0588_nh.bmp
19.44	0.72	18	1	6	42	per	lib	mod	low	mod	tg	ht	wh/0718.bmp
20.16	0.72	19	1	5	81	per	lib	mod	mod	mod	nt	fa	nh/0199_nh.bmp
20.88	0.72	20	1	8	28	per	lib	mod	mod	mod	tg	ht	wh/0650.bmp
21.60	0.72	21	1	6	55	per	con	mod	mod	mod	nt	cr	nh/0446_nh.bmp
22.32	0.72	22	1	7	104	mem	con	mod	mod	mod	tg	ms	wh/0339.bmp
23.04	0.72	23	1	8	30	per	lib	mod	mod	mod	tg	ms	wh/0810.bmp
23.76	0.72	24	1	7	107	mem	con	mod	mod	mod	nt	ms	nh/0962_nh.bmp
24.48	0.72	25	1	8	67	per	con	low	mod	low	nt	cr	nh/0690_nh.bmp
25.20	0.72	26	1	5	73	per	lib	low	mod	low	nt	cr	nh/0730_nh.bmp
25.92	0.72	27	1	5	69	per	lib	low	mod	low	tg	ht	wh/0364.bmp
26.64	0.72	28	1	6	111	mem	lib	mod	mod	low	nt	ht	nh/0383_nh.bmp
27.36	0.72	29	1	6	59	per	con	mod	mod	mod	nt	cr	nh/0714_nh.bmp
28.08	0.72	30	2	8	30	per	lib	mod	mod	mod	tg	ms	wh/0810.bmp
28.80	0.72	31	1	8	109	mem	lib	mod	mod	low	tg	ht	wh/0619.bmp
29.52	0.72	32	1	6	9	mem	lib	low	low	low	nt	ht	nh/0206_nh.bmp
30.24	0.72	33	1	8	65	per	con	low	mod	low	tg	ht	wh/0036.bmp
30.96	0.72	34	1	5	79	per	lib	low	mod	low	nt	fa	nh/0404_nh.bmp
31.68	0.72	35	1	7	100	mem	con	mod	mod	mod	tg	ms	wh/0350.bmp
32.40	0.72	36	1	7	60	mem	lib	low	low	low	tg	ht	wh/0579.bmp
33.12	0.72	37	2	8	28	per	lib	mod	mod	mod	tg	ht	wh/0650.bmp
33.84	0.72	38	1	8	80	per	con	low	mod	low	tg	ms	wh/0232.bmp
34.56	0.72	39	1	5	36	per	con	low	mod	low	tg	ms	wh/0940.bmp
35.28	0.72	40	1	6	116	per	lib	low	low	low	tg	n/a	wh/0507.bmp
36.00	0.72	41	1	8	124	mem	con	mod	mod	low	tg	ht	wh/0150.bmp
36.72	0.72	42	2	8	124	mem	con	mod	mod	low	tg	ht	wh/0150.bmp
37.44	0.72	43	1	5	113	per	con	mod	low	mod	nt	cr	nh/0277_nh.bmp
38.16	0.72	44	1	5	65	per	lib	low	mod	low	nt	fa	nh/0355_nh.bmp
38.88	0.72	45	1	8	70	per	con	low	mod	low	nt	cr	nh/0760_nh.bmp
39.60	0.72	46	1	8	22	per	lib	mod	mod	mod	tg	ht	wh/0182.bmp
40.32	0.72	47	1	8	115	mem	con	mod	mod	low	nt	ms	nh/0802_nh.bmp
41.04	0.72	48	1	8	34	per	con	mod	low	mod	tg	ht	wh/0838.bmp
41.76	0.72	49	1	5	24	mem	lib	mod	mod	mod	tg	ht	wh/0095.bmp
42.48	0.72	50	1	8	62	per	lib	low	low	low	tg	ht	wh/0706.bmp
43.20	0.72	51	1	8	82	mem	lib	low	low	mod	nt	ms	nh/0782_nh.bmp
43.92	0.72	52	2	5	81	per	lib	mod	mod	mod	nt	fa	nh/0199_nh.bmp
44.64	0.72	53	1	8	103	mem	lib	mod	mod	low	tg	ht	wh/0489.bmp
45.36	0.72	54	1	5	19	mem	lib	mod	mod	mod	nt	ht	nh/0843_nh.bmp
46.08	0.72	55	1	5	125	per	con	mod	low	mod	nt	cr	nh/0572_nh.bmp
46.80	0.72	56	1	5	72	per	lib	low	mod	low	tg	ms	wh/0256.bmp
47.52	0.72	57	1	6	32	mem	con	mod	mod	mod	nt	ms	nh/0380_nh.bmp
48.24	0.72	58	1	5	23	mem	lib	mod	mod	mod	tg	ht	wh/0876.bmp
48.96	0.72	59	2	6	59	per	con	mod	mod	mod	nt	cr	nh/0714_nh.bmp
49.68	0.72	60	1	6	83	mem	con	low	low	low	tg	ms	wh/0439.bmp
50.40	0.72	61	1	5	90	per	lib	mod	mod	mod	tg	ms	wh/0855.bmp
51.12	0.72	62	1	8	125	mem	con	mod	mod	low	nt	ht	nh/0613_nh.bmp
51.84	0.72	63	1	8	76	per	con	low	mod	low	nt	cr	nh/0361_nh.bmp
