onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	7	69	mem	con	mod	mod	low	nt	ht	nh/0190_nh.bmp
7.92	0.72	2	1	7	45	per	lib	mod	mod	mod	nt	fa	nh/0543_nh.bmp
8.64	0.72	3	1	7	68	mem	con	mod	mod	low	tg	ht	wh/0125.bmp
9.36	0.72	4	1	7	67	mem	con	mod	mod	low	nt	ht	nh/0074_nh.bmp
10.08	0.72	5	1	5	107	per	con	low	mod	low	nt	fa	nh/0299_nh.bmp
10.80	0.72	6	1	6	37	per	con	mod	low	mod	tg	ms	wh/0936.bmp
11.52	0.72	7	1	7	86	per	con	mod	mod	mod	tg	ht	wh/0199.bmp
12.24	0.72	8	1	8	103	per	con	mod	low	mod	tg	ht	wh/0278.bmp
12.96	0.72	9	1	6	112	per	con	low	low	low	nt	cr	nh/0513_nh.bmp
13.68	0.72	10	1	8	5	per	lib	mod	low	mod	nt	cr	nh/0870_nh.bmp
14.40	0.72	11	1	5	102	per	con	low	mod	low	nt	cr	nh/0329_nh.bmp
15.12	0.72	12	1	6	81	per	lib	mod	mod	mod	nt	cr	nh/0540_nh.bmp
15.84	0.72	13	1	7	36	per	lib	mod	mod	mod	nt	cr	nh/0594_nh.bmp
16.56	0.72	14	2	7	86	per	con	mod	mod	mod	tg	ht	wh/0199.bmp
17.28	0.72	15	1	5	42	mem	lib	low	low	low	nt	ht	nh/0431_nh.bmp
18.00	0.72	16	1	5	98	per	con	low	mod	low	tg	ht	wh/0134.bmp
18.72	0.72	17	1	8	28	per	lib	low	mod	low	nt	fa	nh/0646_nh.bmp
19.44	0.72	18	1	8	90	per	con	low	mod	low	nt	cr	nh/0758_nh.bmp
20.16	0.72	19	1	7	48	per	lib	mod	mod	mod	tg	ht	wh/0196.bmp
20.88	0.72	20	1	8	87	per	con	low	mod	low	tg	ms	wh/0730.bmp
21.60	0.72	21	1	6	73	mem	lib	mod	mod	mod	nt	ht	nh/0350_nh.bmp
22.32	0.72	22	1	7	83	per	con	mod	mod	mod	nt	cr	nh/0094_nh.bmp
23.04	0.72	23	1	6	62	mem	con	mod	mod	mod	tg	ms	wh/0447.bmp
23.76	0.72	24	1	8	50	mem	lib	mod	mod	mod	nt	ms	nh/0591_nh.bmp
24.48	0.72	25	1	6	126	per	lib	low	mod	low	tg	ht	wh/0690.bmp
25.20	0.72	26	1	5	8	per	lib	low	low	low	nt	fa	nh/0090_nh.bmp
25.92	0.72	27	1	6	88	per	lib	mod	mod	mod	tg	ht	wh/0803.bmp
26.64	0.72	28	1	8	72	mem	con	mod	mod	mod	nt	ms	nh/0095_nh.bmp
27.36	0.72	29	1	5	106	per	con	low	mod	low	tg	ms	wh/0510.bmp
28.08	0.72	30	2	6	73	mem	lib	mod	mod	mod	nt	ht	nh/0350_nh.bmp
28.80	0.72	31	1	7	91	per	con	mod	mod	mod	nt	cr	nh/0855_nh.bmp
29.52	0.72	32	1	8	99	per	con	mod	low	mod	tg	ht	wh/0927.bmp
30.24	0.72	33	1	5	20	mem	lib	mod	mod	low	tg	ht	wh/0802.bmp
30.96	0.72	34	2	7	67	mem	con	mod	mod	low	nt	ht	nh/0074_nh.bmp
31.68	0.72	35	1	6	114	per	lib	low	mod	low	nt	cr	nh/0077_nh.bmp
32.40	0.72	36	1	8	51	mem	lib	mod	mod	mod	nt	ms	nh/0398_nh.bmp
33.12	0.72	37	1	5	78	mem	con	mod	mod	low	tg	ht	wh/0508.bmp
33.84	0.72	38	1	5	92	per	con	mod	mod	mod	nt	cr	nh/0810_nh.bmp
34.56	0.72	39	1	7	34	per	lib	mod	mod	mod	tg	ht	wh/0099.bmp
35.28	0.72	40	1	7	32	mem	lib	low	low	low	nt	ht	nh/0158_nh.bmp
36.00	0.72	41	1	6	125	per	lib	low	mod	low	tg	ms	wh/0760.bmp
36.72	0.72	42	1	6	121	per	lib	low	mod	low	nt	fa	nh/0036_nh.bmp
37.44	0.72	43	1	5	24	mem	lib	mod	mod	low	nt	ht	nh/0336_nh.bmp
38.16	0.72	44	1	5	122	per	lib	mod	low	mod	tg	ht	wh/1024.bmp
38.88	0.72	45	2	6	88	per	lib	mod	mod	mod	tg	ht	wh/0803.bmp
39.60	0.72	46	1	5	45	mem	lib	low	low	low	tg	ms	wh/0488.bmp
40.32	0.72	47	1	8	14	per	lib	mod	low	mod	tg	ms	wh/0277.bmp
41.04	0.72	48	1	8	81	per	con	low	mod	low	nt	cr	nh/0256_nh.bmp
41.76	0.72	49	1	6	72	mem	lib	mod	mod	mod	nt	ht	nh/0558_nh.bmp
42.48	0.72	50	2	6	62	mem	con	mod	mod	mod	tg	ms	wh/0447.bmp
43.20	0.72	51	1	5	96	per	con	mod	mod	mod	nt	fa	nh/0904_nh.bmp
43.92	0.72	52	1	8	119	mem	con	low	low	low	tg	ms	wh/0483.bmp
44.64	0.72	53	1	7	85	per	con	mod	mod	mod	nt	cr	nh/0187_nh.bmp
45.36	0.72	54	1	6	51	mem	con	mod	mod	mod	nt	ms	nh/0397_nh.bmp
46.08	0.72	55	1	6	124	per	lib	low	mod	low	nt	cr	nh/0818_nh.bmp
46.80	0.72	56	1	5	17	mem	lib	mod	mod	low	nt	ht	nh/0079_nh.bmp
47.52	0.72	57	1	8	75	mem	con	mod	mod	mod	tg	ht	wh/0497.bmp
48.24	0.72	58	1	5	23	mem	lib	mod	mod	low	tg	ht	wh/0613.bmp
48.96	0.72	59	1	6	15	mem	lib	low	low	mod	nt	ht	nh/0469_nh.bmp
49.68	0.72	60	1	8	59	mem	lib	mod	mod	mod	nt	ht	nh/0902_nh.bmp
50.40	0.72	61	2	7	48	per	lib	mod	mod	mod	tg	ht	wh/0196.bmp
51.12	0.72	62	1	8	66	mem	con	mod	mod	mod	nt	ht	nh/0697_nh.bmp
51.84	0.72	63	1	7	73	mem	con	mod	mod	low	tg	ht	wh/0238.bmp
52.56	0.72	64	1	6	55	mem	con	mod	mod	mod	nt	ms	nh/0947_nh.bmp
53.28	0.72	65	1	5	32	mem	lib	mod	mod	low	tg	ht	wh/0153.bmp
54.00	0.72	66	2	6	55	mem	con	mod	mod	mod	nt	ms	nh/0947_nh.bmp
54.72	0.72	67	1	5	89	per	con	mod	mod	mod	tg	ht	wh/0209.bmp
55.44	0.72	68	1	6	123	per	lib	low	mod	low	tg	ms	wh/0361.bmp
56.16	0.72	69	2	5	23	mem	lib	mod	mod	low	tg	ht	wh/0613.bmp
56.88	0.72	70	1	5	9	per	lib	low	low	low	nt	cr	nh/0053_nh.bmp
57.60	0.72	71	1	6	59	mem	con	mod	mod	mod	tg	ht	wh/0548.bmp
58.32	0.72	72	2	6	126	per	lib	low	mod	low	tg	ht	wh/0690.bmp
59.04	0.72	73	1	8	114	mem	con	low	low	low	nt	ms	nh/0113_nh.bmp
59.76	0.72	74	1	7	118	mem	lib	mod	mod	low	nt	ms	nh/0635_nh.bmp
60.48	0.72	75	1	5	70	mem	con	mod	mod	low	nt	ht	nh/0489_nh.bmp
61.20	0.72	76	2	5	78	mem	con	mod	mod	low	tg	ht	wh/0508.bmp
61.92	0.72	77	1	8	85	per	con	low	mod	low	tg	ms	wh/0404.bmp
62.64	0.72	78	2	6	59	mem	con	mod	mod	mod	tg	ht	wh/0548.bmp
63.36	0.72	79	1	8	32	per	lib	low	mod	low	tg	ms	wh/0035.bmp
64.08	0.72	80	1	6	17	mem	con	low	low	mod	tg	ht	wh/0316.bmp
64.80	0.72	81	2	8	72	mem	con	mod	mod	mod	nt	ms	nh/0095_nh.bmp
