onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	6	21	per	lib	low	low	low	tg	ms	wh/0173.bmp
7.92	0.72	2	1	8	22	per	con	low	mod	low	nt	fa	nh/0299_nh.bmp
8.64	0.72	3	1	8	39	per	con	mod	mod	mod	tg	ms	wh/0805.bmp
9.36	0.72	4	1	6	28	per	lib	low	low	low	tg	ms	wh/0437.bmp
10.08	0.72	5	1	7	115	per	lib	mod	mod	mod	tg	ms	wh/0371.bmp
10.80	0.72	6	1	7	49	mem	lib	mod	mod	low	nt	ht	nh/0336_nh.bmp
11.52	0.72	7	1	5	115	mem	lib	mod	mod	mod	nt	ht	nh/0591_nh.bmp
12.24	0.72	8	1	5	40	mem	con	mod	mod	mod	nt	ht	nh/0095_nh.bmp
12.96	0.72	9	1	6	103	mem	con	mod	mod	low	nt	ht	nh/0967_nh.bmp
13.68	0.72	10	1	8	2	per	lib	low	mod	low	nt	cr	nh/0232_nh.bmp
14.40	0.72	11	1	7	71	mem	con	mod	mod	low	nt	ht	nh/0893_nh.bmp
15.12	0.72	12	1	6	66	per	lib	mod	mod	mod	nt	cr	nh/0594_nh.bmp
15.84	0.72	13	1	6	53	mem	lib	low	low	low	nt	ht	nh/0439_nh.bmp
16.56	0.72	14	1	8	79	mem	lib	mod	mod	mod	nt	ht	nh/0339_nh.bmp
17.28	0.72	15	1	8	67	mem	lib	mod	mod	mod	tg	ht	wh/0957.bmp
18.00	0.72	16	1	5	90	per	con	low	low	low	tg	ms	wh/0812.bmp
18.72	0.72	17	1	6	68	per	lib	mod	mod	mod	tg	ht	wh/0099.bmp
19.44	0.72	18	1	5	127	mem	lib	mod	mod	mod	nt	ht	nh/0902_nh.bmp
20.16	0.72	19	2	5	127	mem	lib	mod	mod	mod	nt	ht	nh/0902_nh.bmp
20.88	0.72	20	1	6	32	per	lib	low	low	low	tg	ht	wh/0731.bmp
21.60	0.72	21	1	5	69	per	lib	low	mod	low	nt	fa	nh/0940_nh.bmp
22.32	0.72	22	1	6	88	per	con	mod	low	mod	nt	cr	nh/0129_nh.bmp
23.04	0.72	23	1	8	116	mem	lib	low	low	mod	tg	ht	wh/0992.bmp
23.76	0.72	24	1	7	78	mem	con	mod	mod	low	tg	ms	wh/0568.bmp
24.48	0.72	25	2	7	71	mem	con	mod	mod	low	nt	ht	nh/0893_nh.bmp
25.20	0.72	26	1	6	39	mem	lib	mod	mod	low	tg	ht	wh/1023.bmp
25.92	0.72	27	1	7	51	mem	lib	mod	mod	low	nt	ht	nh/0451_nh.bmp
26.64	0.72	28	1	8	14	per	lib	low	mod	low	nt	fa	nh/0077_nh.bmp
27.36	0.72	29	1	8	41	per	con	mod	mod	mod	nt	cr	nh/0650_nh.bmp
28.08	0.72	30	1	8	57	mem	con	mod	mod	mod	nt	ht	nh/0947_nh.bmp
28.80	0.72	31	1	8	70	mem	lib	mod	mod	mod	tg	ht	wh/0946.bmp
29.52	0.72	32	1	6	107	mem	con	mod	mod	low	tg	ms	wh/0238.bmp
30.24	0.72	33	1	8	110	mem	con	low	low	mod	tg	ht	wh/0708.bmp
30.96	0.72	34	1	7	100	per	lib	low	low	low	tg	ht	wh/1009.bmp
31.68	0.72	35	1	8	59	mem	con	mod	mod	mod	tg	ht	wh/0548.bmp
32.40	0.72	36	2	8	14	per	lib	low	mod	low	nt	fa	nh/0077_nh.bmp
33.12	0.72	37	1	6	44	mem	lib	mod	mod	low	nt	ms	nh/0964_nh.bmp
33.84	0.72	38	1	5	117	mem	lib	mod	mod	mod	nt	ht	nh/0328_nh.bmp
34.56	0.72	39	1	6	125	mem	con	low	low	mod	tg	ms	wh/0846.bmp
35.28	0.72	40	1	8	45	per	con	mod	mod	mod	tg	ht	wh/0428.bmp
36.00	0.72	41	1	6	43	mem	lib	mod	mod	low	nt	ht	nh/0082_nh.bmp
36.72	0.72	42	1	6	65	per	lib	mod	mod	mod	nt	fa	nh/0680_nh.bmp
37.44	0.72	43	1	6	11	per	con	low	mod	low	nt	cr	nh/0256_nh.bmp
