onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	3	27	mem	lib	mod	mod	mod	tg	ht	wh/0785.bmp
7.92	0.72	2	1	2	76	per	lib	low	mod	low	nt	cr	nh/0231_nh.bmp
8.64	0.72	3	1	4	90	per	con	mod	mod	mod	tg	ht	wh/0884.bmp
9.36	0.72	4	1	1	85	mem	con	mod	mod	low	tg	ht	wh/0733.bmp
10.08	0.72	5	1	3	34	mem	con	mod	mod	mod	tg	ht	wh/0596.bmp
10.80	0.72	6	1	2	82	per	lib	mod	mod	mod	tg	ms	wh/0414.bmp
11.52	0.72	7	1	2	81	per	lib	mod	mod	mod	tg	ht	wh/0801.bmp
12.24	0.72	8	1	4	27	mem	lib	mod	mod	low	nt	ht	nh/0031_nh.bmp
12.96	0.72	9	1	4	98	mem	lib	low	low	mod	nt	ht	nh/0553_nh.bmp
13.68	0.72	10	1	1	31	per	con	mod	mod	mod	tg	ht	wh/0621.bmp
14.40	0.72	11	1	1	35	mem	lib	low	low	low	nt	ms	nh/0054_nh.bmp
15.12	0.72	12	1	2	47	mem	con	mod	mod	mod	tg	ms	wh/0878.bmp
15.84	0.72	13	1	4	42	per	con	low	mod	low	nt	cr	nh/0265_nh.bmp
16.56	0.72	14	1	2	88	per	lib	mod	mod	mod	tg	ht	wh/0391.bmp
17.28	0.72	15	1	3	85	per	lib	low	mod	low	nt	fa	nh/0205_nh.bmp
18.00	0.72	16	2	4	90	per	con	mod	mod	mod	tg	ht	wh/0884.bmp
18.72	0.72	17	1	4	45	per	con	low	mod	low	nt	cr	nh/0932_nh.bmp
19.44	0.72	18	1	4	24	mem	lib	mod	mod	low	tg	ht	wh/0515.bmp
20.16	0.72	19	1	4	30	mem	lib	mod	mod	low	nt	ms	nh/0163_nh.bmp
20.88	0.72	20	2	4	27	mem	lib	mod	mod	low	nt	ht	nh/0031_nh.bmp
21.60	0.72	21	1	2	1	mem	lib	mod	mod	mod	nt	ht	nh/0896_nh.bmp
22.32	0.72	22	2	3	85	per	lib	low	mod	low	nt	fa	nh/0205_nh.bmp
23.04	0.72	23	1	1	6	per	con	low	mod	low	nt	cr	nh/0624_nh.bmp
23.76	0.72	24	1	1	89	mem	con	mod	mod	low	tg	ms	wh/0868.bmp
24.48	0.72	25	1	3	18	mem	lib	mod	mod	mod	nt	ht	nh/0585_nh.bmp
25.20	0.72	26	1	2	77	per	lib	low	mod	low	nt	n/a	nh/0145_nh.bmp
25.92	0.72	27	1	1	7	per	con	low	mod	low	tg	ms	wh/0769.bmp
26.64	0.72	28	2	1	31	per	con	mod	mod	mod	tg	ht	wh/0621.bmp
27.36	0.72	29	1	1	19	per	con	mod	mod	mod	nt	cr	nh/0098_nh.bmp
28.08	0.72	30	1	2	7	mem	lib	mod	mod	mod	tg	ht	wh/0955.bmp
28.80	0.72	31	1	4	99	mem	lib	low	low	mod	nt	ht	nh/0296_nh.bmp
29.52	0.72	32	2	1	85	mem	con	mod	mod	low	tg	ht	wh/0733.bmp
30.24	0.72	33	3	1	31	per	con	mod	mod	mod	tg	ht	wh/0621.bmp
30.96	0.72	34	1	3	81	per	lib	low	mod	low	tg	ht	wh/0727.bmp
31.68	0.72	35	1	4	26	mem	lib	mod	mod	low	tg	ht	wh/0435.bmp
32.40	0.72	36	1	3	7	mem	con	low	low	low	nt	ms	nh/0979_nh.bmp
33.12	0.72	37	1	3	19	mem	lib	mod	mod	mod	nt	ht	nh/0204_nh.bmp
33.84	0.72	38	1	3	25	mem	lib	mod	mod	mod	tg	ht	wh/0965.bmp
34.56	0.72	39	1	2	94	per	lib	mod	mod	mod	tg	ms	wh/0605.bmp
35.28	0.72	40	1	1	23	per	con	mod	mod	mod	nt	cr	nh/0627_nh.bmp
36.00	0.72	41	1	2	36	mem	con	mod	mod	mod	tg	ht	wh/0287.bmp
36.72	0.72	42	1	4	88	per	con	mod	mod	mod	nt	cr	nh/0750_nh.bmp
37.44	0.72	43	1	1	68	per	lib	mod	low	mod	tg	ht	wh/0103.bmp
38.16	0.72	44	1	2	93	per	lib	mod	mod	mod	nt	fa	nh/0466_nh.bmp
38.88	0.72	45	1	2	11	mem	lib	mod	mod	mod	tg	ht	wh/0425.bmp
39.60	0.72	46	1	1	18	per	con	mod	mod	mod	nt	cr	nh/0429_nh.bmp
40.32	0.72	47	1	1	126	mem	con	low	low	low	tg	ms	wh/0862.bmp
41.04	0.72	48	3	4	90	per	con	mod	mod	mod	tg	ht	wh/0884.bmp
41.76	0.72	49	1	4	114	per	lib	low	low	low	tg	ht	wh/0794.bmp
42.48	0.72	50	1	2	43	mem	con	mod	mod	mod	nt	ms	nh/0938_nh.bmp
43.20	0.72	51	1	4	11	mem	con	low	low	mod	nt	ms	nh/0974_nh.bmp
43.92	0.72	52	1	3	48	mem	con	mod	mod	mod	nt	ht	nh/0920_nh.bmp
44.64	0.72	53	2	4	26	mem	lib	mod	mod	low	tg	ht	wh/0435.bmp
45.36	0.72	54	1	4	91	per	con	mod	mod	mod	tg	ht	wh/0679.bmp
46.08	0.72	55	1	4	34	per	con	low	mod	low	tg	ms	wh/0379.bmp
46.80	0.72	56	1	2	10	mem	lib	mod	mod	mod	nt	ht	nh/0642_nh.bmp
47.52	0.72	57	1	4	39	per	con	low	mod	low	tg	ms	wh/0298.bmp
48.24	0.72	58	1	4	83	per	con	mod	mod	mod	tg	ms	wh/0942.bmp
48.96	0.72	59	1	2	119	mem	con	low	low	mod	tg	ht	wh/0905.bmp
49.68	0.72	60	2	2	94	per	lib	mod	mod	mod	tg	ms	wh/0605.bmp
50.40	0.72	61	2	3	34	mem	con	mod	mod	mod	tg	ht	wh/0596.bmp
51.12	0.72	62	2	2	88	per	lib	mod	mod	mod	tg	ht	wh/0391.bmp
51.84	0.72	63	1	4	53	mem	con	mod	mod	low	nt	ht	nh/0027_nh.bmp
52.56	0.72	64	1	1	14	per	con	low	mod	low	nt	cr	nh/0836_nh.bmp
53.28	0.72	65	1	3	84	per	lib	low	mod	low	nt	fa	nh/0168_nh.bmp
54.00	0.72	66	1	1	11	per	con	low	mod	low	tg	ms	wh/0573.bmp
54.72	0.72	67	2	2	47	mem	con	mod	mod	mod	tg	ms	wh/0878.bmp
55.44	0.72	68	1	1	81	mem	con	mod	mod	low	nt	ms	nh/0675_nh.bmp
56.16	0.72	69	1	3	74	per	lib	mod	mod	mod	tg	ht	wh/0017.bmp
56.88	0.72	70	1	3	95	per	lib	low	mod	low	tg	ht	wh/0116.bmp
57.60	0.72	71	1	4	32	mem	lib	mod	mod	low	tg	ht	wh/0133.bmp
58.32	0.72	72	1	1	9	per	con	low	mod	low	nt	fa	nh/0233_nh.bmp
59.04	0.72	73	1	1	57	mem	lib	mod	mod	low	tg	ht	wh/0529.bmp
59.76	0.72	74	1	2	15	mem	lib	mod	mod	mod	tg	ht	wh/0700.bmp
60.48	0.72	75	2	2	43	mem	con	mod	mod	mod	nt	ms	nh/0938_nh.bmp
61.20	0.72	76	1	3	44	mem	con	mod	mod	mod	tg	ms	wh/0600.bmp
61.92	0.72	77	2	1	81	mem	con	mod	mod	low	nt	ms	nh/0675_nh.bmp
62.64	0.72	78	1	1	91	mem	con	mod	mod	low	tg	ht	wh/0341.bmp
63.36	0.72	79	2	3	81	per	lib	low	mod	low	tg	ht	wh/0727.bmp
64.08	0.72	80	1	3	41	mem	con	mod	mod	mod	nt	ht	nh/0724_nh.bmp
64.80	0.72	81	4	1	31	per	con	mod	mod	mod	tg	ht	wh/0621.bmp
65.52	0.72	82	1	4	21	mem	lib	mod	mod	low	tg	ht	wh/0155.bmp
66.24	0.72	83	1	4	119	per	lib	low	low	low	nt	cr	nh/1022_nh.bmp
66.96	0.72	84	1	3	35	mem	con	mod	mod	mod	nt	ht	nh/0526_nh.bmp
67.68	0.72	85	1	2	113	mem	con	low	low	mod	nt	ht	nh/0541_nh.bmp
68.40	0.72	86	1	2	97	per	con	mod	low	mod	tg	ht	wh/0687.bmp
69.12	0.72	87	2	3	44	mem	con	mod	mod	mod	tg	ms	wh/0600.bmp
69.84	0.72	88	2	1	6	per	con	low	mod	low	nt	cr	nh/0624_nh.bmp
70.56	0.72	89	1	1	84	mem	con	mod	mod	low	nt	ht	nh/0177_nh.bmp
71.28	0.72	90	1	2	8	mem	lib	mod	mod	mod	nt	ms	nh/0984_nh.bmp
72.00	0.72	91	1	1	54	mem	lib	mod	mod	low	tg	ht	wh/0128.bmp
72.72	0.72	92	1	3	43	mem	con	mod	mod	mod	nt	ht	nh/0002_nh.bmp
73.44	0.72	93	1	1	83	mem	con	mod	mod	low	nt	ht	nh/0217_nh.bmp
74.16	0.72	94	1	1	27	per	con	mod	mod	mod	tg	ht	wh/0899.bmp
74.88	0.72	95	2	1	91	mem	con	mod	mod	low	tg	ht	wh/0341.bmp
75.60	0.72	96	2	1	84	mem	con	mod	mod	low	nt	ht	nh/0177_nh.bmp
76.32	0.72	97	1	4	48	per	con	low	mod	low	nt	cr	nh/0105_nh.bmp
77.04	0.72	98	1	3	88	per	lib	low	mod	low	tg	ht	wh/1021.bmp
77.76	0.72	99	1	4	124	per	lib	low	low	low	nt	fa	nh/0121_nh.bmp
78.48	0.72	100	1	3	71	per	lib	mod	mod	mod	tg	ht	wh/0975.bmp
79.20	0.72	101	2	3	35	mem	con	mod	mod	mod	nt	ht	nh/0526_nh.bmp
79.92	0.72	102	2	1	19	per	con	mod	mod	mod	nt	cr	nh/0098_nh.bmp
80.64	0.72	103	1	3	66	per	lib	mod	mod	mod	nt	cr	nh/0405_nh.bmp
81.36	0.72	104	1	1	69	per	lib	mod	low	mod	tg	ms	wh/0311.bmp
82.08	0.72	105	2	3	18	mem	lib	mod	mod	mod	nt	ht	nh/0585_nh.bmp
82.80	0.72	106	2	2	93	per	lib	mod	mod	mod	nt	fa	nh/0466_nh.bmp
83.52	0.72	107	1	3	89	per	lib	low	mod	low	nt	fa	nh/0755_nh.bmp
84.24	0.72	108	1	3	72	per	lib	mod	mod	mod	nt	cr	nh/0189_nh.bmp
84.96	0.72	109	3	3	81	per	lib	low	mod	low	tg	ht	wh/0727.bmp
85.68	0.72	110	1	3	31	mem	lib	mod	mod	mod	nt	ht	nh/0561_nh.bmp
86.40	0.72	111	1	2	83	per	lib	mod	mod	mod	nt	n/a	nh/0534_nh.bmp
87.12	0.72	112	2	3	84	per	lib	low	mod	low	nt	fa	nh/0168_nh.bmp
87.84	0.72	113	1	4	37	per	con	low	mod	low	nt	cr	nh/0648_nh.bmp
88.56	0.72	114	1	3	80	per	lib	mod	mod	mod	nt	fa	nh/0274_nh.bmp
89.28	0.72	115	1	3	26	mem	lib	mod	mod	mod	tg	ht	wh/0698.bmp
90.00	0.72	116	4	4	90	per	con	mod	mod	mod	tg	ht	wh/0884.bmp
90.72	0.72	117	1	4	49	mem	con	mod	mod	low	tg	ms	wh/0178.bmp
91.44	0.72	118	2	3	74	per	lib	mod	mod	mod	tg	ht	wh/0017.bmp
