onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	5	116	mem	con	mod	mod	low	tg	ht	wh/0153.bmp
7.92	0.72	2	1	8	91	per	lib	mod	mod	mod	nt	fa	nh/0319_nh.bmp
8.64	0.72	3	1	6	8	mem	con	low	low	low	nt	ht	nh/0431_nh.bmp
9.36	0.72	4	1	6	30	per	lib	low	mod	low	nt	cr	nh/0382_nh.bmp
10.08	0.72	5	1	6	85	mem	con	mod	mod	mod	nt	ht	nh/0593_nh.bmp
10.80	0.72	6	1	6	77	mem	lib	mod	mod	low	nt	ht	nh/0029_nh.bmp
11.52	0.72	7	1	5	91	per	con	low	mod	low	tg	ht	wh/0690.bmp
12.24	0.72	8	1	6	31	per	lib	low	mod	low	nt	cr	nh/0329_nh.bmp
12.96	0.72	9	1	8	20	mem	con	mod	mod	low	nt	ht	nh/0635_nh.bmp
13.68	0.72	10	1	7	18	mem	lib	mod	mod	low	nt	ht	nh/0190_nh.bmp
14.40	0.72	11	1	6	42	per	con	low	low	low	nt	cr	nh/0197_nh.bmp
15.12	0.72	12	1	8	94	per	lib	mod	mod	mod	nt	cr	nh/0187_nh.bmp
15.84	0.72	13	1	6	76	mem	lib	mod	mod	low	nt	ht	nh/0893_nh.bmp
16.56	0.72	14	1	6	3	mem	con	low	low	low	tg	ht	wh/0148.bmp
17.28	0.72	15	1	5	53	per	lib	mod	mod	mod	tg	ht	wh/0209.bmp
18.00	0.72	16	1	7	65	mem	con	mod	mod	mod	nt	ht	nh/0328_nh.bmp
18.72	0.72	17	1	5	83	per	con	low	mod	low	tg	ms	wh/0760.bmp
19.44	0.72	18	1	8	40	per	con	mod	mod	mod	tg	ht	wh/0196.bmp
20.16	0.72	19	1	8	97	per	con	low	mod	low	nt	fa	nh/0080_nh.bmp
20.88	0.72	20	1	7	58	per	con	low	low	low	tg	ms	wh/0225.bmp
21.60	0.72	21	1	6	70	mem	lib	mod	mod	low	nt	ht	nh/0619_nh.bmp
22.32	0.72	22	2	6	31	per	lib	low	mod	low	nt	cr	nh/0329_nh.bmp
23.04	0.72	23	1	5	58	per	lib	mod	mod	mod	nt	cr	nh/0650_nh.bmp
23.76	0.72	24	1	5	128	mem	con	mod	mod	low	nt	ht	nh/0336_nh.bmp
24.48	0.72	25	1	6	73	mem	lib	mod	mod	low	tg	ht	wh/0503.bmp
25.20	0.72	26	1	7	68	mem	con	mod	mod	mod	nt	ms	nh/0902_nh.bmp
25.92	0.72	27	1	8	29	mem	con	mod	mod	low	tg	ht	wh/0934.bmp
26.64	0.72	28	1	7	89	mem	con	low	low	low	nt	ht	nh/0655_nh.bmp
27.36	0.72	29	1	7	105	per	lib	low	low	low	tg	ms	wh/0804.bmp
28.08	0.72	30	2	7	65	mem	con	mod	mod	mod	nt	ht	nh/0328_nh.bmp
28.80	0.72	31	1	8	62	mem	lib	mod	mod	mod	tg	ht	wh/0588.bmp
29.52	0.72	32	1	7	19	mem	lib	mod	mod	low	tg	ms	wh/0125.bmp
30.24	0.72	33	1	5	59	per	lib	mod	mod	mod	nt	cr	nh/0810_nh.bmp
30.96	0.72	34	1	8	53	mem	lib	mod	mod	mod	nt	ms	nh/0095_nh.bmp
31.68	0.72	35	1	5	102	per	con	mod	mod	mod	tg	ht	wh/0803.bmp
32.40	0.72	36	1	7	77	mem	con	mod	mod	mod	nt	ms	nh/0591_nh.bmp
33.12	0.72	37	1	8	108	per	con	low	mod	low	tg	ht	wh/0194.bmp
33.84	0.72	38	1	5	51	per	lib	mod	mod	mod	tg	ms	wh/0805.bmp
34.56	0.72	39	1	8	110	per	con	low	mod	low	tg	ms	wh/0035.bmp
35.28	0.72	40	1	8	92	per	lib	mod	mod	mod	tg	n/a	wh/0874.bmp
36.00	0.72	41	1	7	20	mem	lib	mod	mod	low	tg	ht	wh/0465.bmp
36.72	0.72	42	1	5	126	mem	con	mod	mod	low	tg	ht	wh/0802.bmp
37.44	0.72	43	1	5	119	mem	con	mod	mod	low	nt	ht	nh/0079_nh.bmp
