onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
56.88	0.72	70	1	4	42	mem	lib	mod	mod	mod	nt	ht	nh/0137_nh.bmp
57.60	0.72	71	1	4	67	mem	lib	low	low	low	nt	ht	nh/0357_nh.bmp
58.32	0.72	72	1	1	104	mem	con	mod	mod	low	nt	ht	nh/0703_nh.bmp
59.04	0.72	73	1	4	3	per	con	mod	mod	mod	tg	ms	wh/0970.bmp
59.76	0.72	74	1	1	124	mem	lib	low	low	low	tg	ms	wh/0819.bmp
60.48	0.72	75	1	4	13	per	con	mod	mod	mod	tg	ms	wh/0348.bmp
61.20	0.72	76	1	3	15	mem	lib	low	low	mod	tg	ht	wh/0567.bmp
61.92	0.72	77	1	4	34	mem	lib	mod	mod	mod	tg	ht	wh/0279.bmp
62.64	0.72	78	1	1	105	mem	con	mod	mod	low	nt	ht	nh/0132_nh.bmp
63.36	0.72	79	1	4	1	per	con	mod	mod	mod	tg	ht	wh/0674.bmp
64.08	0.72	80	1	2	18	mem	con	mod	mod	mod	tg	ms	wh/0072.bmp
64.80	0.72	81	1	2	35	mem	lib	mod	mod	mod	tg	ht	wh/0479.bmp
65.52	0.72	82	1	3	72	mem	lib	mod	mod	low	tg	ht	wh/0554.bmp
66.24	0.72	83	1	4	33	mem	lib	mod	mod	mod	nt	ht	nh/0738_nh.bmp
66.96	0.72	84	1	1	52	per	lib	low	mod	low	nt	fa	nh/0131_nh.bmp
67.68	0.72	85	1	1	116	mem	lib	low	low	low	nt	ht	nh/0356_nh.bmp
68.40	0.72	86	2	1	54	per	lib	low	mod	low	tg	ht	wh/0424.bmp
69.12	0.72	87	1	4	106	per	con	low	mod	low	tg	ms	wh/0203.bmp
69.84	0.72	88	1	1	92	mem	lib	mod	mod	low	tg	ht	wh/0509.bmp
70.56	0.72	89	2	2	62	per	lib	mod	mod	mod	nt	cr	nh/0705_nh.bmp
71.28	0.72	90	2	3	53	mem	con	mod	mod	mod	tg	ht	wh/0359.bmp
72.00	0.72	91	2	1	107	mem	con	mod	mod	low	nt	ht	nh/0641_nh.bmp
72.72	0.72	92	2	2	32	mem	con	mod	mod	mod	nt	ms	nh/0604_nh.bmp
73.44	0.72	93	2	4	33	mem	lib	mod	mod	mod	nt	ht	nh/0738_nh.bmp
74.16	0.72	94	2	3	70	mem	lib	mod	mod	low	tg	ht	wh/0765.bmp
74.88	0.72	95	2	4	1	per	con	mod	mod	mod	tg	ht	wh/0674.bmp
75.60	0.72	96	1	2	78	mem	con	low	low	low	nt	ht	nh/0808_nh.bmp
76.32	0.72	97	1	2	38	mem	lib	mod	mod	mod	nt	ht	nh/0895_nh.bmp
77.04	0.72	98	2	1	90	mem	lib	mod	mod	low	tg	ht	wh/0575.bmp
77.76	0.72	99	2	2	119	per	con	mod	mod	mod	tg	ht	wh/0834.bmp
78.48	0.72	100	1	3	69	mem	lib	mod	mod	low	tg	ht	wh/0914.bmp
79.20	0.72	101	1	1	50	per	lib	low	mod	low	nt	cr	nh/0523_nh.bmp
79.92	0.72	102	1	2	61	per	lib	mod	mod	mod	tg	ht	wh/0445.bmp
80.64	0.72	103	1	1	109	mem	con	mod	mod	low	tg	ht	wh/1000.bmp
81.36	0.72	104	3	3	53	mem	con	mod	mod	mod	tg	ht	wh/0359.bmp
82.08	0.72	105	2	3	54	mem	con	mod	mod	mod	nt	ms	nh/0333_nh.bmp
82.80	0.72	106	2	3	69	mem	lib	mod	mod	low	tg	ht	wh/0914.bmp
83.52	0.72	107	1	2	83	per	con	low	mod	low	nt	cr	nh/0683_nh.bmp
84.24	0.72	108	3	4	9	per	con	mod	mod	mod	nt	cr	nh/0413_nh.bmp
84.96	0.72	109	1	3	56	mem	con	mod	mod	mod	tg	ms	wh/0313.bmp
85.68	0.72	110	2	3	56	mem	con	mod	mod	mod	tg	ms	wh/0313.bmp
86.40	0.72	111	1	2	124	per	con	mod	mod	mod	tg	ms	wh/0344.bmp
87.12	0.72	112	2	2	83	per	con	low	mod	low	nt	cr	nh/0683_nh.bmp
87.84	0.72	113	1	2	36	mem	lib	mod	mod	mod	nt	ht	nh/0448_nh.bmp
88.56	0.72	114	2	2	38	mem	lib	mod	mod	mod	nt	ht	nh/0895_nh.bmp
89.28	0.72	115	1	2	114	per	con	mod	mod	mod	nt	cr	nh/0809_nh.bmp
90.00	0.72	116	2	3	94	per	lib	mod	mod	mod	nt	fa	nh/0320_nh.bmp
90.72	0.72	117	1	3	87	per	lib	mod	mod	mod	tg	ht	wh/1006.bmp
91.44	0.72	118	1	2	122	per	con	mod	mod	mod	nt	cr	nh/0861_nh.bmp
92.16	0.72	119	1	3	23	per	con	low	low	low	nt	cr	nh/0783_nh.bmp
92.88	0.72	120	1	4	35	mem	lib	mod	mod	mod	nt	ht	nh/0796_nh.bmp
93.60	0.72	121	3	3	94	per	lib	mod	mod	mod	nt	fa	nh/0320_nh.bmp
94.32	0.72	122	2	1	58	per	lib	low	mod	low	tg	ht	wh/0798.bmp
95.04	0.72	123	1	4	122	mem	con	low	low	mod	tg	ms	wh/0811.bmp
95.76	0.72	124	2	4	100	per	con	low	mod	low	nt	cr	nh/0511_nh.bmp
96.48	0.72	125	1	3	39	per	con	mod	low	mod	nt	cr	nh/0467_nh.bmp
97.20	0.72	126	2	1	102	mem	con	mod	mod	low	tg	ms	wh/0195.bmp
97.92	0.72	127	2	2	30	mem	con	mod	mod	mod	tg	ms	wh/0061.bmp
98.64	0.72	128	1	1	123	mem	lib	low	low	low	tg	ht	wh/0276.bmp
99.36	0.72	129	3	3	56	mem	con	mod	mod	mod	tg	ms	wh/0313.bmp
100.08	0.72	130	1	2	57	per	lib	mod	mod	mod	tg	ht	wh/0490.bmp
100.80	0.72	131	2	2	58	per	lib	mod	mod	mod	tg	ht	wh/0753.bmp
101.52	0.72	132	2	4	51	mem	con	mod	mod	low	nt	ht	nh/0302_nh.bmp
102.24	0.72	133	2	2	36	mem	lib	mod	mod	mod	nt	ht	nh/0448_nh.bmp
102.96	0.72	134	1	3	76	mem	lib	mod	mod	low	tg	ht	wh/0438.bmp
103.68	0.72	135	2	2	57	per	lib	mod	mod	mod	tg	ht	wh/0490.bmp
104.40	0.72	136	1	3	75	mem	lib	mod	mod	low	nt	ht	nh/0412_nh.bmp
105.12	0.72	137	3	2	38	mem	lib	mod	mod	mod	nt	ht	nh/0895_nh.bmp
105.84	0.72	138	2	2	124	per	con	mod	mod	mod	tg	ms	wh/0344.bmp
106.56	0.72	139	1	3	59	mem	con	mod	mod	mod	tg	ms	wh/0331.bmp
107.28	0.72	140	1	3	84	per	lib	mod	mod	mod	tg	ht	wh/1010.bmp
108.00	0.72	141	1	2	56	per	lib	mod	mod	mod	nt	fa	nh/0538_nh.bmp
108.72	0.72	142	2	3	60	mem	con	mod	mod	mod	tg	ht	wh/0097.bmp
109.44	0.72	143	2	1	92	mem	lib	mod	mod	low	tg	ht	wh/0509.bmp
110.16	0.72	144	1	4	11	per	con	mod	mod	mod	nt	cr	nh/0761_nh.bmp
110.88	0.72	145	1	1	95	mem	lib	mod	mod	low	nt	ht	nh/0410_nh.bmp
111.60	0.72	146	2	3	59	mem	con	mod	mod	mod	tg	ms	wh/0331.bmp
112.32	0.72	147	2	4	42	mem	lib	mod	mod	mod	nt	ht	nh/0137_nh.bmp
113.04	0.72	148	2	2	114	per	con	mod	mod	mod	nt	cr	nh/0809_nh.bmp
113.76	0.72	149	2	1	50	per	lib	low	mod	low	nt	cr	nh/0523_nh.bmp
114.48	0.72	150	2	3	76	mem	lib	mod	mod	low	tg	ht	wh/0438.bmp
115.20	0.72	151	3	2	83	per	con	low	mod	low	nt	cr	nh/0683_nh.bmp
115.92	0.72	152	1	1	48	per	con	mod	low	mod	nt	cr	nh/0707_nh.bmp
116.64	0.72	153	1	2	91	per	con	low	mod	low	tg	ms	wh/0067.bmp
117.36	0.72	154	1	3	91	per	lib	mod	mod	mod	nt	cr	nh/0742_nh.bmp
118.08	0.72	155	3	2	57	per	lib	mod	mod	mod	tg	ht	wh/0490.bmp
118.80	0.72	156	3	1	90	mem	lib	mod	mod	low	tg	ht	wh/0575.bmp
119.52	0.72	157	1	4	92	per	lib	low	mod	low	tg	ht	wh/0791.bmp
120.24	0.72	158	1	2	22	mem	con	mod	mod	mod	nt	ms	nh/0049_nh.bmp
120.96	0.72	159	1	2	31	mem	con	mod	mod	mod	tg	ms	wh/0427.bmp
121.68	0.72	160	4	1	90	mem	lib	mod	mod	low	tg	ht	wh/0575.bmp
122.40	0.72	161	2	4	92	per	lib	low	mod	low	tg	ht	wh/0791.bmp
123.12	0.72	162	1	1	56	per	lib	low	mod	low	tg	ht	wh/0615.bmp
123.84	0.72	163	1	2	101	mem	lib	low	low	mod	nt	ht	nh/0937_nh.bmp
124.56	0.72	164	1	2	88	per	con	low	mod	low	nt	cr	nh/0792_nh.bmp
125.28	0.72	165	2	4	35	mem	lib	mod	mod	mod	nt	ht	nh/0796_nh.bmp
126.00	0.72	166	3	2	32	mem	con	mod	mod	mod	nt	ms	nh/0604_nh.bmp
126.72	0.72	167	2	4	47	mem	lib	mod	mod	mod	tg	ht	wh/0645.bmp
127.44	0.72	168	3	3	70	mem	lib	mod	mod	low	tg	ht	wh/0765.bmp
128.16	0.72	169	1	1	122	mem	lib	low	low	low	nt	ht	nh/0314_nh.bmp
128.88	0.72	170	2	2	93	per	con	low	mod	low	nt	cr	nh/0512_nh.bmp
129.60	0.72	171	1	4	96	per	lib	low	mod	low	tg	ht	wh/1013.bmp
130.32	0.72	172	2	2	49	per	lib	mod	mod	mod	tg	ht	wh/0282.bmp
131.04	0.72	173	4	1	55	per	lib	low	mod	low	nt	cr	nh/0291_nh.bmp
131.76	0.72	174	2	2	50	per	lib	mod	mod	mod	nt	fa	nh/0151_nh.bmp
132.48	0.72	175	1	3	74	mem	lib	mod	mod	low	nt	ms	nh/0263_nh.bmp
133.20	0.72	176	2	2	56	per	lib	mod	mod	mod	nt	fa	nh/0538_nh.bmp
133.92	0.72	177	1	4	56	mem	con	mod	mod	low	tg	ms	wh/0259.bmp
134.64	0.72	178	5	1	55	per	lib	low	mod	low	nt	cr	nh/0291_nh.bmp
135.36	0.72	179	3	2	37	mem	lib	mod	mod	mod	tg	ht	wh/0689.bmp
136.08	0.72	180	1	2	45	mem	lib	mod	mod	mod	nt	ht	nh/0664_nh.bmp
136.80	0.72	181	2	3	91	per	lib	mod	mod	mod	nt	cr	nh/0742_nh.bmp
137.52	0.72	182	2	4	99	per	con	low	mod	low	nt	cr	nh/0124_nh.bmp
138.24	0.72	183	2	1	109	mem	con	mod	mod	low	tg	ht	wh/1000.bmp
138.96	0.72	184	1	4	63	mem	con	mod	mod	low	tg	ht	wh/0422.bmp
139.68	0.72	185	1	4	102	per	con	low	mod	low	tg	ms	wh/0386.bmp
140.40	0.72	186	3	1	107	mem	con	mod	mod	low	nt	ht	nh/0641_nh.bmp
141.12	0.72	187	2	3	81	per	lib	mod	mod	mod	nt	cr	nh/0901_nh.bmp
141.84	0.72	188	3	1	92	mem	lib	mod	mod	low	tg	ht	wh/0509.bmp
142.56	0.72	189	2	4	98	per	con	low	mod	low	nt	cr	nh/0661_nh.bmp
143.28	0.72	190	1	2	127	per	con	mod	mod	mod	nt	cr	nh/0039_nh.bmp
144.00	0.72	191	1	2	23	mem	con	mod	mod	mod	nt	ht	nh/0365_nh.bmp
144.72	0.72	192	1	2	80	mem	con	low	low	low	tg	ms	wh/0130.bmp
145.44	0.72	193	3	3	59	mem	con	mod	mod	mod	tg	ms	wh/0331.bmp
146.16	0.72	194	2	3	75	mem	lib	mod	mod	low	nt	ht	nh/0412_nh.bmp
146.88	0.72	195	3	2	124	per	con	mod	mod	mod	tg	ms	wh/0344.bmp
147.60	0.72	196	1	2	55	per	lib	mod	mod	mod	nt	cr	nh/0343_nh.bmp
148.32	0.72	197	1	1	25	per	lib	mod	low	mod	tg	ht	wh/0474.bmp
149.04	0.72	198	3	2	49	per	lib	mod	mod	mod	tg	ht	wh/0282.bmp
149.76	0.72	199	4	3	59	mem	con	mod	mod	mod	tg	ms	wh/0331.bmp
150.48	0.72	200	3	2	114	per	con	mod	mod	mod	nt	cr	nh/0809_nh.bmp
151.20	0.72	201	2	2	29	mem	con	mod	mod	mod	nt	ms	nh/0931_nh.bmp
151.92	0.72	202	1	3	88	per	lib	mod	mod	mod	nt	fa	nh/0071_nh.bmp
152.64	0.72	203	2	2	41	mem	lib	mod	mod	mod	nt	ht	nh/0229_nh.bmp
153.36	0.72	204	1	1	57	per	lib	low	mod	low	tg	ms	wh/0236.bmp
154.08	0.72	205	2	4	34	mem	lib	mod	mod	mod	tg	ht	wh/0279.bmp
154.80	0.72	206	1	3	120	per	lib	low	low	low	tg	ht	wh/0828.bmp
155.52	0.72	207	2	2	35	mem	lib	mod	mod	mod	tg	ht	wh/0479.bmp
156.24	0.72	208	3	2	36	mem	lib	mod	mod	mod	nt	ht	nh/0448_nh.bmp
156.96	0.72	209	2	3	77	mem	lib	mod	mod	low	nt	ht	nh/0293_nh.bmp
157.68	0.72	210	1	4	16	per	con	mod	mod	mod	tg	ht	wh/0583.bmp
158.40	0.72	211	4	2	57	per	lib	mod	mod	mod	tg	ht	wh/0490.bmp
159.12	0.72	212	1	1	84	mem	lib	mod	mod	low	nt	ht	nh/0030_nh.bmp
159.84	0.72	213	1	4	94	per	lib	low	mod	low	nt	cr	nh/0444_nh.bmp
160.56	0.72	214	2	2	128	per	con	mod	mod	mod	tg	ms	wh/0759.bmp
161.28	0.72	215	2	2	22	mem	con	mod	mod	mod	nt	ms	nh/0049_nh.bmp
162.00	0.72	216	3	4	34	mem	lib	mod	mod	mod	tg	ht	wh/0279.bmp
162.72	0.72	217	3	4	47	mem	lib	mod	mod	mod	tg	ht	wh/0645.bmp
163.44	0.72	218	2	2	91	per	con	low	mod	low	tg	ms	wh/0067.bmp
164.16	0.72	219	2	4	6	per	con	mod	mod	mod	nt	cr	nh/0983_nh.bmp
164.88	0.72	220	4	3	56	mem	con	mod	mod	mod	tg	ms	wh/0313.bmp
165.60	0.72	221	1	4	87	per	lib	low	mod	low	nt	fa	nh/0415_nh.bmp
166.32	0.72	222	3	3	54	mem	con	mod	mod	mod	nt	ms	nh/0333_nh.bmp
167.04	0.72	223	4	3	94	per	lib	mod	mod	mod	nt	fa	nh/0320_nh.bmp
167.76	0.72	224	2	2	127	per	con	mod	mod	mod	nt	cr	nh/0039_nh.bmp
168.48	0.72	225	3	2	58	per	lib	mod	mod	mod	tg	ht	wh/0753.bmp
169.20	0.72	226	1	2	90	per	con	low	mod	low	tg	ms	wh/0174.bmp
169.92	0.72	227	4	4	34	mem	lib	mod	mod	mod	tg	ht	wh/0279.bmp
170.64	0.72	228	1	1	8	per	con	low	low	low	tg	ms	wh/0252.bmp
171.36	0.72	229	2	4	3	per	con	mod	mod	mod	tg	ms	wh/0970.bmp
172.08	0.72	230	1	4	110	per	con	low	mod	low	tg	ms	wh/0368.bmp
172.80	0.72	231	2	4	61	mem	con	mod	mod	low	nt	ms	nh/0882_nh.bmp
173.52	0.72	232	2	2	89	per	con	low	mod	low	tg	ms	wh/0643.bmp
174.24	0.72	233	1	2	72	mem	con	low	low	low	nt	ms	nh/0607_nh.bmp
174.96	0.72	234	3	4	35	mem	lib	mod	mod	mod	nt	ht	nh/0796_nh.bmp
175.68	0.72	235	2	1	105	mem	con	mod	mod	low	nt	ht	nh/0132_nh.bmp
176.40	0.72	236	3	4	98	per	con	low	mod	low	nt	cr	nh/0661_nh.bmp
177.12	0.72	237	2	4	96	per	lib	low	mod	low	tg	ht	wh/1013.bmp
177.84	0.72	238	3	2	56	per	lib	mod	mod	mod	nt	fa	nh/0538_nh.bmp
178.56	0.72	239	3	4	6	per	con	mod	mod	mod	nt	cr	nh/0983_nh.bmp
179.28	0.72	240	4	3	70	mem	lib	mod	mod	low	tg	ht	wh/0765.bmp
180.00	0.72	241	2	3	88	per	lib	mod	mod	mod	nt	fa	nh/0071_nh.bmp
180.72	0.72	242	2	1	56	per	lib	low	mod	low	tg	ht	wh/0615.bmp
181.44	0.72	243	3	3	76	mem	lib	mod	mod	low	tg	ht	wh/0438.bmp
182.16	0.72	244	1	3	66	mem	lib	mod	mod	low	nt	ht	nh/0459_nh.bmp
182.88	0.72	245	3	1	58	per	lib	low	mod	low	tg	ht	wh/0798.bmp
183.60	0.72	246	1	1	26	per	lib	mod	low	mod	nt	cr	nh/0969_nh.bmp
184.32	0.72	247	1	1	86	mem	lib	mod	mod	low	tg	ht	wh/0315.bmp
185.04	0.72	248	2	1	104	mem	con	mod	mod	low	nt	ht	nh/0703_nh.bmp
185.76	0.72	249	5	1	90	mem	lib	mod	mod	low	tg	ht	wh/0575.bmp
186.48	0.72	250	3	1	50	per	lib	low	mod	low	nt	cr	nh/0523_nh.bmp
187.20	0.72	251	1	1	121	mem	lib	low	low	low	nt	ms	nh/1003_nh.bmp
187.92	0.72	252	3	3	77	mem	lib	mod	mod	low	nt	ht	nh/0293_nh.bmp
188.64	0.72	253	1	1	29	per	lib	mod	low	mod	nt	n/a	nh/0726_nh.bmp
189.36	0.72	254	3	4	42	mem	lib	mod	mod	mod	nt	ht	nh/0137_nh.bmp
190.08	0.72	255	4	2	36	mem	lib	mod	mod	mod	nt	ht	nh/0448_nh.bmp
190.80	0.72	256	3	2	128	per	con	mod	mod	mod	tg	ms	wh/0759.bmp
191.52	0.72	257	3	1	105	mem	con	mod	mod	low	nt	ht	nh/0132_nh.bmp
192.24	0.72	258	2	4	110	per	con	low	mod	low	tg	ms	wh/0368.bmp
192.96	0.72	259	5	4	34	mem	lib	mod	mod	mod	tg	ht	wh/0279.bmp
193.68	0.72	260	2	4	56	mem	con	mod	mod	low	tg	ms	wh/0259.bmp
194.40	0.72	261	1	3	52	mem	con	mod	mod	mod	nt	ht	nh/0799_nh.bmp
195.12	0.72	262	2	2	18	mem	con	mod	mod	mod	tg	ms	wh/0072.bmp
195.84	0.72	263	1	3	5	mem	lib	low	low	mod	tg	ms	wh/0616.bmp
196.56	0.72	264	2	2	86	per	con	low	mod	low	tg	ms	wh/0757.bmp
197.28	0.72	265	1	3	125	per	lib	low	low	low	nt	fa	nh/0245_nh.bmp
198.00	0.72	266	4	3	54	mem	con	mod	mod	mod	nt	ms	nh/0333_nh.bmp
198.72	0.72	267	2	4	82	per	lib	low	mod	low	tg	ms	wh/0007.bmp
199.44	0.72	268	3	4	33	mem	lib	mod	mod	mod	nt	ht	nh/0738_nh.bmp
200.16	0.72	269	1	4	45	mem	lib	mod	mod	mod	nt	ht	nh/0961_nh.bmp
200.88	0.72	270	2	3	52	mem	con	mod	mod	mod	nt	ht	nh/0799_nh.bmp
201.60	0.72	271	3	2	35	mem	lib	mod	mod	mod	tg	ht	wh/0479.bmp
202.32	0.72	272	3	4	100	per	con	low	mod	low	nt	cr	nh/0511_nh.bmp
203.04	0.72	273	1	4	57	mem	con	mod	mod	low	tg	ms	wh/0672.bmp
203.76	0.72	274	4	4	33	mem	lib	mod	mod	mod	nt	ht	nh/0738_nh.bmp
204.48	0.72	275	3	3	52	mem	con	mod	mod	mod	nt	ht	nh/0799_nh.bmp
205.20	0.72	276	3	3	88	per	lib	mod	mod	mod	nt	fa	nh/0071_nh.bmp
205.92	0.72	277	3	2	62	per	lib	mod	mod	mod	nt	cr	nh/0705_nh.bmp
206.64	0.72	278	5	2	36	mem	lib	mod	mod	mod	nt	ht	nh/0448_nh.bmp
207.36	0.72	279	4	4	6	per	con	mod	mod	mod	nt	cr	nh/0983_nh.bmp
208.08	0.72	280	2	1	86	mem	lib	mod	mod	low	tg	ht	wh/0315.bmp
208.80	0.72	281	3	2	18	mem	con	mod	mod	mod	tg	ms	wh/0072.bmp
209.52	0.72	282	2	4	57	mem	con	mod	mod	low	tg	ms	wh/0672.bmp
210.24	0.72	283	1	3	29	per	con	low	low	low	tg	ms	wh/0369.bmp
210.96	0.72	284	2	2	113	per	con	mod	mod	mod	nt	cr	nh/0477_nh.bmp
211.68	0.72	285	1	1	101	mem	con	mod	mod	low	tg	ms	wh/0283.bmp
212.40	0.72	286	3	4	56	mem	con	mod	mod	low	tg	ms	wh/0259.bmp
213.12	0.72	287	1	1	81	mem	lib	mod	mod	low	tg	ht	wh/0081.bmp
213.84	0.72	288	3	1	104	mem	con	mod	mod	low	nt	ht	nh/0703_nh.bmp
214.56	0.72	289	1	3	101	mem	con	low	low	low	tg	ms	wh/0309.bmp
215.28	0.72	290	2	2	122	per	con	mod	mod	mod	nt	cr	nh/0861_nh.bmp
216.00	0.72	291	1	4	112	per	con	low	mod	low	nt	cr	nh/0988_nh.bmp
216.72	0.72	292	1	3	117	per	lib	low	low	low	nt	cr	nh/0211_nh.bmp
217.44	0.72	293	2	3	84	per	lib	mod	mod	mod	tg	ht	wh/1010.bmp
218.16	0.72	294	1	1	111	mem	con	mod	mod	low	nt	ms	nh/0454_nh.bmp
218.88	0.72	295	1	3	95	per	lib	mod	mod	mod	tg	ht	wh/0576.bmp
219.60	0.72	296	2	4	106	per	con	low	mod	low	tg	ms	wh/0203.bmp
220.32	0.72	297	2	2	88	per	con	low	mod	low	nt	cr	nh/0792_nh.bmp
