onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	5	109	per	con	mod	mod	mod	nt	cr	nh/0447_nh.bmp
7.92	0.72	2	1	6	4	mem	lib	mod	mod	mod	nt	ht	nh/0803_nh.bmp
8.64	0.72	3	1	8	61	mem	lib	low	low	low	nt	ht	nh/0225_nh.bmp
9.36	0.72	4	1	6	93	mem	con	mod	mod	mod	tg	ht	wh/0182.bmp
10.08	0.72	5	1	7	63	per	con	low	mod	low	tg	ms	wh/0075.bmp
10.80	0.72	6	1	8	118	mem	con	low	low	low	nt	ht	nh/0804_nh.bmp
11.52	0.72	7	1	8	72	per	con	mod	mod	mod	nt	cr	nh/0588_nh.bmp
12.24	0.72	8	1	6	59	per	lib	low	mod	low	tg	ht	wh/0451.bmp
12.96	0.72	9	1	6	67	per	con	mod	low	mod	nt	cr	nh/0782_nh.bmp
13.68	0.72	10	1	6	71	per	con	mod	low	mod	tg	ht	wh/0669.bmp
14.40	0.72	11	1	7	21	mem	lib	low	low	mod	tg	ht	wh/0220.bmp
15.12	0.72	12	1	7	70	mem	lib	mod	mod	mod	nt	ms	nh/0099_nh.bmp
15.84	0.72	13	1	6	56	per	lib	low	mod	low	tg	ht	wh/0079.bmp
16.56	0.72	14	1	8	46	per	lib	low	mod	low	nt	cr	nh/0934_nh.bmp
17.28	0.72	15	1	7	56	per	con	low	mod	low	nt	cr	nh/0238_nh.bmp
18.00	0.72	16	1	8	4	per	lib	mod	mod	mod	tg	ht	wh/0328.bmp
18.72	0.72	17	1	6	79	per	con	mod	low	mod	nt	cr	nh/0340_nh.bmp
19.44	0.72	18	1	6	85	mem	con	mod	mod	mod	nt	n/a	nh/0805_nh.bmp
20.16	0.72	19	1	8	80	per	con	mod	mod	mod	tg	ht	wh/0876.bmp
20.88	0.72	20	1	5	1	mem	con	mod	mod	low	tg	ms	wh/0284.bmp
21.60	0.72	21	1	8	8	per	lib	mod	mod	mod	nt	fa	nh/0442_nh.bmp
22.32	0.72	22	2	8	72	per	con	mod	mod	mod	nt	cr	nh/0588_nh.bmp
23.04	0.72	23	1	6	80	per	con	mod	low	mod	nt	n/a	nh/0316_nh.bmp
23.76	0.72	24	1	7	75	mem	lib	mod	mod	mod	nt	ht	nh/0714_nh.bmp
24.48	0.72	25	1	6	48	per	con	low	mod	low	tg	ms	wh/0893.bmp
25.20	0.72	26	1	5	10	mem	con	mod	mod	low	nt	ms	nh/0510_nh.bmp
25.92	0.72	27	1	8	16	per	lib	mod	mod	mod	nt	cr	nh/0795_nh.bmp
26.64	0.72	28	1	7	102	mem	con	mod	mod	low	tg	ht	wh/0351.bmp
27.36	0.72	29	1	7	94	mem	con	low	low	mod	tg	ht	wh/0890.bmp
28.08	0.72	30	1	5	44	per	lib	mod	mod	mod	tg	ht	wh/0350.bmp
28.80	0.72	31	1	5	19	mem	lib	mod	mod	low	nt	ht	nh/0361_nh.bmp
29.52	0.72	32	1	7	74	mem	lib	mod	mod	mod	tg	ht	wh/0542.bmp
30.24	0.72	33	1	7	71	mem	lib	mod	mod	mod	nt	ms	nh/0196_nh.bmp
30.96	0.72	34	1	5	52	per	lib	low	low	low	nt	fa	nh/0148_nh.bmp
31.68	0.72	35	1	5	6	mem	con	mod	mod	low	tg	ms	wh/0329.bmp
32.40	0.72	36	1	6	111	mem	con	low	low	mod	tg	n/a	wh/0584.bmp
33.12	0.72	37	1	7	110	mem	con	mod	mod	low	nt	ht	nh/0730_nh.bmp
33.84	0.72	38	1	8	12	per	lib	mod	mod	mod	tg	ms	wh/0902.bmp
34.56	0.72	39	1	6	50	per	lib	low	mod	low	nt	fa	nh/0802_nh.bmp
35.28	0.72	40	1	8	77	per	con	mod	mod	mod	nt	fa	nh/0843_nh.bmp
36.00	0.72	41	2	6	48	per	con	low	mod	low	tg	ms	wh/0893.bmp
36.72	0.72	42	2	5	109	per	con	mod	mod	mod	nt	cr	nh/0447_nh.bmp
37.44	0.72	43	1	7	101	mem	con	mod	mod	low	tg	ht	wh/0256.bmp
38.16	0.72	44	1	8	97	mem	lib	mod	mod	low	nt	ht	nh/0194_nh.bmp
