onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	5	84	mem	lib	mod	mod	low	tg	ht	wh/0238.bmp
7.92	0.72	2	1	7	21	per	con	low	mod	low	tg	ms	wh/0443.bmp
8.64	0.72	3	1	7	5	per	lib	low	low	low	nt	fa	nh/0458_nh.bmp
9.36	0.72	4	1	5	82	mem	lib	mod	mod	low	tg	ht	wh/0125.bmp
10.08	0.72	5	1	5	96	mem	lib	mod	mod	low	nt	ht	nh/0967_nh.bmp
10.80	0.72	6	1	6	19	per	lib	mod	mod	mod	tg	ht	wh/0941.bmp
11.52	0.72	7	1	6	47	mem	lib	mod	mod	mod	nt	ht	nh/0697_nh.bmp
12.24	0.72	8	1	5	13	per	con	mod	mod	mod	tg	ms	wh/0196.bmp
12.96	0.72	9	1	8	46	mem	lib	mod	mod	mod	tg	ht	wh/0784.bmp
13.68	0.72	10	1	6	120	mem	con	low	low	mod	tg	ms	wh/0729.bmp
14.40	0.72	11	1	5	21	mem	con	mod	mod	low	tg	ms	wh/0123.bmp
15.12	0.72	12	1	7	23	per	con	low	mod	low	tg	ms	wh/0690.bmp
15.84	0.72	13	1	7	46	per	lib	mod	mod	mod	tg	ht	wh/0805.bmp
16.56	0.72	14	2	6	47	mem	lib	mod	mod	mod	nt	ht	nh/0697_nh.bmp
17.28	0.72	15	1	6	89	per	con	mod	low	mod	nt	cr	nh/0025_nh.bmp
18.00	0.72	16	1	6	106	mem	con	mod	mod	mod	nt	ht	nh/0328_nh.bmp
18.72	0.72	17	1	5	125	per	con	low	mod	low	nt	cr	nh/0940_nh.bmp
19.44	0.72	18	1	6	37	mem	lib	mod	mod	mod	tg	ht	wh/0396.bmp
20.16	0.72	19	1	7	18	per	con	low	mod	low	nt	fa	nh/0077_nh.bmp
20.88	0.72	20	1	8	80	per	con	mod	mod	mod	nt	cr	nh/0807_nh.bmp
21.60	0.72	21	1	7	6	per	lib	low	low	low	nt	fa	nh/0845_nh.bmp
22.32	0.72	22	1	8	120	mem	con	mod	mod	mod	nt	ms	nh/0339_nh.bmp
23.04	0.72	23	1	5	115	per	con	low	mod	low	nt	cr	nh/0080_nh.bmp
23.76	0.72	24	1	8	117	mem	con	mod	mod	mod	tg	ms	wh/0957.bmp
24.48	0.72	25	1	6	39	mem	lib	mod	mod	mod	tg	ht	wh/0588.bmp
25.20	0.72	26	2	6	37	mem	lib	mod	mod	mod	tg	ht	wh/0396.bmp
25.92	0.72	27	1	8	66	per	con	mod	mod	mod	tg	ht	wh/0803.bmp
26.64	0.72	28	2	6	19	per	lib	mod	mod	mod	tg	ht	wh/0941.bmp
27.36	0.72	29	1	7	56	mem	con	mod	mod	low	nt	ms	nh/0079_nh.bmp
28.08	0.72	30	1	6	110	mem	con	mod	mod	mod	nt	ms	nh/0398_nh.bmp
28.80	0.72	31	2	5	82	mem	lib	mod	mod	low	tg	ht	wh/0125.bmp
29.52	0.72	32	2	6	106	mem	con	mod	mod	mod	nt	ht	nh/0328_nh.bmp
30.24	0.72	33	1	6	61	per	lib	low	mod	low	tg	ht	wh/0355.bmp
30.96	0.72	34	1	5	1	per	con	mod	mod	mod	nt	cr	nh/0543_nh.bmp
31.68	0.72	35	1	7	63	mem	con	mod	mod	low	nt	ht	nh/0336_nh.bmp
32.40	0.72	36	1	5	28	mem	con	mod	mod	low	nt	ms	nh/0964_nh.bmp
33.12	0.72	37	1	7	49	mem	con	mod	mod	low	tg	ht	wh/0613.bmp
33.84	0.72	38	1	7	33	per	lib	mod	mod	mod	tg	ht	wh/0428.bmp
34.56	0.72	39	1	7	41	per	lib	mod	mod	mod	nt	cr	nh/0182_nh.bmp
35.28	0.72	40	1	6	38	mem	lib	mod	mod	mod	nt	ht	nh/0954_nh.bmp
36.00	0.72	41	1	8	49	per	lib	low	mod	low	tg	ht	wh/0345.bmp
36.72	0.72	42	1	5	108	per	lib	low	low	low	tg	ht	wh/0384.bmp
37.44	0.72	43	1	5	3	per	con	mod	mod	mod	tg	ht	wh/0099.bmp
38.16	0.72	44	1	6	27	per	lib	mod	mod	mod	tg	ht	wh/0222.bmp
38.88	0.72	45	1	8	106	mem	con	low	low	low	nt	ht	nh/1007_nh.bmp
39.60	0.72	46	1	7	86	mem	con	low	low	mod	nt	ms	nh/0469_nh.bmp
40.32	0.72	47	1	8	71	per	con	mod	mod	mod	tg	ht	wh/0928.bmp
41.04	0.72	48	2	8	66	per	con	mod	mod	mod	tg	ht	wh/0803.bmp
41.76	0.72	49	1	7	101	mem	lib	mod	mod	low	nt	ht	nh/0619_nh.bmp
42.48	0.72	50	1	8	119	mem	con	mod	mod	mod	tg	ht	wh/0962.bmp
43.20	0.72	51	1	8	61	per	lib	low	mod	low	tg	ht	wh/0510.bmp
43.92	0.72	52	2	8	61	per	lib	low	mod	low	tg	ht	wh/0510.bmp
44.64	0.72	53	1	5	116	per	con	low	mod	low	tg	ms	wh/0035.bmp
45.36	0.72	54	1	8	22	mem	lib	low	low	mod	nt	ms	nh/0598_nh.bmp
46.08	0.72	55	1	8	73	per	con	mod	mod	mod	nt	cr	nh/0540_nh.bmp
46.80	0.72	56	1	6	31	per	lib	mod	mod	mod	nt	fa	nh/0319_nh.bmp
47.52	0.72	57	1	8	56	per	lib	low	mod	low	tg	ht	wh/0338.bmp
48.24	0.72	58	1	8	20	mem	lib	low	low	mod	tg	ht	wh/0316.bmp
48.96	0.72	59	1	7	105	mem	lib	mod	mod	low	nt	ht	nh/0489_nh.bmp
49.68	0.72	60	1	7	60	mem	con	mod	mod	low	tg	ms	wh/0802.bmp
50.40	0.72	61	2	6	39	mem	lib	mod	mod	mod	tg	ht	wh/0588.bmp
51.12	0.72	62	1	6	48	mem	lib	mod	mod	mod	tg	ht	wh/0497.bmp
51.84	0.72	63	1	8	79	per	con	mod	mod	mod	nt	cr	nh/0716_nh.bmp
52.56	0.72	64	2	8	71	per	con	mod	mod	mod	tg	ht	wh/0928.bmp
53.28	0.72	65	2	8	73	per	con	mod	mod	mod	nt	cr	nh/0540_nh.bmp
54.00	0.72	66	1	5	114	per	con	low	mod	low	tg	ms	wh/0194.bmp
54.72	0.72	67	1	7	24	per	con	low	mod	low	tg	ms	wh/0760.bmp
55.44	0.72	68	1	8	126	mem	con	mod	mod	mod	tg	ms	wh/0946.bmp
56.16	0.72	69	1	5	26	mem	con	mod	mod	low	tg	ht	wh/0493.bmp
56.88	0.72	70	1	8	14	per	lib	mod	low	mod	nt	cr	nh/0860_nh.bmp
57.60	0.72	71	1	6	20	per	lib	mod	mod	mod	nt	fa	nh/0855_nh.bmp
58.32	0.72	72	1	7	106	mem	lib	mod	mod	low	tg	ht	wh/0577.bmp
59.04	0.72	73	1	7	111	mem	lib	mod	mod	low	tg	ht	wh/0503.bmp
59.76	0.72	74	1	6	29	per	lib	mod	mod	mod	tg	ht	wh/0874.bmp
60.48	0.72	75	1	5	32	mem	con	mod	mod	low	nt	ht	nh/0635_nh.bmp
61.20	0.72	76	2	6	61	per	lib	low	mod	low	tg	ht	wh/0355.bmp
61.92	0.72	77	1	8	75	per	con	mod	mod	mod	tg	ht	wh/0909.bmp
62.64	0.72	78	3	6	47	mem	lib	mod	mod	mod	nt	ht	nh/0697_nh.bmp
63.36	0.72	79	1	7	61	mem	con	mod	mod	low	tg	ms	wh/0417.bmp
64.08	0.72	80	1	6	36	mem	lib	mod	mod	mod	nt	ht	nh/0095_nh.bmp
64.80	0.72	81	1	8	77	per	con	mod	mod	mod	nt	cr	nh/0772_nh.bmp
65.52	0.72	82	2	8	49	per	lib	low	mod	low	tg	ht	wh/0345.bmp
66.24	0.72	83	1	5	16	per	con	mod	mod	mod	nt	cr	nh/0542_nh.bmp
66.96	0.72	84	2	7	61	mem	con	mod	mod	low	tg	ms	wh/0417.bmp
67.68	0.72	85	1	6	43	mem	lib	mod	mod	mod	tg	ht	wh/0843.bmp
68.40	0.72	86	1	5	126	per	con	low	mod	low	nt	cr	nh/0646_nh.bmp
69.12	0.72	87	1	6	59	per	lib	low	mod	low	nt	fa	nh/0256_nh.bmp
69.84	0.72	88	1	7	20	per	con	low	mod	low	nt	cr	nh/0036_nh.bmp
70.56	0.72	89	2	5	114	per	con	low	mod	low	tg	ms	wh/0194.bmp
71.28	0.72	90	2	6	110	mem	con	mod	mod	mod	nt	ms	nh/0398_nh.bmp
72.00	0.72	91	1	6	56	per	lib	low	mod	low	tg	ms	wh/0730.bmp
