onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
7.20	0.72	1	1	5	39	per	con	mod	mod	mod	tg	ms	wh/0497.bmp
7.92	0.72	2	1	6	23	per	lib	mod	mod	mod	tg	ms	wh/0684.bmp
8.64	0.72	3	1	7	22	per	lib	low	mod	low	nt	cr	nh/0079_nh.bmp
9.36	0.72	4	1	7	2	mem	lib	mod	mod	mod	nt	ms	nh/0540_nh.bmp
10.08	0.72	5	1	7	54	per	con	low	low	low	tg	ms	wh/0370.bmp
10.80	0.72	6	1	5	35	per	con	mod	mod	mod	tg	ht	wh/0843.bmp
11.52	0.72	7	1	6	20	per	lib	mod	mod	mod	tg	ht	wh/0442.bmp
12.24	0.72	8	1	7	41	mem	con	mod	mod	mod	nt	ht	nh/0810_nh.bmp
12.96	0.72	9	1	6	39	per	con	low	mod	low	nt	fa	nh/0075_nh.bmp
13.68	0.72	10	1	8	122	per	con	mod	mod	mod	nt	cr	nh/0947_nh.bmp
14.40	0.72	11	1	7	10	mem	lib	mod	mod	mod	nt	ht	nh/0716_nh.bmp
15.12	0.72	12	1	5	64	per	lib	low	mod	low	tg	ms	wh/0493.bmp
15.84	0.72	13	1	5	48	per	con	mod	mod	mod	tg	ht	wh/0588.bmp
16.56	0.72	14	1	5	78	mem	lib	mod	mod	low	nt	ms	nh/0940_nh.bmp
17.28	0.72	15	1	8	115	per	con	mod	mod	mod	nt	cr	nh/0973_nh.bmp
18.00	0.72	16	1	7	102	per	lib	mod	mod	mod	tg	ms	wh/0957.bmp
18.72	0.72	17	2	8	122	per	con	mod	mod	mod	nt	cr	nh/0947_nh.bmp
19.44	0.72	18	1	7	105	per	lib	mod	mod	mod	nt	cr	nh/0350_nh.bmp
20.16	0.72	19	1	7	24	per	lib	low	mod	low	tg	ms	wh/0417.bmp
20.88	0.72	20	1	8	99	mem	con	mod	mod	low	nt	ht	nh/0329_nh.bmp
21.60	0.72	21	1	6	41	per	con	low	mod	low	nt	cr	nh/0967_nh.bmp
22.32	0.72	22	1	6	38	per	con	low	mod	low	tg	ht	wh/0125.bmp
23.04	0.72	23	1	8	71	per	con	low	mod	low	tg	ms	wh/0503.bmp
23.76	0.72	24	1	7	118	mem	lib	low	low	mod	nt	ht	nh/1018_nh.bmp
24.48	0.72	25	1	6	49	per	con	mod	low	mod	tg	ms	wh/0038.bmp
25.20	0.72	26	1	8	125	per	con	mod	mod	mod	tg	ms	wh/0447.bmp
25.92	0.72	27	1	5	63	per	lib	low	mod	low	nt	cr	nh/0964_nh.bmp
26.64	0.72	28	1	8	92	mem	lib	mod	mod	low	nt	ht	nh/0232_nh.bmp
27.36	0.72	29	1	5	112	mem	lib	low	low	mod	nt	ms	nh/0220_nh.bmp
28.08	0.72	30	1	6	19	per	lib	mod	mod	mod	nt	cr	nh/0902_nh.bmp
28.80	0.72	31	1	7	85	per	con	mod	low	mod	nt	cr	nh/0290_nh.bmp
29.52	0.72	32	2	6	38	per	con	low	mod	low	tg	ht	wh/0125.bmp
30.24	0.72	33	1	5	96	mem	con	mod	mod	low	nt	ht	nh/0351_nh.bmp
30.96	0.72	34	1	8	109	mem	con	mod	mod	low	tg	ms	wh/0510.bmp
31.68	0.72	35	1	5	95	mem	con	mod	mod	low	tg	ht	wh/0404.bmp
32.40	0.72	36	1	5	18	mem	con	low	low	mod	nt	ms	nh/0525_nh.bmp
33.12	0.72	37	1	5	85	mem	con	mod	mod	low	tg	ht	wh/0730.bmp
33.84	0.72	38	1	5	55	per	lib	low	mod	low	nt	cr	nh/0608_nh.bmp
34.56	0.72	39	2	8	71	per	con	low	mod	low	tg	ms	wh/0503.bmp
35.28	0.72	40	1	6	31	per	lib	mod	mod	mod	nt	cr	nh/0398_nh.bmp
36.00	0.72	41	1	5	92	mem	con	mod	mod	low	nt	ht	nh/0758_nh.bmp
36.72	0.72	42	2	7	102	per	lib	mod	mod	mod	tg	ms	wh/0957.bmp
37.44	0.72	43	1	6	73	per	lib	low	low	low	tg	ms	wh/0691.bmp
38.16	0.72	44	2	6	41	per	con	low	mod	low	nt	cr	nh/0967_nh.bmp
38.88	0.72	45	2	5	63	per	lib	low	mod	low	nt	cr	nh/0964_nh.bmp
39.60	0.72	46	1	6	34	per	con	low	mod	low	nt	cr	nh/0074_nh.bmp
40.32	0.72	47	1	6	44	per	con	low	mod	low	nt	cr	nh/0190_nh.bmp
41.04	0.72	48	2	6	19	per	lib	mod	mod	mod	nt	cr	nh/0902_nh.bmp
41.76	0.72	49	1	6	125	mem	lib	mod	mod	mod	nt	ht	nh/0543_nh.bmp
42.48	0.72	50	1	7	5	mem	lib	mod	mod	mod	tg	ht	wh/0928.bmp
43.20	0.72	51	1	7	97	per	lib	mod	mod	mod	nt	cr	nh/0593_nh.bmp
43.92	0.72	52	1	7	4	mem	lib	mod	mod	mod	nt	ht	nh/0807_nh.bmp
44.64	0.72	53	2	8	99	mem	con	mod	mod	low	nt	ht	nh/0329_nh.bmp
45.36	0.72	54	1	5	36	per	con	mod	mod	mod	nt	cr	nh/0697_nh.bmp
46.08	0.72	55	1	8	119	per	con	mod	mod	mod	nt	cr	nh/0462_nh.bmp
46.80	0.72	56	2	8	92	mem	lib	mod	mod	low	nt	ht	nh/0232_nh.bmp
47.52	0.72	57	1	6	15	mem	lib	low	low	low	tg	ht	wh/0731.bmp
48.24	0.72	58	1	7	55	per	con	low	low	low	tg	ht	wh/0930.bmp
48.96	0.72	59	2	6	31	per	lib	mod	mod	mod	nt	cr	nh/0398_nh.bmp
49.68	0.72	60	1	7	47	mem	con	mod	mod	mod	tg	ms	wh/0428.bmp
50.40	0.72	61	2	5	92	mem	con	mod	mod	low	nt	ht	nh/0758_nh.bmp
51.12	0.72	62	3	6	41	per	con	low	mod	low	nt	cr	nh/0967_nh.bmp
51.84	0.72	63	1	8	75	per	con	low	mod	low	nt	cr	nh/0029_nh.bmp
52.56	0.72	64	1	8	78	per	con	low	mod	low	nt	cr	nh/0619_nh.bmp
53.28	0.72	65	1	7	25	per	lib	low	mod	low	nt	cr	nh/0451_nh.bmp
54.00	0.72	66	2	7	2	mem	lib	mod	mod	mod	nt	ms	nh/0540_nh.bmp
54.72	0.72	67	2	7	5	mem	lib	mod	mod	mod	tg	ht	wh/0928.bmp
55.44	0.72	68	3	7	5	mem	lib	mod	mod	mod	tg	ht	wh/0928.bmp
56.16	0.72	69	1	5	60	per	lib	low	mod	low	nt	cr	nh/0635_nh.bmp
56.88	0.72	70	2	5	85	mem	con	mod	mod	low	tg	ht	wh/0730.bmp
57.60	0.72	71	1	5	99	mem	lib	low	low	mod	nt	ms	nh/0870_nh.bmp
58.32	0.72	72	2	7	47	mem	con	mod	mod	mod	tg	ms	wh/0428.bmp
59.04	0.72	73	1	7	88	per	con	mod	low	mod	tg	ms	wh/0708.bmp
59.76	0.72	74	1	6	48	per	con	low	mod	low	tg	ms	wh/0238.bmp
