onset	duration	trial	pres	ts_blk	ts_trl	task	crit	disc	mem_disc	per_disc	per_type	accuracy	stim_file
24.48	0.72	25	1	2	64	mem	con	mod	mod	mod	tg	ms	wh/0365.bmp
25.20	0.72	26	1	1	125	mem	lib	mod	mod	low	tg	ms	wh/0246.bmp
25.92	0.72	27	1	3	40	mem	lib	mod	mod	low	tg	ms	wh/0412.bmp
26.64	0.72	28	1	1	73	mem	con	mod	mod	low	tg	ht	wh/0132.bmp
27.36	0.72	29	1	2	42	mem	lib	low	low	low	tg	ms	wh/1003.bmp
28.08	0.72	30	1	2	51	mem	con	mod	mod	mod	tg	ht	wh/0049.bmp
28.80	0.72	31	2	4	106	mem	con	mod	mod	mod	tg	ht	wh/0333.bmp
29.52	0.72	32	2	1	2	per	con	mod	mod	mod	tg	ht	wh/0861.bmp
30.24	0.72	33	1	1	111	per	lib	low	mod	low	tg	ht	wh/0291.bmp
30.96	0.72	34	1	2	50	mem	con	mod	mod	mod	tg	ht	wh/0931.bmp
31.68	0.72	35	1	4	113	per	con	low	mod	low	tg	ms	wh/0511.bmp
32.40	0.72	36	1	3	35	mem	lib	mod	mod	low	tg	ht	wh/0263.bmp
33.12	0.72	37	1	3	16	per	con	mod	mod	mod	tg	ms	wh/0983.bmp
33.84	0.72	38	1	1	34	per	con	low	mod	low	tg	ms	wh/0683.bmp
34.56	0.72	39	1	2	35	mem	lib	low	low	low	tg	ms	wh/0824.bmp
35.28	0.72	40	1	3	15	per	con	mod	mod	mod	nt	cr	nh/0348_nh.bmp
36.00	0.72	41	1	4	84	per	con	mod	low	mod	nt	cr	nh/0813_nh.bmp
36.72	0.72	42	1	4	99	mem	con	mod	mod	mod	tg	ms	wh/0799.bmp
37.44	0.72	43	2	3	40	mem	lib	mod	mod	low	tg	ms	wh/0412.bmp
38.16	0.72	44	1	1	11	per	con	mod	mod	mod	tg	ht	wh/0039.bmp
38.88	0.72	45	1	1	14	per	con	mod	mod	mod	nt	cr	nh/0344_nh.bmp
39.60	0.72	46	2	3	15	per	con	mod	mod	mod	nt	cr	nh/0348_nh.bmp
40.32	0.72	47	1	3	70	mem	con	mod	mod	low	tg	ht	wh/0496.bmp
41.04	0.72	48	1	2	122	per	con	mod	low	mod	tg	ht	wh/0230.bmp
41.76	0.72	49	1	4	98	mem	con	mod	mod	mod	nt	ht	nh/0331_nh.bmp
42.48	0.72	50	1	1	69	mem	con	mod	mod	low	tg	ht	wh/0454.bmp
43.20	0.72	51	1	2	81	mem	lib	mod	mod	mod	tg	ms	wh/0229.bmp
43.92	0.72	52	1	4	128	per	con	low	mod	low	nt	cr	nh/0386_nh.bmp
44.64	0.72	53	1	3	83	per	lib	low	low	low	nt	fa	nh/0107_nh.bmp
45.36	0.72	54	1	1	5	per	con	mod	mod	mod	nt	cr	nh/0834_nh.bmp
46.08	0.72	55	1	4	13	per	lib	low	mod	low	nt	cr	nh/0007_nh.bmp
46.80	0.72	56	1	2	16	per	lib	mod	low	mod	tg	ms	wh/0969.bmp
47.52	0.72	57	1	2	55	mem	con	mod	mod	mod	nt	ms	nh/0061_nh.bmp
48.24	0.72	58	2	3	68	mem	con	mod	mod	low	tg	ht	wh/0302.bmp
48.96	0.72	59	1	4	102	mem	con	mod	mod	mod	tg	ms	wh/0628.bmp
49.68	0.72	60	1	3	37	mem	lib	mod	mod	low	tg	ht	wh/0459.bmp
50.40	0.72	61	1	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0961.bmp
51.12	0.72	62	1	1	35	per	con	low	mod	low	nt	cr	nh/0643_nh.bmp
51.84	0.72	63	2	3	70	mem	con	mod	mod	low	tg	ht	wh/0496.bmp
52.56	0.72	64	1	2	23	mem	con	low	low	low	tg	ms	wh/0808.bmp
53.28	0.72	65	1	3	69	mem	con	mod	mod	low	tg	ms	wh/0212.bmp
54.00	0.72	66	1	1	45	per	con	low	mod	low	nt	cr	nh/0757_nh.bmp
54.72	0.72	67	1	4	30	mem	lib	low	low	mod	nt	ht	nh/0754_nh.bmp
55.44	0.72	68	1	2	39	mem	lib	low	low	low	nt	ms	nh/0243_nh.bmp
56.16	0.72	69	1	1	78	mem	con	mod	mod	low	nt	ht	nh/1000_nh.bmp
56.88	0.72	70	1	4	52	per	lib	mod	mod	mod	nt	fa	nh/1006_nh.bmp
57.60	0.72	71	1	3	14	per	con	mod	mod	mod	nt	cr	nh/0674_nh.bmp
58.32	0.72	72	1	4	117	per	con	low	mod	low	tg	ms	wh/0988.bmp
59.04	0.72	73	2	2	82	mem	lib	mod	mod	mod	nt	ms	nh/0479_nh.bmp
59.76	0.72	74	2	4	6	per	lib	low	mod	low	tg	ms	wh/0415.bmp
60.48	0.72	75	2	4	13	per	lib	low	mod	low	nt	cr	nh/0007_nh.bmp
61.20	0.72	76	2	4	102	mem	con	mod	mod	mod	tg	ms	wh/0628.bmp
61.92	0.72	77	1	4	50	per	lib	mod	mod	mod	tg	ms	wh/0901.bmp
62.64	0.72	78	2	1	57	per	lib	mod	mod	mod	tg	ms	wh/0538.bmp
63.36	0.72	79	1	4	119	per	con	low	mod	low	tg	ht	wh/0124.bmp
64.08	0.72	80	3	1	57	per	lib	mod	mod	mod	tg	ms	wh/0538.bmp
64.80	0.72	81	3	3	68	mem	con	mod	mod	low	tg	ht	wh/0302.bmp
65.52	0.72	82	1	1	56	per	lib	mod	mod	mod	tg	ht	wh/0705.bmp
66.24	0.72	83	4	1	57	per	lib	mod	mod	mod	tg	ms	wh/0538.bmp
66.96	0.72	84	2	1	11	per	con	mod	mod	mod	tg	ht	wh/0039.bmp
67.68	0.72	85	2	3	71	mem	con	mod	mod	low	nt	ht	nh/0259_nh.bmp
68.40	0.72	86	1	1	41	per	con	low	mod	low	nt	cr	nh/0067_nh.bmp
69.12	0.72	87	1	2	7	per	lib	mod	low	mod	nt	cr	nh/0474_nh.bmp
69.84	0.72	88	1	3	110	per	con	low	low	low	tg	ms	wh/0110.bmp
70.56	0.72	89	2	4	119	per	con	low	mod	low	tg	ht	wh/0124.bmp
71.28	0.72	90	2	1	70	mem	con	mod	mod	low	nt	ms	nh/0400_nh.bmp
72.00	0.72	91	1	4	90	per	con	mod	low	mod	nt	cr	nh/0502_nh.bmp
72.72	0.72	92	1	1	66	mem	con	mod	mod	low	tg	ht	wh/0641.bmp
73.44	0.72	93	2	1	12	per	con	mod	mod	mod	tg	ms	wh/0809.bmp
74.16	0.72	94	1	2	91	mem	lib	mod	mod	mod	nt	ht	nh/0806_nh.bmp
74.88	0.72	95	1	4	61	per	lib	mod	mod	mod	nt	cr	nh/1010_nh.bmp
75.60	0.72	96	2	1	66	mem	con	mod	mod	low	tg	ht	wh/0641.bmp
76.32	0.72	97	1	3	2	per	con	mod	mod	mod	nt	cr	nh/0583_nh.bmp
77.04	0.72	98	1	4	107	mem	con	mod	mod	mod	nt	ht	nh/0313_nh.bmp
77.76	0.72	99	2	1	69	mem	con	mod	mod	low	tg	ht	wh/0454.bmp
78.48	0.72	100	1	3	93	per	lib	low	low	low	nt	cr	nh/0828_nh.bmp
79.20	0.72	101	2	2	64	mem	con	mod	mod	mod	tg	ms	wh/0365.bmp
79.92	0.72	102	1	2	92	mem	lib	mod	mod	mod	nt	ms	nh/0592_nh.bmp
80.64	0.72	103	1	2	83	mem	lib	mod	mod	mod	tg	ht	wh/0448.bmp
81.36	0.72	104	1	4	27	mem	lib	low	low	mod	nt	ms	nh/0567_nh.bmp
82.08	0.72	105	3	1	70	mem	con	mod	mod	low	nt	ms	nh/0400_nh.bmp
82.80	0.72	106	1	1	46	per	con	low	mod	low	tg	ms	wh/0976.bmp
83.52	0.72	107	1	2	93	mem	lib	mod	mod	mod	tg	ht	wh/0664.bmp
84.24	0.72	108	1	4	35	mem	con	low	low	low	nt	ms	nh/0375_nh.bmp
84.96	0.72	109	2	4	52	per	lib	mod	mod	mod	nt	fa	nh/1006_nh.bmp
85.68	0.72	110	1	2	79	per	con	low	low	low	nt	cr	nh/0252_nh.bmp
86.40	0.72	111	1	1	38	per	con	low	mod	low	nt	cr	nh/0174_nh.bmp
87.12	0.72	112	2	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0961.bmp
87.84	0.72	113	1	1	120	mem	lib	mod	mod	low	tg	ht	wh/0166.bmp
88.56	0.72	114	1	3	9	per	con	mod	mod	mod	tg	ms	wh/0104.bmp
89.28	0.72	115	3	4	13	per	lib	low	mod	low	nt	cr	nh/0007_nh.bmp
90.00	0.72	116	1	4	15	per	lib	low	mod	low	nt	cr	nh/0791_nh.bmp
90.72	0.72	117	1	1	63	per	lib	mod	mod	mod	nt	cr	nh/0445_nh.bmp
91.44	0.72	118	1	2	19	mem	con	low	low	low	tg	ms	wh/0127.bmp
92.16	0.72	119	1	3	30	per	lib	mod	low	mod	nt	cr	nh/0886_nh.bmp
92.88	0.72	120	1	4	74	mem	lib	mod	mod	mod	nt	ht	nh/0665_nh.bmp
93.60	0.72	121	1	4	60	per	lib	mod	mod	mod	tg	ht	wh/0320.bmp
94.32	0.72	122	1	1	55	per	lib	mod	mod	mod	tg	ht	wh/0151.bmp
95.04	0.72	123	1	2	105	per	lib	low	low	low	tg	ms	wh/0026.bmp
95.76	0.72	124	1	1	21	mem	lib	low	low	mod	tg	ht	wh/0317.bmp
96.48	0.72	125	1	4	111	mem	con	mod	mod	mod	tg	ht	wh/0562.bmp
97.20	0.72	126	1	3	13	per	con	mod	mod	mod	tg	ht	wh/0761.bmp
97.92	0.72	127	4	1	70	mem	con	mod	mod	low	nt	ms	nh/0400_nh.bmp
98.64	0.72	128	1	3	80	mem	con	mod	mod	low	nt	ht	nh/0672_nh.bmp
99.36	0.72	129	1	1	67	mem	con	mod	mod	low	nt	ht	nh/0283_nh.bmp
100.08	0.72	130	2	3	37	mem	lib	mod	mod	low	tg	ht	wh/0459.bmp
100.80	0.72	131	1	3	32	per	lib	mod	low	mod	tg	ms	wh/0944.bmp
101.52	0.72	132	1	1	10	per	con	mod	mod	mod	nt	cr	nh/0759_nh.bmp
102.24	0.72	133	1	2	124	per	con	mod	low	mod	nt	cr	nh/0872_nh.bmp
102.96	0.72	134	1	3	47	mem	lib	mod	mod	low	nt	ht	nh/0438_nh.bmp
103.68	0.72	135	1	3	27	per	lib	mod	low	mod	nt	cr	nh/0858_nh.bmp
104.40	0.72	136	2	1	46	per	con	low	mod	low	tg	ms	wh/0976.bmp
105.12	0.72	137	1	1	116	mem	lib	mod	mod	low	nt	ms	nh/0509_nh.bmp
105.84	0.72	138	1	1	37	per	con	low	mod	low	tg	ms	wh/0792.bmp
106.56	0.72	139	2	2	93	mem	lib	mod	mod	mod	tg	ht	wh/0664.bmp
107.28	0.72	140	2	4	50	per	lib	mod	mod	mod	tg	ms	wh/0901.bmp
108.00	0.72	141	2	1	10	per	con	mod	mod	mod	nt	cr	nh/0759_nh.bmp
108.72	0.72	142	1	3	34	mem	lib	mod	mod	low	tg	ms	wh/0293.bmp
109.44	0.72	143	1	4	101	mem	con	mod	mod	mod	nt	ht	nh/0359_nh.bmp
110.16	0.72	144	2	1	63	per	lib	mod	mod	mod	nt	cr	nh/0445_nh.bmp
110.88	0.72	145	1	1	90	mem	con	low	low	mod	tg	ms	wh/0993.bmp
111.60	0.72	146	2	4	107	mem	con	mod	mod	mod	nt	ht	nh/0313_nh.bmp
112.32	0.72	147	3	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0961.bmp
113.04	0.72	148	2	3	80	mem	con	mod	mod	low	nt	ht	nh/0672_nh.bmp
113.76	0.72	149	1	2	62	mem	con	mod	mod	mod	nt	ms	nh/0072_nh.bmp
114.48	0.72	150	1	1	77	mem	con	mod	mod	low	nt	ht	nh/0195_nh.bmp
115.20	0.72	151	1	4	79	mem	lib	mod	mod	mod	nt	ht	nh/0925_nh.bmp
115.92	0.72	152	1	4	120	per	con	low	mod	low	nt	cr	nh/0323_nh.bmp
116.64	0.72	153	3	1	66	mem	con	mod	mod	low	tg	ht	wh/0641.bmp
117.36	0.72	154	1	4	63	per	lib	mod	mod	mod	tg	ms	wh/0071.bmp
118.08	0.72	155	2	3	47	mem	lib	mod	mod	low	nt	ht	nh/0438_nh.bmp
118.80	0.72	156	3	4	119	per	con	low	mod	low	tg	ht	wh/0124.bmp
119.52	0.72	157	2	4	111	mem	con	mod	mod	mod	tg	ht	wh/0562.bmp
120.24	0.72	158	1	1	60	per	lib	mod	mod	mod	nt	cr	nh/0282_nh.bmp
120.96	0.72	159	1	4	116	per	con	low	mod	low	nt	cr	nh/0203_nh.bmp
121.68	0.72	160	1	4	82	per	con	mod	low	mod	nt	cr	nh/0555_nh.bmp
122.40	0.72	161	4	3	68	mem	con	mod	mod	low	tg	ht	wh/0302.bmp
123.12	0.72	162	2	2	50	mem	con	mod	mod	mod	tg	ht	wh/0931.bmp
123.84	0.72	163	2	1	77	mem	con	mod	mod	low	nt	ht	nh/0195_nh.bmp
124.56	0.72	164	1	3	48	mem	lib	mod	mod	low	nt	ht	nh/0914_nh.bmp
125.28	0.72	165	2	4	9	per	lib	low	mod	low	tg	ht	wh/0444.bmp
126.00	0.72	166	1	4	53	per	lib	mod	mod	mod	nt	cr	nh/0487_nh.bmp
126.72	0.72	167	3	3	47	mem	lib	mod	mod	low	nt	ht	nh/0438_nh.bmp
127.44	0.72	168	5	1	70	mem	con	mod	mod	low	nt	ms	nh/0400_nh.bmp
128.16	0.72	169	1	1	123	mem	lib	mod	mod	low	tg	ms	wh/0410.bmp
128.88	0.72	170	1	1	53	per	lib	mod	mod	mod	tg	ht	wh/0343.bmp
129.60	0.72	171	3	1	12	per	con	mod	mod	mod	tg	ms	wh/0809.bmp
130.32	0.72	172	1	4	122	per	con	low	mod	low	nt	cr	nh/0368_nh.bmp
131.04	0.72	173	3	3	15	per	con	mod	mod	mod	nt	cr	nh/0348_nh.bmp
131.76	0.72	174	1	1	110	per	lib	low	mod	low	nt	cr	nh/0236_nh.bmp
132.48	0.72	175	2	4	63	per	lib	mod	mod	mod	tg	ms	wh/0071.bmp
133.20	0.72	176	1	3	99	per	con	low	low	low	nt	cr	nh/0167_nh.bmp
133.92	0.72	177	1	4	22	mem	lib	low	low	mod	nt	ms	nh/0891_nh.bmp
134.64	0.72	178	2	3	69	mem	con	mod	mod	low	tg	ms	wh/0212.bmp
135.36	0.72	179	1	3	75	mem	con	mod	mod	low	nt	ht	nh/0422_nh.bmp
136.08	0.72	180	2	2	62	mem	con	mod	mod	mod	nt	ms	nh/0072_nh.bmp
136.80	0.72	181	2	4	99	mem	con	mod	mod	mod	tg	ms	wh/0799.bmp
137.52	0.72	182	1	1	107	per	lib	low	mod	low	nt	cr	nh/0798_nh.bmp
138.24	0.72	183	2	4	53	per	lib	mod	mod	mod	nt	cr	nh/0487_nh.bmp
138.96	0.72	184	3	1	69	mem	con	mod	mod	low	tg	ht	wh/0454.bmp
139.68	0.72	185	2	1	120	mem	lib	mod	mod	low	tg	ht	wh/0166.bmp
140.40	0.72	186	1	2	72	per	con	low	low	low	nt	fa	nh/0271_nh.bmp
141.12	0.72	187	1	1	58	per	lib	mod	mod	mod	nt	cr	nh/0490_nh.bmp
141.84	0.72	188	2	3	34	mem	lib	mod	mod	low	tg	ms	wh/0293.bmp
142.56	0.72	189	1	2	58	mem	con	mod	mod	mod	nt	ms	nh/0943_nh.bmp
143.28	0.72	190	1	2	36	mem	lib	low	low	low	nt	ht	nh/0276_nh.bmp
144.00	0.72	191	3	4	9	per	lib	low	mod	low	tg	ht	wh/0444.bmp
144.72	0.72	192	1	1	109	per	lib	low	mod	low	nt	cr	nh/0615_nh.bmp
145.44	0.72	193	2	4	128	per	con	low	mod	low	nt	cr	nh/0386_nh.bmp
146.16	0.72	194	2	4	61	per	lib	mod	mod	mod	nt	cr	nh/1010_nh.bmp
146.88	0.72	195	1	4	72	mem	lib	mod	mod	mod	tg	ht	wh/0738.bmp
147.60	0.72	196	4	1	66	mem	con	mod	mod	low	tg	ht	wh/0641.bmp
148.32	0.72	197	1	3	124	mem	con	low	low	mod	nt	ms	nh/0811_nh.bmp
149.04	0.72	198	2	3	75	mem	con	mod	mod	low	nt	ht	nh/0422_nh.bmp
149.76	0.72	199	1	4	3	per	lib	low	mod	low	nt	cr	nh/1013_nh.bmp
150.48	0.72	200	1	4	71	mem	lib	mod	mod	mod	tg	ht	wh/0137.bmp
151.20	0.72	201	2	1	78	mem	con	mod	mod	low	nt	ht	nh/1000_nh.bmp
151.92	0.72	202	3	4	107	mem	con	mod	mod	mod	nt	ht	nh/0313_nh.bmp
152.64	0.72	203	2	1	110	per	lib	low	mod	low	nt	cr	nh/0236_nh.bmp
153.36	0.72	204	2	4	79	mem	lib	mod	mod	mod	nt	ht	nh/0925_nh.bmp
154.08	0.72	205	2	1	111	per	lib	low	mod	low	tg	ht	wh/0291.bmp
154.80	0.72	206	4	1	69	mem	con	mod	mod	low	tg	ht	wh/0454.bmp
155.52	0.72	207	1	1	8	per	con	mod	mod	mod	tg	ht	wh/0477.bmp
156.24	0.72	208	1	2	95	mem	lib	mod	mod	mod	tg	ht	wh/0895.bmp
156.96	0.72	209	3	4	111	mem	con	mod	mod	mod	tg	ht	wh/0562.bmp
157.68	0.72	210	3	2	64	mem	con	mod	mod	mod	tg	ms	wh/0365.bmp
158.40	0.72	211	2	3	38	mem	lib	mod	mod	low	nt	ms	nh/0554_nh.bmp
159.12	0.72	212	3	4	102	mem	con	mod	mod	mod	tg	ms	wh/0628.bmp
159.84	0.72	213	1	3	33	mem	lib	mod	mod	low	nt	ht	nh/0765_nh.bmp
160.56	0.72	214	4	4	78	mem	lib	mod	mod	mod	tg	ht	wh/0961.bmp
161.28	0.72	215	2	1	73	mem	con	mod	mod	low	tg	ht	wh/0132.bmp
162.00	0.72	216	1	4	57	per	lib	mod	mod	mod	nt	cr	nh/0576_nh.bmp
162.72	0.72	217	1	4	38	mem	con	low	low	low	tg	ms	wh/0987.bmp
163.44	0.72	218	1	1	119	mem	lib	mod	mod	low	nt	ht	nh/0575_nh.bmp
164.16	0.72	219	3	1	77	mem	con	mod	mod	low	nt	ht	nh/0195_nh.bmp
164.88	0.72	220	4	4	111	mem	con	mod	mod	mod	tg	ht	wh/0562.bmp
165.60	0.72	221	2	3	48	mem	lib	mod	mod	low	nt	ht	nh/0914_nh.bmp
166.32	0.72	222	2	4	117	per	con	low	mod	low	tg	ms	wh/0988.bmp
167.04	0.72	223	1	4	76	mem	lib	mod	mod	mod	nt	ht	nh/0645_nh.bmp
167.76	0.72	224	2	4	65	mem	lib	mod	mod	mod	nt	ht	nh/0279_nh.bmp
168.48	0.72	225	2	3	9	per	con	mod	mod	mod	tg	ms	wh/0104.bmp
169.20	0.72	226	2	1	107	per	lib	low	mod	low	nt	cr	nh/0798_nh.bmp
169.92	0.72	227	3	1	46	per	con	low	mod	low	tg	ms	wh/0976.bmp
170.64	0.72	228	1	1	52	per	lib	mod	mod	mod	nt	cr	nh/0753_nh.bmp
171.36	0.72	229	2	1	119	mem	lib	mod	mod	low	nt	ht	nh/0575_nh.bmp
172.08	0.72	230	1	2	14	per	lib	mod	low	mod	tg	ms	wh/0620.bmp
172.80	0.72	231	2	1	123	mem	lib	mod	mod	low	tg	ms	wh/0410.bmp
173.52	0.72	232	4	4	107	mem	con	mod	mod	mod	nt	ht	nh/0313_nh.bmp
174.24	0.72	233	2	2	83	mem	lib	mod	mod	mod	tg	ht	wh/0448.bmp
174.96	0.72	234	2	3	2	per	con	mod	mod	mod	nt	cr	nh/0583_nh.bmp
175.68	0.72	235	2	4	98	mem	con	mod	mod	mod	nt	ht	nh/0331_nh.bmp
176.40	0.72	236	2	4	60	per	lib	mod	mod	mod	tg	ht	wh/0320.bmp
177.12	0.72	237	3	3	9	per	con	mod	mod	mod	tg	ms	wh/0104.bmp
177.84	0.72	238	1	1	115	mem	lib	mod	mod	low	nt	ms	nh/0081_nh.bmp
178.56	0.72	239	3	4	52	per	lib	mod	mod	mod	nt	fa	nh/1006_nh.bmp
179.28	0.72	240	3	4	53	per	lib	mod	mod	mod	nt	cr	nh/0487_nh.bmp
180.00	0.72	241	4	4	52	per	lib	mod	mod	mod	nt	fa	nh/1006_nh.bmp
180.72	0.72	242	1	3	116	mem	con	low	low	mod	nt	ms	nh/0917_nh.bmp
181.44	0.72	243	1	4	68	mem	lib	mod	mod	mod	tg	ms	wh/0796.bmp
182.16	0.72	244	2	3	66	mem	con	mod	mod	low	tg	ht	wh/0882.bmp
182.88	0.72	245	1	4	5	per	lib	low	mod	low	nt	cr	nh/0494_nh.bmp
183.60	0.72	246	3	3	66	mem	con	mod	mod	low	tg	ht	wh/0882.bmp
184.32	0.72	247	2	3	33	mem	lib	mod	mod	low	nt	ht	nh/0765_nh.bmp
185.04	0.72	248	1	1	100	per	lib	low	mod	low	tg	ms	wh/0390.bmp
185.76	0.72	249	5	4	111	mem	con	mod	mod	mod	tg	ht	wh/0562.bmp
186.48	0.72	250	2	2	91	mem	lib	mod	mod	mod	nt	ht	nh/0806_nh.bmp
187.20	0.72	251	1	1	112	per	lib	low	mod	low	tg	ms	wh/0523.bmp
187.92	0.72	252	2	1	5	per	con	mod	mod	mod	nt	cr	nh/0834_nh.bmp
188.64	0.72	253	2	4	120	per	con	low	mod	low	nt	cr	nh/0323_nh.bmp
189.36	0.72	254	4	4	53	per	lib	mod	mod	mod	nt	cr	nh/0487_nh.bmp
190.08	0.72	255	2	1	109	per	lib	low	mod	low	nt	cr	nh/0615_nh.bmp
190.80	0.72	256	3	2	50	mem	con	mod	mod	mod	tg	ht	wh/0931.bmp
191.52	0.72	257	2	1	8	per	con	mod	mod	mod	tg	ht	wh/0477.bmp
192.24	0.72	258	3	3	37	mem	lib	mod	mod	low	tg	ht	wh/0459.bmp
192.96	0.72	259	1	3	6	per	con	mod	mod	mod	tg	ht	wh/0413.bmp
193.68	0.72	260	2	3	13	per	con	mod	mod	mod	tg	ht	wh/0761.bmp
194.40	0.72	261	2	1	55	per	lib	mod	mod	mod	tg	ht	wh/0151.bmp
195.12	0.72	262	1	2	65	per	con	low	low	low	tg	ms	wh/0565.bmp
195.84	0.72	263	1	4	83	per	con	mod	low	mod	tg	ht	wh/0470.bmp
196.56	0.72	264	3	1	78	mem	con	mod	mod	low	nt	ht	nh/1000_nh.bmp
197.28	0.72	265	1	1	75	mem	con	mod	mod	low	tg	ht	wh/0703.bmp
198.00	0.72	266	3	1	123	mem	lib	mod	mod	low	tg	ms	wh/0410.bmp
198.72	0.72	267	2	1	75	mem	con	mod	mod	low	tg	ht	wh/0703.bmp
199.44	0.72	268	2	1	56	per	lib	mod	mod	mod	tg	ht	wh/0705.bmp
200.16	0.72	269	4	1	77	mem	con	mod	mod	low	nt	ht	nh/0195_nh.bmp
200.88	0.72	270	2	1	112	per	lib	low	mod	low	tg	ms	wh/0523.bmp
201.60	0.72	271	3	3	40	mem	lib	mod	mod	low	tg	ms	wh/0412.bmp
202.32	0.72	272	4	3	40	mem	lib	mod	mod	low	tg	ms	wh/0412.bmp
203.04	0.72	273	2	2	81	mem	lib	mod	mod	mod	tg	ms	wh/0229.bmp
203.76	0.72	274	3	1	120	mem	lib	mod	mod	low	tg	ht	wh/0166.bmp
204.48	0.72	275	1	1	87	mem	con	low	low	mod	nt	ht	nh/0670_nh.bmp
205.20	0.72	276	4	2	64	mem	con	mod	mod	mod	tg	ms	wh/0365.bmp
205.92	0.72	277	3	1	112	per	lib	low	mod	low	tg	ms	wh/0523.bmp
206.64	0.72	278	1	4	16	per	lib	low	mod	low	tg	ms	wh/0312.bmp
207.36	0.72	279	3	3	75	mem	con	mod	mod	low	nt	ht	nh/0422_nh.bmp
208.08	0.72	280	2	2	51	mem	con	mod	mod	mod	tg	ht	wh/0049.bmp
208.80	0.72	281	2	2	55	mem	con	mod	mod	mod	nt	ms	nh/0061_nh.bmp
209.52	0.72	282	2	4	15	per	lib	low	mod	low	nt	cr	nh/0791_nh.bmp
210.24	0.72	283	1	4	88	per	con	mod	low	mod	tg	ms	wh/0208.bmp
210.96	0.72	284	3	4	128	per	con	low	mod	low	nt	cr	nh/0386_nh.bmp
211.68	0.72	285	3	4	15	per	lib	low	mod	low	nt	cr	nh/0791_nh.bmp
212.40	0.72	286	2	1	52	per	lib	mod	mod	mod	nt	cr	nh/0753_nh.bmp
213.12	0.72	287	2	1	38	per	con	low	mod	low	nt	cr	nh/0174_nh.bmp
213.84	0.72	288	1	1	23	mem	lib	low	low	mod	nt	ms	nh/0498_nh.bmp
214.56	0.72	289	3	1	73	mem	con	mod	mod	low	tg	ht	wh/0132.bmp
215.28	0.72	290	2	1	7	per	con	mod	mod	mod	nt	cr	nh/0358_nh.bmp
216.00	0.72	291	3	4	121	per	con	low	mod	low	tg	ht	wh/0661.bmp
216.72	0.72	292	3	4	120	per	con	low	mod	low	nt	cr	nh/0323_nh.bmp
217.44	0.72	293	4	1	12	per	con	mod	mod	mod	tg	ms	wh/0809.bmp
218.16	0.72	294	1	1	29	mem	lib	low	low	mod	nt	ms	nh/0826_nh.bmp
218.88	0.72	295	3	1	5	per	con	mod	mod	mod	nt	cr	nh/0834_nh.bmp
219.60	0.72	296	3	2	82	mem	lib	mod	mod	mod	nt	ms	nh/0479_nh.bmp
220.32	0.72	297	2	4	57	per	lib	mod	mod	mod	nt	cr	nh/0576_nh.bmp
221.04	0.72	298	2	1	100	per	lib	low	mod	low	tg	ms	wh/0390.bmp
